ï»¿Date,Hydraulique,Eolien,Autres,Solaire,Thermique,Total 
2021-01-04 10:30,32779.9,-12.0,555.0,0.0,0.0,33322.9
2021-01-04 11:30,32785.4,-11.0,552.0,0.0,0.0,33326.4
2021-01-04 12:30,32455.2,-12.0,552.0,0.0,0.0,32995.2
2021-01-04 13:30,32348.8,-12.0,556.0,0.0,0.0,32892.8
2021-01-04 14:30,32175.0,-12.0,554.0,0.0,0.0,32717.0
2021-01-04 15:30,32519.2,-11.0,551.0,0.0,0.0,33059.2
2021-01-04 16:30,33846.2,-5.0,555.0,0.0,0.0,34396.2
2021-01-04 17:30,34536.7,-6.0,554.0,0.0,0.0,35084.7
2021-01-04 18:30,33860.3,-1.0,555.0,0.0,0.0,34414.3
2021-01-04 19:30,33070.8,38.0,557.0,0.0,0.0,33665.8
2021-01-04 20:30,32303.8,58.0,556.0,0.0,0.0,32917.8
2021-01-04 21:30,31160.9,118.0,552.0,0.0,0.0,31830.9
2021-01-04 22:30,29700.8,150.0,555.0,0.0,0.0,30405.8
2021-01-04 23:30,28710.6,153.0,557.0,0.0,0.0,29420.6
2021-01-05 00:30,28213.7,211.0,556.0,0.0,0.0,28980.7
2021-01-05 01:30,27437.0,193.0,557.0,0.0,0.0,28187.0
2021-01-05 02:30,27421.5,209.0,557.0,0.0,0.0,28187.5
2021-01-05 03:30,27685.2,209.0,556.0,0.0,0.0,28450.2
2021-01-05 04:30,28031.2,288.0,554.0,0.0,0.0,28873.2
2021-01-05 05:30,29057.3,341.0,552.0,0.0,0.0,29950.3
2021-01-05 06:30,31027.1,335.0,554.0,0.0,0.0,31916.1
2021-01-05 07:30,32167.1,410.0,556.0,0.0,0.0,33133.1
2021-01-05 08:30,32593.6,479.0,557.0,0.0,0.0,33629.6
2021-01-05 09:30,32477.5,543.0,558.0,0.0,0.0,33578.5
2021-01-05 10:30,32450.1,354.0,555.0,0.0,0.0,33359.1
2021-01-05 11:30,32881.7,192.0,552.0,0.0,0.0,33625.7
2021-01-05 12:30,32541.2,180.0,552.0,0.0,0.0,33273.2
2021-01-05 13:30,32335.2,166.0,551.0,0.0,0.0,33052.2
2021-01-05 14:30,32196.0,172.0,555.0,0.0,0.0,32923.0
2021-01-05 15:30,32693.5,195.0,553.0,0.0,0.0,33441.5
2021-01-05 16:30,33780.1,298.0,556.0,0.0,0.0,34634.1
2021-01-05 17:30,34416.1,431.0,561.0,0.0,0.0,35408.1
2021-01-05 18:30,33773.6,537.0,562.0,0.0,0.0,34872.6
2021-01-05 19:30,33034.5,549.0,561.0,0.0,0.0,34144.5
2021-01-05 20:30,32292.7,581.0,562.0,0.0,0.0,33435.7
2021-01-05 21:30,31334.2,623.0,563.0,0.0,0.0,32520.2
2021-01-05 22:30,29942.1,659.0,561.0,0.0,0.0,31162.1
2021-01-05 23:30,29048.3,624.0,558.0,0.0,0.0,30230.3
2021-01-06 00:30,28295.2,567.0,559.0,0.0,0.0,29421.2
2021-01-06 01:30,27839.6,548.0,557.0,0.0,0.0,28944.6
2021-01-06 02:30,27676.9,624.0,556.0,0.0,0.0,28856.9
2021-01-06 03:30,27554.0,726.0,555.0,0.0,0.0,28835.0
2021-01-06 04:30,27687.5,855.0,554.0,0.0,0.0,29096.5
2021-01-06 05:30,28472.7,932.0,554.0,0.0,0.0,29958.7
2021-01-06 06:30,30091.1,1046.0,554.0,0.0,0.0,31691.1
2021-01-06 07:30,31373.9,1186.0,555.0,0.0,0.0,33114.9
2021-01-06 08:30,31657.8,1268.0,553.0,0.0,0.0,33478.8
2021-01-06 09:30,30824.3,1250.0,554.0,0.0,0.0,32628.3
2021-01-06 10:30,30071.6,1178.0,551.0,0.0,0.0,31800.6
2021-01-06 11:30,29614.4,1198.0,549.0,0.0,0.0,31361.4
2021-01-06 12:30,29340.8,1267.0,550.0,0.0,0.0,31157.8
2021-01-06 13:30,28625.6,1366.0,556.0,0.0,0.0,30547.6
2021-01-06 14:30,28378.1,1584.0,552.0,0.0,0.0,30514.1
2021-01-06 15:30,28820.3,1818.0,554.0,0.0,0.0,31192.3
2021-01-06 16:30,30576.1,2089.0,556.0,0.0,0.0,33221.1
2021-01-06 17:30,31261.1,1869.0,559.0,0.0,0.0,33689.1
2021-01-06 18:30,31413.7,1892.0,559.0,0.0,0.0,33864.7
2021-01-06 19:30,31148.5,1849.0,558.0,0.0,0.0,33555.5
2021-01-06 20:30,30559.4,1784.0,556.0,0.0,0.0,32899.4
2021-01-06 21:30,29894.5,1753.0,553.0,0.0,0.0,32200.5
2021-01-06 22:30,28691.6,1787.0,552.0,0.0,0.0,31030.6
2021-01-06 23:30,27452.1,1814.0,553.0,0.0,0.0,29819.1
2021-01-07 00:30,27258.2,1743.0,552.0,0.0,0.0,29553.2
2021-01-07 01:30,26863.2,2008.0,546.0,0.0,0.0,29417.2
2021-01-07 02:30,26739.3,1716.0,545.0,0.0,0.0,29000.3
2021-01-07 03:30,26346.0,1760.0,542.0,0.0,0.0,28648.0
2021-01-07 04:30,26658.5,1636.0,544.0,0.0,0.0,28838.5
2021-01-07 05:30,27634.5,1568.0,543.0,0.0,0.0,29745.5
2021-01-07 06:30,29939.4,1465.0,542.0,0.0,0.0,31946.4
2021-01-07 07:30,31881.1,1740.0,544.0,0.0,0.0,34165.1
2021-01-07 08:30,32329.4,1271.0,547.0,0.0,0.0,34147.4
2021-01-07 09:30,31604.4,1150.0,539.0,0.0,0.0,33293.4
2021-01-07 10:30,30580.5,1471.0,539.0,0.0,0.0,32590.5
2021-01-07 11:30,29908.9,953.0,547.0,0.0,0.0,31408.9
2021-01-07 12:30,29999.0,1387.0,545.0,0.0,0.0,31931.0
2021-01-07 13:30,29404.0,1423.0,546.0,0.0,0.0,31373.0
2021-01-07 14:30,29326.7,1472.0,547.0,0.0,0.0,31345.7
2021-01-07 15:30,29780.4,1665.0,547.0,0.0,0.0,31992.4
2021-01-07 16:30,31524.5,1877.0,550.0,0.0,0.0,33951.5
2021-01-07 17:30,32720.0,1962.0,546.0,0.0,0.0,35228.0
2021-01-07 18:30,32519.9,1949.0,548.0,0.0,0.0,35016.9
2021-01-07 19:30,31976.0,1968.0,547.0,0.0,0.0,34491.0
2021-01-07 20:30,31329.9,1538.0,547.0,0.0,0.0,33414.9
2021-01-07 21:30,30654.5,1480.0,548.0,0.0,0.0,32682.5
2021-01-07 22:30,29658.9,1463.0,551.0,0.0,0.0,31672.9
2021-01-07 23:30,28889.7,1432.0,553.0,0.0,0.0,30874.7
2021-01-08 00:30,27743.8,1544.0,552.0,0.0,0.0,29839.8
2021-01-08 01:30,27087.3,1579.0,554.0,0.0,0.0,29220.3
2021-01-08 02:30,27402.7,1533.0,550.0,0.0,0.0,29485.7
2021-01-08 03:30,27905.9,1519.0,551.0,0.0,0.0,29975.9
2021-01-08 04:30,28524.9,1870.0,546.0,0.0,0.0,30940.9
2021-01-08 05:30,29751.8,1768.0,543.0,0.0,0.0,32062.8
2021-01-08 06:30,32005.8,1611.0,543.0,0.0,0.0,34159.8
2021-01-08 07:30,33853.0,1572.0,541.0,0.0,0.0,35966.0
2021-01-08 08:30,33845.5,1679.0,541.0,0.0,0.0,36065.5
2021-01-08 09:30,32537.8,1639.0,545.0,0.0,0.0,34721.8
2021-01-08 10:30,31821.1,1473.0,542.0,0.0,0.0,33836.1
2021-01-08 11:30,31425.0,1370.0,543.0,0.0,0.0,33338.0
2021-01-08 12:30,30857.7,1323.0,559.0,0.0,0.0,32739.7
2021-01-08 13:30,30161.3,1426.0,559.0,0.0,0.0,32146.3
2021-01-08 14:30,29744.7,1504.0,557.0,0.0,0.0,31805.7
2021-01-08 15:30,30514.2,1566.0,555.0,0.0,0.0,32635.2
2021-01-08 16:30,32498.8,1545.0,558.0,0.0,0.0,34601.8
2021-01-08 17:30,33890.4,1585.0,557.0,0.0,0.0,36032.4
2021-01-08 18:30,33539.8,1477.0,557.0,0.0,0.0,35573.8
2021-01-08 19:30,32855.6,1350.0,559.0,0.0,0.0,34764.6
2021-01-08 20:30,32479.1,1185.0,558.0,0.0,0.0,34222.1
2021-01-08 21:30,31765.5,1090.0,554.0,0.0,0.0,33409.5
2021-01-08 22:30,31017.4,967.0,556.0,0.0,0.0,32540.4
2021-01-08 23:30,30344.4,890.0,558.0,0.0,0.0,31792.4
2021-01-09 00:30,29955.4,910.0,557.0,0.0,0.0,31422.4
2021-01-09 01:30,29264.8,911.0,558.0,0.0,0.0,30733.8
2021-01-09 02:30,29251.1,895.0,558.0,0.0,0.0,30704.1
2021-01-09 03:30,29804.1,858.0,557.0,0.0,0.0,31219.1
2021-01-09 04:30,30046.4,894.0,555.0,0.0,0.0,31495.4
2021-01-09 05:30,30485.4,831.0,553.0,0.0,0.0,31869.4
2021-01-09 06:30,31554.7,761.0,555.0,0.0,0.0,32870.7
2021-01-09 07:30,32269.3,828.0,557.0,0.0,0.0,33654.3
2021-01-09 08:30,32503.1,830.0,558.0,0.0,0.0,33891.1
2021-01-09 09:30,32378.8,792.0,560.0,0.0,0.0,33730.8
2021-01-09 10:30,31384.0,804.0,558.0,0.0,0.0,32746.0
2021-01-09 11:30,30458.3,754.0,556.0,0.0,0.0,31768.3
2021-01-09 12:30,29719.9,756.0,555.0,0.0,0.0,31030.9
2021-01-09 13:30,28757.4,887.0,556.0,0.0,0.0,30200.4
2021-01-09 14:30,28331.3,846.0,554.0,0.0,0.0,29731.3
2021-01-09 15:30,28682.3,996.0,552.0,0.0,0.0,30230.3
2021-01-09 16:30,30491.5,1165.0,555.0,0.0,0.0,32211.5
2021-01-09 17:30,31758.1,1254.0,554.0,0.0,0.0,33566.1
2021-01-09 18:30,31399.2,1266.0,554.0,0.0,0.0,33219.2
2021-01-09 19:30,30708.2,1353.0,557.0,0.0,0.0,32618.2
2021-01-09 20:30,29985.0,1158.0,556.0,0.0,0.0,31699.0
2021-01-09 21:30,29023.2,1155.0,552.0,0.0,0.0,30730.2
2021-01-09 22:30,28641.4,1160.0,554.0,0.0,0.0,30355.4
2021-01-09 23:30,28083.7,1243.0,556.0,0.0,0.0,29882.7
2021-01-10 00:30,27838.2,1197.0,555.0,0.0,0.0,29590.2
2021-01-10 01:30,27894.1,1156.0,556.0,0.0,0.0,29606.1
2021-01-10 02:30,28005.4,1170.0,556.0,0.0,0.0,29731.4
2021-01-10 03:30,28499.3,1087.0,555.0,0.0,0.0,30141.3
2021-01-10 04:30,29022.0,1058.0,553.0,0.0,0.0,30633.0
2021-01-10 05:30,29762.0,1009.0,551.0,0.0,0.0,31322.0
2021-01-10 06:30,30951.1,894.0,553.0,0.0,0.0,32398.1
2021-01-10 07:30,31189.0,835.0,555.0,0.0,0.0,32579.0
2021-01-10 08:30,32084.9,753.0,556.0,0.0,0.0,33393.9
2021-01-10 09:30,31940.6,673.0,558.0,0.0,0.0,33171.6
2021-01-10 10:30,31339.1,608.0,556.0,0.0,0.0,32503.1
2021-01-10 11:30,31408.7,589.0,554.0,0.0,0.0,32551.7
2021-01-10 12:30,31157.0,621.0,553.0,0.0,0.0,32331.0
2021-01-10 13:30,30702.0,687.0,557.0,0.0,0.0,31946.0
2021-01-10 14:30,30316.7,740.0,555.0,0.0,0.0,31611.7
2021-01-10 15:30,31379.6,775.0,553.0,0.0,0.0,32707.6
2021-01-10 16:30,33047.2,919.0,556.0,0.0,0.0,34522.2
2021-01-10 17:30,33876.2,1122.0,555.0,0.0,0.0,35553.2
2021-01-10 18:30,33461.4,1235.0,555.0,0.0,0.0,35251.4
2021-01-10 19:30,32797.5,1277.0,557.0,0.0,0.0,34631.5
2021-01-10 20:30,32017.1,1317.0,556.0,0.0,0.0,33890.1
2021-01-10 21:30,31128.7,1357.0,552.0,0.0,0.0,33037.7
2021-01-10 22:30,29922.0,1391.0,554.0,0.0,0.0,31867.0
2021-01-10 23:30,29107.0,1402.0,556.0,0.0,0.0,31065.0
2021-01-11 00:30,28776.4,1392.0,555.0,0.0,0.0,30723.4
2021-01-11 01:30,28099.5,1421.0,556.0,0.0,0.0,30076.5
2021-01-11 02:30,28583.6,1504.0,556.0,0.0,0.0,30643.6
2021-01-11 03:30,28634.5,1574.0,555.0,0.0,0.0,30763.5
2021-01-11 04:30,29205.7,1513.0,553.0,0.0,0.0,31271.7
2021-01-11 05:30,30395.6,1454.0,551.0,0.0,0.0,32400.6
2021-01-11 06:30,32706.9,1410.0,553.0,0.0,0.0,34669.9
2021-01-11 07:30,33521.9,1408.0,554.0,0.0,0.0,35483.9
2021-01-11 08:30,34230.5,1205.0,555.0,0.0,0.0,35990.5
2021-01-11 09:30,34213.2,950.0,557.0,0.0,0.0,35720.2
2021-01-11 10:30,34204.6,702.0,553.0,0.0,0.0,35459.6
2021-01-11 11:30,34029.9,492.0,551.0,0.0,0.0,35072.9
2021-01-11 12:30,33434.2,389.0,550.0,0.0,0.0,34373.2
2021-01-11 13:30,32702.0,276.0,554.0,0.0,0.0,33532.0
2021-01-11 14:30,33016.4,188.0,551.0,0.0,0.0,33755.4
2021-01-11 15:30,33204.2,167.0,551.0,0.0,0.0,33922.2
2021-01-11 16:30,34561.5,216.0,554.0,0.0,0.0,35331.5
2021-01-11 17:30,35232.7,322.0,553.0,0.0,0.0,36107.7
2021-01-11 18:30,34478.0,362.0,553.0,0.0,0.0,35393.0
2021-01-11 19:30,33732.9,411.0,555.0,0.0,0.0,34698.9
2021-01-11 20:30,32577.8,328.0,553.0,0.0,0.0,33458.8
2021-01-11 21:30,30721.9,290.0,549.0,0.0,0.0,31560.9
2021-01-11 22:30,29452.5,289.0,551.0,0.0,0.0,30292.5
2021-01-11 23:30,27862.9,265.0,553.0,0.0,0.0,28680.9
2021-01-12 00:30,27706.4,285.0,553.0,0.0,0.0,28544.4
2021-01-12 01:30,26997.3,238.0,553.0,0.0,0.0,27788.3
2021-01-12 02:30,27139.1,221.0,553.0,0.0,0.0,27913.1
2021-01-12 03:30,27037.7,194.0,552.0,0.0,0.0,27783.7
2021-01-12 04:30,27799.9,159.0,550.0,0.0,0.0,28508.9
2021-01-12 05:30,29387.8,132.0,540.0,0.0,0.0,30059.8
2021-01-12 06:30,31070.4,164.0,537.0,0.0,0.0,31771.4
2021-01-12 07:30,32899.6,134.0,535.0,0.0,0.0,33568.6
2021-01-12 08:30,32715.7,123.0,523.0,0.0,0.0,33361.7
2021-01-12 09:30,32058.7,122.0,524.0,0.0,0.0,32704.7
2021-01-12 10:30,31234.0,136.0,521.0,0.0,0.0,31891.0
2021-01-12 11:30,30739.7,137.0,520.0,0.0,0.0,31396.7
2021-01-12 12:30,30414.5,208.0,551.0,0.0,0.0,31173.5
2021-01-12 13:30,30546.2,179.0,552.0,0.0,0.0,31277.2
2021-01-12 14:30,31379.6,194.0,550.0,0.0,0.0,32123.6
2021-01-12 15:30,31842.6,163.0,548.0,0.0,0.0,32553.6
2021-01-12 16:30,33245.1,157.0,564.0,0.0,0.0,33966.1
2021-01-12 17:30,33867.2,238.0,568.0,0.0,0.0,34673.2
2021-01-12 18:30,32965.0,327.0,573.0,0.0,0.0,33865.0
2021-01-12 19:30,32218.6,340.0,583.0,0.0,0.0,33141.6
2021-01-12 20:30,31409.9,310.0,582.0,0.0,0.0,32301.9
2021-01-12 21:30,30227.2,328.0,578.0,0.0,0.0,31133.2
2021-01-12 22:30,28742.7,325.0,580.0,0.0,0.0,29647.7
2021-01-12 23:30,27756.6,359.0,582.0,0.0,0.0,28697.6
2021-01-13 00:30,27136.3,312.0,581.0,0.0,0.0,28029.3
2021-01-13 01:30,26561.4,314.0,582.0,0.0,0.0,27457.4
2021-01-13 02:30,26181.4,325.0,582.0,0.0,0.0,27088.4
2021-01-13 03:30,26030.0,339.0,581.0,0.0,0.0,26950.0
2021-01-13 04:30,26359.5,376.0,579.0,0.0,0.0,27314.5
2021-01-13 05:30,27607.6,413.0,577.0,0.0,0.0,28597.6
2021-01-13 06:30,29198.4,330.0,579.0,0.0,0.0,30107.4
2021-01-13 07:30,31780.6,361.0,581.0,0.0,0.0,32722.6
2021-01-13 08:30,31532.8,319.0,581.0,0.0,0.0,32432.8
2021-01-13 09:30,30941.2,271.0,583.0,0.0,0.0,31795.2
2021-01-13 10:30,30273.1,285.0,581.0,0.0,0.0,31139.1
2021-01-13 11:30,30373.3,336.0,579.0,0.0,0.0,31288.3
2021-01-13 12:30,30346.3,374.0,578.0,0.0,0.0,31298.3
2021-01-13 13:30,31034.7,335.0,578.0,0.0,0.0,31947.7
2021-01-13 14:30,30827.8,348.0,576.0,0.0,0.0,31751.8
2021-01-13 15:30,31180.8,366.0,574.0,0.0,0.0,32120.8
2021-01-13 16:30,32519.3,490.0,578.0,0.0,0.0,33587.3
2021-01-13 17:30,33141.5,547.0,577.0,0.0,0.0,34265.5
2021-01-13 18:30,32211.4,669.0,577.0,0.0,0.0,33457.4
2021-01-13 19:30,31734.3,577.0,579.0,0.0,0.0,32890.3
2021-01-13 20:30,30467.1,601.0,578.0,0.0,0.0,31646.1
2021-01-13 21:30,29339.5,649.0,574.0,0.0,0.0,30562.5
2021-01-13 22:30,27587.8,633.0,576.0,0.0,0.0,28796.8
2021-01-13 23:30,26160.1,594.0,578.0,0.0,0.0,27332.1
2021-01-14 00:30,25585.5,554.0,577.0,0.0,0.0,26716.5
2021-01-14 01:30,24939.0,515.0,578.0,0.0,0.0,26032.0
2021-01-14 02:30,24890.1,500.0,578.0,0.0,0.0,25968.1
2021-01-14 03:30,24980.4,459.0,577.0,0.0,0.0,26016.4
2021-01-14 04:30,25615.3,393.0,575.0,0.0,0.0,26583.3
2021-01-14 05:30,27352.4,388.0,573.0,0.0,0.0,28313.4
2021-01-14 06:30,29752.0,319.0,575.0,0.0,0.0,30646.0
2021-01-14 07:30,31718.6,213.0,577.0,0.0,0.0,32508.6
2021-01-14 08:30,31838.4,143.0,578.0,0.0,0.0,32559.4
2021-01-14 09:30,31556.9,116.0,580.0,0.0,0.0,32252.9
2021-01-14 10:30,31453.8,50.0,578.0,0.0,0.0,32081.8
2021-01-14 11:30,31300.0,19.0,576.0,0.0,0.0,31895.0
2021-01-14 12:30,31150.6,5.0,580.0,0.0,0.0,31735.6
2021-01-14 13:30,31088.7,-7.0,580.0,0.0,0.0,31661.7
2021-01-14 14:30,30842.7,-12.0,578.0,0.0,0.0,31408.7
2021-01-14 15:30,31200.8,-11.0,576.0,0.0,0.0,31765.8
2021-01-14 16:30,32138.7,-8.0,579.0,0.0,0.0,32709.7
2021-01-14 17:30,32943.1,6.0,578.0,0.0,0.0,33527.1
2021-01-14 18:30,32687.1,8.0,578.0,0.0,0.0,33273.1
2021-01-14 19:30,31998.3,5.0,580.0,0.0,0.0,32583.3
2021-01-14 20:30,30880.4,-8.0,579.0,0.0,0.0,31451.4
2021-01-14 21:30,28849.6,-8.0,575.0,0.0,0.0,29416.6
2021-01-14 22:30,27333.9,0.0,577.0,0.0,0.0,27910.9
2021-01-14 23:30,25869.1,-4.0,579.0,0.0,0.0,26444.1
2021-01-15 00:30,25255.4,1.0,578.0,0.0,0.0,25834.4
2021-01-15 01:30,25050.9,3.0,579.0,0.0,0.0,25632.9
2021-01-15 02:30,25043.1,2.0,579.0,0.0,0.0,25624.1
2021-01-15 03:30,25292.1,14.0,578.0,0.0,0.0,25884.1
2021-01-15 04:30,25786.5,29.0,576.0,0.0,0.0,26391.5
2021-01-15 05:30,26840.6,39.0,574.0,0.0,0.0,27453.6
2021-01-15 06:30,28576.0,35.0,576.0,0.0,0.0,29187.0
2021-01-15 07:30,30786.5,22.0,578.0,0.0,0.0,31386.5
2021-01-15 08:30,30943.0,16.0,579.0,0.0,0.0,31538.0
2021-01-15 09:30,30377.7,12.0,581.0,0.0,0.0,30970.7
2021-01-15 10:30,28972.2,18.0,579.0,0.0,0.0,29569.2
2021-01-15 11:30,28098.5,52.0,577.0,0.0,0.0,28727.5
2021-01-15 12:30,27608.9,39.0,580.0,0.0,0.0,28227.9
2021-01-15 13:30,27170.4,47.0,580.0,0.0,0.0,27797.4
2021-01-15 14:30,26838.0,65.0,578.0,0.0,0.0,27481.0
2021-01-15 15:30,27605.1,110.0,576.0,0.0,0.0,28291.1
2021-01-15 16:30,29343.4,268.0,579.0,0.0,0.0,30190.4
2021-01-15 17:30,30821.1,457.0,578.0,0.0,0.0,31856.1
2021-01-15 18:30,30268.2,652.0,578.0,0.0,0.0,31498.2
2021-01-15 19:30,29727.4,680.0,580.0,0.0,0.0,30987.4
2021-01-15 20:30,29227.8,702.0,579.0,0.0,0.0,30508.8
2021-01-15 21:30,28178.7,698.0,575.0,0.0,0.0,29451.7
2021-01-15 22:30,27222.7,755.0,577.0,0.0,0.0,28554.7
2021-01-15 23:30,25641.5,873.0,579.0,0.0,0.0,27093.5
2021-01-16 00:30,24927.6,991.0,578.0,0.0,0.0,26496.6
2021-01-16 01:30,24575.9,979.0,579.0,0.0,0.0,26133.9
2021-01-16 02:30,24343.8,1064.0,579.0,0.0,0.0,25986.8
2021-01-16 03:30,24402.1,1061.0,578.0,0.0,0.0,26041.1
2021-01-16 04:30,24134.4,1013.0,576.0,0.0,0.0,25723.4
2021-01-16 05:30,25332.9,1329.0,574.0,0.0,0.0,27235.9
2021-01-16 06:30,26531.9,1426.0,576.0,0.0,0.0,28533.9
2021-01-16 07:30,27479.6,1753.0,578.0,0.0,0.0,29810.6
2021-01-16 08:30,28038.3,1745.0,579.0,0.0,0.0,30362.3
2021-01-16 09:30,29159.3,1716.0,581.0,0.0,0.0,31456.3
2021-01-16 10:30,29080.8,1922.0,578.0,0.0,0.0,31580.8
2021-01-16 11:30,29564.5,1764.0,577.0,0.0,0.0,31905.5
