ï»¿ID,MUNICIPALITE,NO_ZONE,GRILLEUSAGE,OBJECTID,SHAPE__Area,SHAPE__Length
1228,43027,H1228,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1228,928,36813.2890625,866.647540280812
1230,43027,H1230,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1230,929,13941.3671875,600.471314104935
1231,43027,H1231,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1231,930,14697.56640625,601.540916443309
718,43027,REC0718,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0718,931,12221.6640625,435.156652882868
719,43027,N0719,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0719,932,98181.0078125,2612.82130809309
727,43027,H0727,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0727,933,104039.4296875,1398.49205217135
725,43027,REC0725,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0725,934,50639.0703125,1308.28675269878
703,43027,N0703,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0703,935,189304.58203125,2814.44807113358
731,43027,REC0731,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0731,936,43558.66015625,932.336972930573
738,43027,H0738,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0738,937,31797.27734375,709.940454323136
1252,43027,I1252,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I1252,938,221766.40625,2248.3162143016
1257,43027,REC1257,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1257,939,101753.98828125,3087.0330946919
736,43027,N0736,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0736,940,24155.234375,765.330327621794
735,43027,REC0735,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0735,941,22885.90625,825.099263503213
723,43027,H0723,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0723,942,280809.70703125,3999.97155698714
702,43027,H0702,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0702,943,264756.625,2066.56034084399
711,43027,REC0711,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0711,944,8134,390.861759884905
713,43027,N0713,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0713,945,84714.37109375,1323.96932179909
693,43027,REC0693,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0693,946,11064.57421875,433.610157449256
694,43027,H0694,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0694,947,76625.21875,1361.14819316891
690,43027,H0690,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0690,948,180541.67578125,2165.66968122957
766,43027,H0766,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0766,949,33040.234375,1290.9963838799
745,43027,H0745,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0745,950,358293.3515625,3104.71235031921
754,43027,H0754,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0754,951,169081.90625,2058.44500104507
751,43027,H0751,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0751,952,559564.8671875,3706.78171569326
757,43027,H0757,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0757,953,71131.13671875,1228.10810201301
756,43027,H0756,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0756,954,24551.70703125,710.841169172075
760,43027,H0760,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0760,955,39781.91796875,1490.43243523094
761,43027,H0761,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0761,956,348806.45703125,2559.87127896658
762,43027,H0762,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0762,957,150412.25390625,1901.27564607415
763,43027,H0763,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0763,958,359869.9140625,3479.54880576936
764,43027,H0764,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0764,959,232123.44140625,2929.56711036312
765,43027,H0765,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0765,960,57852.20703125,1029.45153838487
773,43027,H0773,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0773,961,184547.4375,2811.35381798582
774,43027,H0774,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0774,962,174563.59765625,1989.94510991164
775,43027,REC0775,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC0775,963,36728.984375,934.247693069861
776,43027,H0776,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0776,964,150413.91796875,1916.43565492434
779,43027,HZ0779,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=HZ0779,965,24504.515625,785.233068528745
777,43027,H0777,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0777,966,412661.47265625,3044.39781443081
672,43027,H0672,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0672,967,98487.46484375,1626.30715383911
1112,43027,H1112,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1112,968,56469.91015625,1123.25424794486
1114,43027,H1114,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1114,969,10934.140625,493.053952483965
1384,43027,H1384,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1384,970,14851.33203125,493.769265295599
1381,43027,C1381,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1381,971,64871.6328125,1412.81596261891
1432,43027,H1432,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1432,972,21423.5078125,884.642924283535
1448,43027,REC1448,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1448,973,5263.62109375,346.151833680849
1482,43027,H1482,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1482,974,57500.515625,1036.26045338316
1463,43027,H1463,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1463,975,31455.5703125,1079.19470499665
1488,43027,H1488,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1488,976,17834.03515625,569.851333762879
1442,43027,H1442,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1442,977,152127.86328125,2740.08547781554
1422,43027,H1422,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1422,978,54240.515625,1935.23119603154
1427,43027,C1427,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1427,979,74969.8203125,1521.07962464532
1428,43027,H1428,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1428,980,36241.11328125,1272.77788280964
1429,43027,H1429,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1429,981,266997.8359375,2219.10211299619
1435,43027,H1435,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1435,982,160354.56640625,2751.34636748386
1436,43027,H1436,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1436,983,202932.0234375,2534.10193628684
1438,43027,H1438,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1438,984,45384.1875,935.011220715841
1449,43027,H1449,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1449,985,9508.43359375,442.612644604318
1441,43027,H1441,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1441,986,123144.51171875,1456.5414189363
1245,43027,H1245,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1245,987,13042.1640625,520.882251120333
1247,43027,H1247,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1247,988,31135.7890625,798.969878135559
1243,43027,H1243,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1243,989,11500.36328125,525.227578231318
1253,43027,I1253,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I1253,990,42281.671875,1059.79872610516
1847,43027,H1847,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1847,991,26582.44921875,848.286605286045
809,43027,N0809,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0809,992,24866.3203125,880.119399005469
1874,43027,REC1874,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1874,993,27257.1875,668.612214829557
1134,43027,RUF1134,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1134,994,655517.0234375,5273.18681355035
1130,43027,RU1130,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1130,995,1818125.921875,6254.30920408866
1131,43027,RU1131,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1131,996,197077.2421875,1955.02877190161
1128,43027,RU1128,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1128,997,1072584.1640625,5967.25304507112
1129,43027,RU1129,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1129,998,813242.6953125,5496.78862886924
1133,43027,PRA1133,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1133,999,1556423.21484375,6671.84317851978
1189,43027,RU1189,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1189,1000,243284.765625,2060.9064093672
1873,43027,H1873,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1873,1001,155000.42578125,2018.08516189281
1545,43027,A1545,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1545,1002,7800596.29296875,12687.8494528653
1549,43027,A1549,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1549,1003,2140297.70703125,6510.47951142593
1547,43027,A1547,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1547,1004,1662037.578125,6794.0787019255
1548,43027,A1548,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1548,1005,770407.8671875,5662.37682505371
1553,43027,A1553,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1553,1006,6804182.17578125,17383.8660853546
1303,43027,A1303,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1303,1007,163893.3515625,1665.45400798626
1322,43027,A1322,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1322,1008,570969.69921875,3476.48267869915
1319,43027,RU1319,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1319,1009,526421.203125,5363.12593932515
1321,43027,A1321,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1321,1010,226805.015625,2121.76609864187
1558,43027,A1558,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1558,1011,5523329.55859375,10418.5985492279
1555,43027,A1555,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1555,1012,2560028.23828125,6941.27477312368
1562,43027,A1562,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1562,1013,3106252.35546875,7560.62834167127
1560,43027,A1560,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1560,1014,3015854.99609375,8045.69878297994
1563,43027,A1563,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1563,1015,448355.71875,2954.94284212868
1565,43027,A1565,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1565,1016,105200.78125,1376.06056624302
1119,43027,C1119,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1119,1017,203158.9765625,2603.75218870124
1118,43027,C1118,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1118,1018,114929.296875,1789.31387452507
1125,43027,C1125,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1125,1019,316393.1171875,3838.29542189247
1294,43027,C1294,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1294,1020,90911.06640625,1835.41659194151
1150,43027,REC1150,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1150,1021,68454.61328125,1142.46594986978
1147,43027,RU1147,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1147,1022,281588.53125,2792.83941590546
1146,43027,PRA1146,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1146,1023,98821.30078125,1623.56008786994
1138,43027,RU1138,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1138,1024,992440.69921875,5576.16619825274
1140,43027,RU1140,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1140,1025,506733.609375,5245.59523796971
1281,43027,C1281,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1281,1026,63438.41015625,1036.49060447172
1736,43027,A1736,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1736,1027,236014.44921875,2990.37799404821
1604,43027,H1604,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1604,1028,90372.67578125,1672.53864388337
1613,43027,REC1613,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1613,1029,10843.54296875,400.639750721691
1612,43027,REC1612,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1612,1030,4772.85546875,282.906571227924
1611,43027,REC1611,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=REC1611,1031,6828.33203125,313.522232682885
1605,43027,H1605,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1605,1032,262177.8828125,3159.60427277105
1606,43027,H1606,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1606,1033,276405.32421875,2848.70845750493
1609,43027,C1609,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C1609,1034,35543.54296875,1071.78118943201
1616,43027,H1616,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1616,1035,31623.90234375,839.504044532101
1615,43027,H1615,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1615,1036,79077.16796875,1866.27912995811
1618,43027,H1618,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1618,1037,18109.84765625,758.962298859698
1619,43027,H1619,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1619,1038,74216.87890625,1533.36786367102
1623,43027,H1623,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1623,1039,14744.93359375,506.032991089167
1624,43027,H1624,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1624,1040,104563.97265625,1298.20364538014
1622,43027,H1622,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1622,1041,102877.30078125,1842.49864343425
1628,43027,H1628,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1628,1042,21308.828125,905.328806087502
1627,43027,H1627,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1627,1043,71359.9296875,1564.51183734205
1625,43027,H1625,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1625,1044,47847.67578125,1154.98791949318
1643,43027,H1643,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1643,1045,47532.6015625,1064.44840408576
1636,43027,H1636,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1636,1046,21509.25,620.111020883044
1638,43027,H1638,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1638,1047,55579.1953125,1240.89747177472
1640,43027,H1640,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1640,1048,24823.2265625,694.435561939881
1641,43027,H1641,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1641,1049,10518,439.155373413606
1639,43027,H1639,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1639,1050,46314.984375,1531.95666643377
1567,43027,RU1567,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1567,1051,295774.79296875,3238.97692461594
1566,43027,RU1566,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1566,1052,195379.0234375,2141.77465031516
1568,43027,PRA1568,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1568,1053,209869.96484375,1882.3111568489
1570,43027,RU1570,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1570,1054,2873407.27734375,7765.09184262533
1577,43027,RUF1577,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1577,1055,356405.2109375,2574.97398864636
1572,43027,RU1572,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1572,1056,180175.875,1979.23247181388
1576,43027,RU1576,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1576,1057,127494.01171875,2033.21908910001
1578,43027,RUF1578,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1578,1058,2520747.9921875,7397.78171128042
1581,43027,RU1581,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1581,1059,397369.36328125,2856.66274331353
1582,43027,RU1582,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1582,1060,419052.65234375,2865.96557361805
1584,43027,RU1584,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1584,1061,655798.015625,6200.86333125222
1580,43027,RU1580,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1580,1062,677606.72265625,4333.14414290313
1608,43027,H1608,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1608,1063,331324.81640625,3825.22458181408
1571,43027,RU1571,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1571,1064,3000071.63671875,10838.674808127
1583,43027,RU1583,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1583,1065,22304.73046875,748.685487246644
1585,43027,RU1585,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1585,1066,2066405.12890625,7481.05940281355
1587,43027,RU1587,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1587,1067,75184.890625,1126.55067982526
1588,43027,RU1588,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1588,1068,365921.42578125,2493.56639434355
1589,43027,PRA1589,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1589,1069,223744.07421875,2821.7311217638
1590,43027,RU1590,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1590,1070,277719.85546875,2901.43486536101
1595,43027,A1595,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1595,1071,1064092.4453125,4970.45932855781
1598,43027,RUF1598,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1598,1072,104886.4765625,1381.2463835179
1543,43027,RUF1543,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1543,1073,141144.00390625,1881.74605441029
1703,43027,RUF1703,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1703,1074,559200.546875,3839.16363440444
1599,43027,RUF1599,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1599,1075,5960438.3671875,10003.1338132983
1651,43027,RUF1651,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1651,1076,9344100.0390625,12951.535596122
1657,43027,RUF1657,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1657,1077,6377902.7890625,13893.436537901
1663,43027,RUF1663,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUF1663,1078,4687425.51953125,12802.185298485
1658,43027,RU1658,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1658,1079,618025.52734375,3213.35583849871
1654,43027,PRA1654,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1654,1080,298832.62890625,2383.94193566933
1661,43027,PRA1661,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1661,1081,173697.75390625,1891.58269343797
1655,43027,RU1655,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1655,1082,66730.703125,1604.93640334955
1653,43027,PRA1653,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=PRA1653,1083,214246.453125,3145.55816099969
1667,43027,RU1667,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1667,1084,406657.28125,4313.66911057772
1666,43027,H1666,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1666,1085,53568.6171875,992.064218288876
1631,43027,H1631,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1631,1086,169976.5703125,2047.17543881872
1635,43027,H1635,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1635,1087,23314.25,735.726688926365
1334,43027,A1334,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1334,1088,134073.16015625,1480.84300480065
1344,43027,A1344,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1344,1089,4647.1796875,288.838060852737
1339,43027,A1339,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1339,1090,154825.12109375,2036.71565503021
1341,43027,A1341,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1341,1091,14386888.4101562,28080.9480973801
1343,43027,A1343,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1343,1092,548390.7265625,6232.80795231937
1713,43027,RU1713,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1713,1093,427153.59765625,3098.2398971957
1715,43027,RU1715,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1715,1094,307559.5234375,3115.09432224224
1725,43027,RU1725,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1725,1095,611580.06640625,3786.74607426017
1724,43027,RU1724,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1724,1096,159449.671875,1672.06343135364
1732,43027,RU1732,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1732,1097,266014.96875,2481.22462357719
887,43027,H0887,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0887,1098,29723.55859375,757.977707622167
938,43027,H0938,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0938,1099,80379.72265625,1170.00926575788
886,43027,H0886,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0886,1100,180036.015625,1865.53619671188
888,43027,H0888,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0888,1101,94813.47265625,1789.64332916344
1837,43027,H1837,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1837,1102,159584.60546875,2756.98983109706
1884,43027,P1884,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=P1884,1103,173769.00390625,2149.3668549018
1829,43027,H1829,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1829,1104,95203.78125,1612.19348418759
885,43027,N0885,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0885,1105,85395.63671875,1956.46915012404
847,43027,H0847,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H0847,1106,38160.08984375,911.908925044393
1909,43027,N1909,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N1909,1107,70979.5546875,1725.41112413258
1853,43027,H1853,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1853,1108,54207.8203125,1135.40503116998
818,43027,I0818,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I0818,1109,853559.5546875,4109.0001898896
819,43027,I0819,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I0819,1110,102859.43359375,1441.46332062396
821,43027,I0821,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I0821,1111,562756.4765625,4294.14708463757
820,43027,I0820,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I0820,1112,1523408.15625,5936.73644169185
812,43027,I0812,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I0812,1113,857769.7578125,5889.57713689114
813,43027,I0813,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=I0813,1114,932054.390625,5289.63986450691
181,43027,N0181,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N0181,1115,61884.46875,1696.77912409569
1660,43027,RU1660,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1660,1116,574657.28515625,3735.01085277421
239,43027,RU0239,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU0239,1117,760007.36328125,4189.7383042327
240,43027,RU0240,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU0240,1118,1925126.078125,7773.18254042603
1662,43027,RU1662,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1662,1119,1860045.47265625,7605.40299529037
1734,43027,RU1734,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1734,1120,790566.29296875,4836.85859841478
1728,43027,N1728,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N1728,1121,43923.82421875,1560.40846342173
645,43027,C0645,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=C0645,1122,22232.73828125,746.673607199253
1749,43027,RU1749,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1749,1123,280121.98046875,2798.20765228403
1748,43027,H1748,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=H1748,1124,46388.85546875,988.398642034397
1750,43027,N1750,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=N1750,1125,265283.43359375,3725.63535899445
1742,43027,RUS1742,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RUS1742,1126,558110.26171875,3192.30920732588
1743,43027,RU1743,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1743,1127,782526.00390625,3562.61610573711
1744,43027,RU1744,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1744,1128,1227393.6015625,4732.34461597056
1746,43027,RU1746,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1746,1129,192968.11328125,2209.62447862654
1745,43027,RU1745,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=RU1745,1130,2166772.50390625,10638.7576542512
1741,43027,A1741,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1741,1131,6822944.05078125,12789.6487474093
1740,43027,A1740,https://cartes.ville.sherbrooke.qc.ca/GrilleUsage/?zoneid=A1740,1132,3701861.86328125,12407.092756021
