OBJECTID,MUNICIPALITE,USAGE,ADRESSE,DATE_CREATION,HAUTEUR,ALTITUDE_TOIT,TYPE,SUPERFICIE,GEOM,Suivit_JP 
260423,10043,Résidentielle,"102, D'Auteuil (Rue)",20061010,3.98073083,10.45882607,1,140.6229,Polygone,
260424,10043,Production et extraction de richesses naturelles,"431, Artisans (Rue des)",20061010,5.91580466,29.0520153,1,2356.0629,Polygone,
260425,10043,Résidentielle,"334, Saint-Germain Est (Rue)",20061010,6.15160949,9.48000145,1,234.6829335,Polygone,
260426,10043,Résidentielle,"113, Desjardins (Rue)",20061010,4.38649682,11.348279,1,160.67525,Polygone,
260427,10043,Résidentielle,"86, Dumont (Rue)",20061010,3.73532808,9.6743536,1,189.2418,Polygone,
260428,10043,Résidentielle,"381, Saint-Pierre (Rue)",20061010,6.32200925,15.03738308,1,115.997,Polygone,
260429,10043,Résidentielle,"98, D'Auteuil (Rue)",20061010,3.80863703,10.25558853,1,128.3632,Polygone,
260430,10043,Résidentielle,"341, Saint-Germain Est (Rue)",20061010,8.08568574,12.35231495,1,207.7324,Polygone,
260431,10043,Résidentielle,"111, Desjardins (Rue)",20061010,4.05924563,10.73115921,1,113.4363,Polygone,
260432,10043,Résidentielle,"107, Desjardins (Rue)",20061010,4.32754107,11.04756165,1,122.0464,Polygone,
260433,10043,Résidentielle,"358, Moreault (Rue)",20061010,4.00907706,8.7499609,1,168.7158,Polygone,
260434,10043,Résidentielle,"340, Saint-Germain Est (Rue)",20061010,5.18434936,8.58901787,1,116.050197745,Polygone,
260435,10043,Résidentielle,"94, D'Auteuil (Rue)",20160501,3.77474034,10.33970737,1,137.0739,Polygone,
260436,10043,Résidentielle,"87, D'Auteuil (Rue)",20061010,3.82410204,9.73295021,1,132.527,Polygone,
260437,10043,Résidentielle,"383, Saint-Pierre (Rue)",20061010,7.14202738,16.14481926,1,199.88075,Polygone,
260438,10043,Résidentielle,"350, Jessop (Boulevard le)",20061010,8.15150054,12.62379742,1,234.7698,Polygone,
260439,10043,Résidentielle,"343, Saint-Germain Est (Rue)",20061010,8.10336433,12.20160389,1,174.3975,Polygone,
260440,10043,Commerciale,"220, Industrielle-Et-Commerciale (Montée)",20061010,6.26123319,30.51994514,1,1806.8642,Polygone,
260441,10043,Résidentielle,"103, Desjardins (Rue)",20061010,3.22410965,10.04606724,1,169.93335,Polygone,
260442,10043,Résidentielle,"387, Saint-Pierre (Rue)",20061010,6.20526856,15.50421238,1,108.26915,Polygone,
260443,10043,Résidentielle,"82, Dumont (Rue)",20160501,3.55380092,9.05644798,1,116.05377517,Polygone,
260444,10043,, ,20061010,4.44330738,21.95885086,1,227.541611105,Polygone,
260445,10043,Résidentielle,"99, Desjardins (Rue)",20061010,4.18881327,11.30342865,1,130.255,Polygone,
260446,10043,Commerciale,"355, Jessop (Boulevard le)",20061010,4.92808202,9.64032745,1,696.9848,Polygone,
260447,10043,Services,"362, Moreault (Rue)",20061010,3.9803037,8.80105591,1,168.83895,Polygone,
260448,10043,Résidentielle,"90, D'Auteuil (Rue)",20061010,3.66251769,10.28551769,1,281.934143,Polygone,
260449,10043,Résidentielle,"342, Saint-Germain Est (Rue)",20061010,5.0360601,8.51199627,1,132.56215,Polygone,
260450,10043,Résidentielle,"95, Desjardins (Rue)",20061010,3.97204075,11.06975365,1,128.1902,Polygone,
260451,10043,Résidentielle,"88, D'Auteuil (Rue)",20061010,3.93474245,10.21678734,1,132.7024,Polygone,
260452,10043,Résidentielle,"392, Robitaille (Rue)",20061010,5.60757852,22.19582176,1,119.19035,Polygone,
260453,10043,Résidentielle,"345, Doucet (Rue)",20061010,8.46064809,12.13464069,1,136.6788,Polygone,
260454,10043,Résidentielle,"369, Moreault (Rue)",20160501,3.91970177,9.44086456,1,131.884604185,Polygone,
260455,10043,Industries manufacturières,"221, Négociants  (Rue des)",20061010,8.87579853,33.14306641,1,2809.62715,Polygone,
260456,10043,Commerciale,"356, Jessop (Boulevard le)",20160501,4.67465768,9.08669472,1,380.620474575,Polygone,
260457,10043,Résidentielle,"98, Desjardins (Rue)",20061010,3.80419044,11.28312206,1,113.1177,Polygone,
260458,10043,Commerciale,"138, Léonidas Sud (Avenue en)",20061010,4.80431887,27.66108894,1,991.99465,Polygone,
260459,10043,Résidentielle,"84, D'Auteuil (Rue)",20061010,3.80837602,9.80635071,1,144.8654,Polygone,
260460,10043,, ,20061010,4.01926441,11.22746849,1,144.18703518,Polygone,
260461,10043,Résidentielle,"399, Robitaille (Rue)",20061010,4.05746062,22.64906502,1,172.0321,Polygone,
260462,10043,Résidentielle,"366, Moreault (Rue)",20061010,3.65374028,8.33755493,1,163.5324,Polygone,
260463,10043,Résidentielle,"349, Doucet (Rue)",20160501,8.04214785,12.39186764,1,145.777376,Polygone,
260464,10043,Résidentielle,"344 - 346, Saint-Germain Est (Rue)",20061010,4.99766675,8.56401062,1,138.0315,Polygone,
260465,10043,Commerciale,"0, Négociants  (Rue des)",20061010,7.48273889,31.33540153,1,1212.0449,Polygone,
260466,10043,Résidentielle,"368, Moreault (Rue)",20061010,5.64034281,10.2485199,1,104.01855,Polygone,
260467,10043,Résidentielle,"87, Desjardins (Rue)",20061010,4.51779485,11.46051979,1,126.7566,Polygone,
260468,10043,Résidentielle,"94, Desjardins (Rue)",20061010,4.29383466,11.50678921,1,125.0054,Polygone,
260469,10043,Résidentielle,"388, Saint-Pierre (Rue)",20061010,3.69744953,12.21840191,1,167.03735,Polygone,
260470,10043,Résidentielle,"396, Robitaille (Rue)",20061010,4.66539452,21.87255669,1,134.67035,Polygone,
260471,10043,Résidentielle,"395, Saint-Pierre (Rue)",20061010,4.34565724,15.20438576,1,165.42165,Polygone,
260472,10043,Résidentielle,"373, Moreault (Rue)",20061010,3.88943112,9.59014034,1,155.2533,Polygone,
260473,10043,Résidentielle,"83, Desjardins (Rue)",20061010,4.21747995,10.64550495,1,136.55115,Polygone,
260474,10043,Résidentielle,"99, Pouliot Sud (Rue)",20061010,3.9233214,12.70449162,1,129.8729,Polygone,
260475,10043,Résidentielle,"90, Desjardins (Rue)",20061010,4.00416494,11.03578186,1,125.0183,Polygone,
260476,10043,Immeubles non exploités et étendues d'eau,"428 - 430, Artisans (Rue des);169, Industrielle-Et-Commerciale (Montée)",20061010,6.59040327,29.38868141,1,2564.18765,Polygone,
260477,10043,Résidentielle,"88, Desjardins (Rue)",20061010,4.62911228,11.50684452,1,120.6082,Polygone,
260478,10043,Résidentielle,"397, Saint-Pierre (Rue)",20061010,4.50378118,14.90402508,1,142.3402,Polygone,
260479,10043,Résidentielle,"379, Moreault (Rue)",20061010,4.03786157,9.99629974,1,140.61275,Polygone,
260480,10043,Services,"192, Industrielle-Et-Commerciale (Montée)",20061010,5.58470685,28.61740685,1,498.9144,Polygone,
260481,10043,Résidentielle,"91, Pouliot Sud (Rue)",20061010,4.01319029,12.15438747,1,131.576,Polygone,
260482,10043,Résidentielle,"95, Pouliot Sud (Rue)",20061010,3.83294828,12.50997257,1,166.62795,Polygone,
260483,10043,Résidentielle,"96, Pouliot Sud (Rue)",20160501,4.10141351,12.98832893,1,135.955676,Polygone,
260484,10043,Résidentielle,"399, Saint-Pierre (Rue);95, Léonidas Sud (Avenue en)",20061010,4.1498353,15.31648922,1,218.40295,Polygone,
260485,10043,Résidentielle,"353 - 355, Doucet (Rue)",20160501,6.32491497,10.48131847,1,232.888358,Polygone,
260486,10043,Résidentielle,"84, Desjardins (Rue)",20061010,4.23952971,10.85947609,1,138.5316,Polygone,
260487,10043,Résidentielle,"357, Doucet (Rue)",20061010,4.30108116,8.91729355,1,179.328,Polygone,
260488,10043,Résidentielle,"356 - 358, Doucet (Rue)",20061010,6.78847423,11.03958797,1,135.4671,Polygone,
260489,10043,Résidentielle,"80, Desjardins (Rue)",20061010,4.20223379,10.53935814,1,126.6068,Polygone,
260490,10043,Résidentielle,"87, Pouliot Sud (Rue)",20061010,4.32985957,11.9283762,1,127.3144,Polygone,
260491,10043,Résidentielle,"83, Pouliot Sud (Rue)",20160501,6.11481453,13.24366188,1,100.93733423,Polygone,
260492,10043,Résidentielle,"398, Saint-Pierre (Rue)",20061010,4.06950976,12.99058819,1,150.03995,Polygone,
260493,10043,Résidentielle,"90, Pouliot Sud (Rue)",20061010,5.56070984,13.70976925,1,106.8512,Polygone,
260494,10043,Services,"170, Industrielle-Et-Commerciale (Montée)",20061010,5.61515536,28.23721886,1,1214.1019,Polygone,
260495,10043,Industries manufacturières,"201, Négociants (Rue des)",20061010,10.30512475,33.95113754,1,1364.503163,Polygone,
260496,10043,Services,"360, Jessop (Boulevard le)",20160501,5.24586828,9.79056454,1,551.985603895,Polygone,
260497,10043,Résidentielle,"361, Doucet (Rue)",20061010,6.30549142,11.00712681,1,114.7144,Polygone,
260498,10043,Résidentielle,"79, Pouliot Sud (Rue)",20061010,3.9515418,10.51628017,1,105.2966,Polygone,
260499,10043,Résidentielle,"382, Moreault (Rue)",20061010,5.54567186,10.30577087,1,119.81595,Polygone,
260500,10043,Résidentielle,"355, Saint-Germain Est (Rue)",20061010,5.84980201,9.81087971,1,111.36005,Polygone,
260501,10043,Résidentielle,"360, Doucet (Rue)",20061010,3.79158673,8.19980526,1,133.6998,Polygone,
260502,10043,, ,20061010,3.63704362,9.82221603,1,117.990996525,Polygone,
260503,10043,, ,20061010,3.63704362,9.82221603,1,92.630155975,Polygone,
260504,10043,Résidentielle,"84, Pouliot Sud (Rue)",20061010,3.91442323,11.39704227,1,144.3807,Polygone,
260505,10043,Services,"368, Jessop (Boulevard le)",20160501,6.70671846,11.33355904,1,272.13928452,Polygone,
260506,10043,Commerciale,"145, Industrielle-Et-Commerciale (Montée)",20160501,5.54343979,27.45137596,1,704.08252794,Polygone,
260507,10043,Résidentielle,"389, Moreault (Rue)",20061010,5.25780884,11.20087814,1,124.209,Polygone,
260508,10043,Résidentielle,"87, Léonidas Sud (Avenue en)",20061010,4.13624849,12.61306667,1,153.34975,Polygone,
260509,10043,Résidentielle,"80, Pouliot Sud (Rue)",20061010,4.35042025,11.01596165,1,134.7066,Polygone,
260510,10043,Résidentielle,"357, Saint-Germain Est (Rue)",20061010,5.43406024,9.60232449,1,112.4163,Polygone,
260511,10043,Résidentielle,"83, Léonidas Sud (Avenue en)",20061010,3.86058558,11.6992979,1,137.67245,Polygone,
260512,10043,Résidentielle,"372 - 374, Jessop (Boulevard le)",20160501,6.55408513,11.28643227,1,126.630127895,Polygone,
260513,10043,Résidentielle,"365, Doucet (Rue)",20061010,7.11206889,11.85363579,1,348.45635,Polygone,
260514,10043,Résidentielle,"388, Moreault (Rue)",20061010,3.85148079,8.94932079,1,146.546,Polygone,
260515,10043,Résidentielle,"81, Léonidas Sud (Avenue en)",20061010,6.15334757,13.3388052,1,132.19805,Polygone,
260516,10043,Résidentielle,"366 - 368, Doucet (Rue)",20061010,6.0712578,10.63225269,1,118.0929,Polygone,
260517,10043,Services,"376 - 378, Jessop (Boulevard le)",20061010,6.79902473,11.63551521,1,122.7392,Polygone,
260518,10043,Résidentielle,"390, Moreault (Rue)",20061010,3.85987582,9.05882549,1,135.0864,Polygone,
260519,10043,Résidentielle,"395, Moreault (Rue)",20061010,3.78495439,9.6557951,1,205.31535,Polygone,
260520,10043,Résidentielle,"79, Léonidas Sud (Avenue en)",20061010,4.53422128,11.07226849,1,184.2693,Polygone,
260521,10043,Commerciale,"125, Industrielle-Et-Commerciale (Montée)",20061010,7.17413697,26.87623215,1,1308.71375,Polygone,
260522,10043,Résidentielle,"361, Saint-Germain Est (Rue)",20061010,5.36027622,9.61027622,1,82.81745,Polygone,
260523,10043,Résidentielle,"362, Saint-Germain Est (Rue)",20061010,8.34671084,12.33020115,1,199.3546,Polygone,
260524,10043,Résidentielle,"380, Jessop  (Boulevard le)",20061010,4.78637504,9.72421551,1,118.84151276,Polygone,
260525,10043,Résidentielle,"373, Doucet (Rue)",20061010,4.95942877,10.00273895,1,118.153,Polygone,
260526,10043,Résidentielle,"399, Moreault (Rue)",20061010,3.8662406,10.01628494,1,124.6346,Polygone,
260527,10043,Services,"437, Jean-Marie-Leblanc (Rue)",20061010,5.08247967,27.65104866,1,292.0806,Polygone,
260528,10043,Résidentielle,"377, Doucet (Rue)",20061010,3.90317118,9.03085136,1,151.5873,Polygone,
260529,10043,, ,20061010,4.61055032,8.9603281,1,126.0290923,Polygone,
260530,10043,Résidentielle,"396, Moreault (Rue)",20061010,4.02676059,9.36209393,1,149.7097,Polygone,
260531,10043,Résidentielle,"365, Saint-Germain Est (Rue)",20160501,6.52717133,11.04978466,1,85.273239575,Polygone,
260532,10043,Résidentielle,"376, Doucet (Rue)",20061010,5.13961928,10.16066551,1,144.36405,Polygone,
260533,10043,Commerciale,"382, Jessop (Boulevard le)",20061010,4.2232021,9.33789063,1,305.345,Polygone,
260534,10043,, ,20061010,6.0880287,28.48682976,1,236.02530491,Polygone,
260535,10043,, ,20061010,6.0880287,28.48682976,1,402.90303109,Polygone,
260536,10043,Services,"381 à 385, Jessop (Boulevard le)",20061010,7.11242813,12.08640289,1,730.42285,Polygone,
260537,10043,Résidentielle,"66 - 68, Pouliot Nord (Rue)",20061010,6.89961118,12.31423187,1,105.7971,Polygone,
260538,10043,Résidentielle,"49, Pouliot Nord (Rue)",20061010,11.93825332,17.4834919,1,515.04465,Polygone,
260539,10043,Commerciale,"140, Industrielle-Et-Commerciale (Montée)",20061010,5.88056853,27.3968811,1,860.9519,Polygone,
260540,10043,Résidentielle,"366, Saint-Germain Est (Rue)",20160501,5.99061567,10.16399479,1,103.28693194,Polygone,
260541,10043,Résidentielle,"367 - 369, Saint-Germain Est (Rue)",20061010,5.30349468,10.14156151,1,166.69665,Polygone,
260542,10043,Résidentielle,"398, Moreault (Rue);69 - 71, Léonidas Sud (Avenue en)",20061010,6.38177955,11.63763905,1,260.8037,Polygone,
260543,10043,Résidentielle,"386, Jessop (Boulevard le);381, Doucet (Rue)",20061010,8.80104449,14.14002705,1,794.16185,Polygone,
260544,10043,Résidentielle,"371, Saint-Germain Est (Rue)",20061010,5.53881947,10.44934463,1,149.76,Polygone,
260545,10043,Résidentielle,"395, Pouliot Nord (Rue)",20061010,4.97720487,11.32460213,1,159.7178,Polygone,
260546,10043,Résidentielle,"385, Doucet (Rue)",20061010,4.27689424,9.94667625,1,140.6644,Polygone,
260547,10043,Résidentielle,"384, Doucet (Rue)",20061010,10.10987264,15.48403931,1,162.60205,Polygone,
260548,10043,Résidentielle,"63, Léonidas Sud (Avenue en)",20061010,4.29998266,9.61524582,1,175.1719,Polygone,
260549,10043,Résidentielle,"368, Saint-Germain Est (Rue)",20061010,3.82348573,7.89748573,1,121.64795,Polygone,
260550,10043,Résidentielle,"387, Doucet (Rue)",20061010,3.71928471,9.58205128,1,137.85,Polygone,
260551,10043,Résidentielle,"373, Saint-Germain Est (Rue)",20061010,5.00802301,9.90034008,1,90.77235,Polygone,
260552,10043,Résidentielle,"61, Léonidas Sud (Avenue en)",20061010,3.93403491,9.28562546,1,180.8643,Polygone,
260553,10043,Commerciale,"449, Jean-Marie-Leblanc (Rue)",20061010,4.46969175,26.77334785,1,1264.6801,Polygone,
260554,10043,Résidentielle,"386, Doucet (Rue)",20061010,7.10810741,12.65227222,1,155.7211,Polygone,
260555,10043,Résidentielle,"57, Léonidas Sud (Avenue en)",20061010,4.14352295,10.19699097,1,167.71255,Polygone,
260556,10043,Résidentielle,"375 - 377, Saint-Germain Est (Rue)",20061010,6.60905993,11.72996902,1,90.6305,Polygone,
260557,10043,Résidentielle,"389 à 395, Doucet (Rue)",20061010,5.78335758,11.77714252,1,177.48,Polygone,
260558,10043,Résidentielle,"396, Pouliot Nord (Rue)",20061010,7.98647671,13.9773674,1,149.88535,Polygone,
260559,10043,Résidentielle,"379, Saint-Germain Est (Rue)",20061010,5.63254976,10.66512871,1,102.3743,Polygone,
260560,10043,Résidentielle,"390, Doucet (Rue)",20061010,4.50476145,10.27189064,1,158.12825,Polygone,
260561,10043,Résidentielle,"53, Léonidas Sud (Avenue en)",20061010,4.04703773,10.31824493,1,254.1705,Polygone,
260562,10043,Résidentielle,"383, Saint-Germain Est (Rue)",20061010,5.58382841,10.38517761,1,158.9903,Polygone,
260563,10043,Services,"160, Négociants (Rue des)",20061010,8.56347782,31.21274376,1,1662.6509,Polygone,
260564,10043,Services,"462, Jean-Marie-Leblanc (Rue)",20061010,5.70119982,28.34300041,1,406.1405,Polygone,
260565,10043,Résidentielle,"51, Léonidas Sud (Avenue en)",20061010,3.91605237,10.44704247,1,263.5755,Polygone,
260566,10043,Résidentielle,"392 - 394, Doucet (Rue)",20061010,5.46860225,11.60376453,1,240.92735,Polygone,
260567,10043,Résidentielle,"385, Saint-Germain Est (Rue)",20061010,6.53697574,11.23615646,1,100.4191,Polygone,
260568,10043,Commerciale,"54 - 56, Léonidas Sud (Avenue en)",20061010,4.57331788,11.19376659,1,473.5453,Polygone,
260569,10043,Services,"466, Jean-Marie-Leblanc (Rue)",20061010,5.05649861,27.66038322,1,299.0594,Polygone,
260570,10043,Résidentielle,"389, Saint-Germain E (Rue)",20061010,7.8821426,12.8462019,1,352.35262686,Polygone,
260571,10043,Résidentielle,"409, Saint-Eugène (Rue)",20061010,4.80394844,11.90406418,1,139.49015,Polygone,
260572,10043,Résidentielle,"413, Saint-Eugène (Rue)",20061010,4.64626511,12.39230537,1,142.0334,Polygone,
260573,10043,Résidentielle,"400, Saint-Eugène (Rue)",20061010,7.28083768,15.05818462,1,159.40015,Polygone,
260574,10043,Commerciale,"474, Jean-Marie-Leblanc (Rue)",20061010,6.89543094,29.15276527,1,325.5084,Polygone,
260575,10043,Résidentielle,"415, Saint-Eugène (Rue)",20061010,3.84623847,12.01532745,1,165.92475,Polygone,
260576,10043,Résidentielle,"402 - 404, Saint-Albert (Rue)",20061010,6.56712905,14.99824905,1,110.17455,Polygone,
260577,10043,Services,"84, Industrielle-Et-Commerciale (Montée)",20061010,7.22383034,27.07372856,1,3407.2524,Polygone,
260578,10043,Services,"119 à 123, Jean-Marie-Leblanc (Rue)",20061010,7.19759225,28.21866608,1,727.2782,Polygone,
260579,10043,Résidentielle,"390, Saint-Germain Est (Rue)",20061010,4.59290188,9.27132416,1,151.8207,Polygone,
260580,10043,Résidentielle,"29 - 31, Léonidas Nord (Avenue en)",20160501,6.32490252,12.52084732,1,114.385949255,Polygone,
260581,10043,Résidentielle,"30, Léonidas Nord (Avenue en)",20061010,4.01263028,10.4978199,1,134.38995,Polygone,
260582,10043,Résidentielle,"406, Jessop (Boulevard le)",20061010,5.42676191,12.67567539,1,115.3662,Polygone,
260583,10043,Résidentielle,"392, Saint-Germain Est (Rue)",20061010,4.48136784,9.50811958,1,175.5271,Polygone,
260584,10043,Services,"401, Saint-Germain Est (Rue)",20061010,5.295571,11.02329159,1,103.00425,Polygone,
260585,10043,Résidentielle,"21, Léonidas Nord (Avenue en)",20160501,5.96914644,12.35384941,1,96.3098,Polygone,
260586,10043,Résidentielle,"26, Léonidas Nord (Avenue en)",20061010,3.60171618,9.85332966,1,186.4331,Polygone,
260587,10043,Commerciale,"419, Jessop (Boulevard le)",20061010,6.57140355,18.67217255,1,37378.452,Polygone,
260588,10043,Services,"415, Jessop (Boulevard le)",20061010,4.7919668,12.91257286,1,489.3428,Polygone,
260589,10043,Commerciale,"408, Jessop (Boulevard le);31, Rallye (Rue du)",20061010,4.48029633,11.60378647,1,281.1222,Polygone,
260590,10043,Résidentielle,"396, Saint-Germain Est (Rue)",20061010,6.87080105,12.23124409,1,188.39425,Polygone,
260591,10043,Résidentielle,"25, Rallye (Rue du)",20160501,3.60521495,10.17933369,1,138.489535525,Polygone,
260592,10043,Services,"70, Industrielle-Et-Commerciale (Montée)",20160501,7.75599505,24.08046532,1,1918.704144,Polygone,
260593,10043,Résidentielle,"410 - 412, Jessop (Boulevard le);30 - 32, Rallye (Rue du)",20061010,6.04893101,13.31421947,1,157.7469,Polygone,
260594,10043,Résidentielle,"19, Rallye (Rue du)",20061010,4.20465804,10.79430676,1,133.43,Polygone,
260595,10043,Résidentielle,"414, Jessop (Boulevard le)",20061010,3.92900889,11.06704426,1,156.28575,Polygone,
260596,10043,, ,20160501,6.80358649,13.7413435,1,51.7196714,Polygone,
260597,10043,, ,20160501,6.80358649,13.7413435,1,59.19792345,Polygone,
260598,10043,Résidentielle,"21 - 23, Rallye (Rue du)",20061010,4.82307765,11.2835331,1,198.49085,Polygone,
260599,10043,Résidentielle,"402 - 404, Saint-Germain Est (Rue)",20061010,6.8566453,12.08747864,1,142.9527,Polygone,
260600,10043,Services,"124, Ateliers (Rue des)",20061010,7.24035033,26.78930664,1,890.531084565,Polygone,
260601,10043,Résidentielle,"16, Léonidas Nord (Avenue en)",20061010,6.11408329,12.42399979,1,172.1787,Polygone,
260602,10043,Résidentielle,"22, Rallye (Rue du)",20160501,4.19554436,10.68375111,1,136.289481105,Polygone,
260603,10043,Résidentielle,"409, Saint-Germain Est (Rue)",20160501,4.46124048,10.82172394,1,140.5772,Polygone,
260604,10043,Résidentielle,"18, Rallye (Rue du)",20160501,5.51398937,12.10093594,1,139.865292945,Polygone,
260605,10043,Résidentielle,"411, Saint-Germain Est (Rue)",20061010,6.52967487,12.92694759,1,107.29195,Polygone,
260606,10043,Commerciale,"410 - 412, Saint-Germain E (Rue)",20061010,6.02248955,11.35665894,1,200.15530113,Polygone,
260607,10043,Résidentielle,"413, Saint-Germain Est (Rue)",20061010,4.61392483,11.2683506,1,98.83545,Polygone,
260608,10043,Services,"507, Expansion (Rue de l')",20061010,5.60611081,24.90373421,1,177.88865,Polygone,
260609,10043,Résidentielle,"422, Jessop (Boulevard le)",20061010,4.32585991,11.60593033,1,202.65835,Polygone,
260610,10043,Résidentielle,"415, Saint-Germain Est (Rue)",20061010,5.73870833,12.37749386,1,117.72625,Polygone,
260611,10043,Résidentielle,"421, Saint-Germain (Rue)",20061010,5.76766501,12.46008396,1,141.1541,Polygone,
260612,10043,Résidentielle,"419, Saint-Germain (Rue)",20061010,4.80200589,11.37506008,1,141.4599,Polygone,
260613,10043,Résidentielle,"424 à 428, Jessop (Boulevard le)",20160501,6.13643078,13.45823479,1,179.39609747,Polygone,
260614,10043,Commerciale,"62, Ateliers (Rue des)",20061010,6.32535646,22.64884758,1,936.98185,Polygone,
260615,10043,Commerciale,"52 à 56, Industrielle-Et-Commerciale (Montée)",20061010,5.52984907,20.61861801,1,2314.95400513,Polygone,
260616,10043,Résidentielle,"423, Saint-Germain (Rue)",20160501,4.04358492,10.84507561,1,172.52529632,Polygone,
260617,10043,Commerciale,"501, Expansion (Rue de l')",20061010,7.0246358,25.79476166,1,657.482476,Polygone,
260618,10043,Résidentielle,"422, Saint-Germain (Rue)",20061010,4.8979077,9.41590309,1,96.70785,Polygone,
260619,10043,Commerciale,"454, Expansion (Rue de l')",20061010,8.94830823,24.04318237,1,1972.42565,Polygone,
260620,10043,, ,20061010,7.57071324,13.36881733,1,89.48257482,Polygone,
260621,10043,, ,20061010,7.57071324,13.36881733,1,90.05889572,Polygone,
260622,10043,, ,20061010,7.57071324,13.36881733,1,90.10749282,Polygone,
260623,10043,, ,20061010,7.57071324,13.36881733,1,93.09465759,Polygone,
260624,10043,Résidentielle,"453, Richard (Rue)",20061010,11.37575752,21.17573357,1,572.5823,Polygone,
260625,10043,Services,"22, Industrielle (Montée)",20160501,3.72018034,12.23916626,1,101.3643646,Polygone,
260626,10043,Services,"486, Expansion (Rue de l')",20061010,6.22704568,25.16601753,1,564.288,Polygone,
260627,10043,, ,20061010,4.54216482,12.577075,1,228.11998558,Polygone,
260628,10043,Résidentielle,"450, Richard (Rue)",20160501,5.2360935,13.62635612,1,127.34821339,Polygone,
260629,10043,, ,20061010,6.10943489,24.31201935,1,367.93599029,Polygone,
260630,10043,Résidentielle,"447, Saint-Yves (Rue)",20160501,5.20992003,12.29561234,1,85.642312925,Polygone,
260631,10043,Résidentielle,"455, Richard (Rue)",20061010,5.02143024,14.02547169,1,94.55635,Polygone,
260632,10043,Résidentielle,"452 - 452a, Richard (Rue)",20061010,5.69081143,14.12302017,1,137.24445,Polygone,
260633,10043,Résidentielle,"449, Saint-Yves (Rue)",20061010,5.23010629,12.27666473,1,124.7498,Polygone,
260634,10043,, ,20061010,4.87833556,13.19987202,1,117.58595556,Polygone,
260635,10043,Résidentielle,"451, Saint-Yves (Rue)",20061010,5.26000563,12.33616352,1,109.8333,Polygone,
260636,10043,Résidentielle,"455 - 457, Saint-Yves (Rue)",20061010,7.39823407,14.55435753,1,121.2024,Polygone,
260637,10043,"Transports, communications et services publics","170, Aéroport Sud",20061010,6.32718633,33.13494873,1,443.66395,Polygone,
260638,10043,Commerciale,"14, Goulet (Avenue en)",20061010,7.46519048,21.31995773,1,290.1455,Polygone,
260639,10043,Résidentielle,"503 - 505, Richard (Rue)",20061010,6.63395154,14.88034534,1,133.68775,Polygone,
260640,10043,Résidentielle,"507 - 509, Richard (Rue)",20061010,6.33823317,14.53676319,1,128.1271,Polygone,
260641,10043,, ,20061010,6.04649195,14.26232052,1,105.224577845,Polygone,
260642,10043,, ,20061010,3.96124318,12.16451073,1,140.760150055,Polygone,
260643,10043,Services,"15, Lebrun (Avenue en)",20061010,6.87830795,24.39338112,1,627.6694,Polygone,
260644,10043,Services,"16, Lebrun (Avenue en)",20061010,7.48856933,26.23620033,1,748.381,Polygone,
260645,10043,Résidentielle,"8, Goulet (Avenue en)",20061010,4.0594634,11.13654804,1,110.27355,Polygone,
260646,10043,Résidentielle,"3, Impériale (Avenue en)",20061010,5.3303916,14.07450294,1,158.07365,Polygone,
260647,10043,Résidentielle,"526, Saint-Germain (Rue)",20061010,4.96795943,9.45506573,1,95.5065,Polygone,
260648,10043,Immeubles non exploités et étendues d'eau,"531, Saint-Germain (Rue)",20160501,5.90284572,11.27813053,1,284.65317396,Polygone,
260649,10043,Résidentielle,"7, Beaulieu (Avenue en)",20061010,6.94637828,14.04150391,1,127.1905,Polygone,
260650,10043,Immeubles non exploités et étendues d'eau,"547, Saint-Germain (Rue)",20061010,10.54202576,17.03367996,1,1066.5048,Polygone,
260651,10043,Résidentielle,"532 - 534, Saint-Germain (Rue)",20061010,6.08714905,10.66186905,1,172.1773,Polygone,
260652,10043,Résidentielle,"6, Lebrun (Avenue en)",20160501,5.80818,13.92482948,1,112.10041932,Polygone,
260653,10043,Résidentielle,"544 - 546, Saint-Germain (Rue)",20061010,6.65021823,11.38158035,1,131.73835,Polygone,
260654,10043,"Culturelle, récréative et de loisirs","550, Saint-Germain (Rue)",20061010,5.01594034,9.63110733,1,101.99135,Polygone,
260655,10043,, ,20160501,6.03268551,11.66526127,1,99.303484655,Polygone,
260656,10043,Résidentielle,"551, Saint-Germain (Rue)",20061010,6.89750368,12.36498928,1,135.974,Polygone,
260657,10043,, ,20160501,6.5806529,12.15136719,1,140.6419993,Polygone,
260658,10043,Résidentielle,"559, Saint-Germain (Rue)",20061010,6.54503288,12.11172676,1,165.396,Polygone,
260659,10043,Commerciale,"563, Saint-Germain (Rue)",20061010,5.41332503,11.39453602,1,372.69505,Polygone,
260660,10043,Résidentielle,"584, Frégate (Rue de la)",20061010,4.50094246,18.37290192,1,115.2038,Polygone,
260661,10043,Résidentielle,"586, Frégate (Rue de la)",20061010,3.64580403,14.42942047,1,149.58085,Polygone,
260662,10043,Résidentielle,"567 - 569, Saint-Germain (Rue)",20061010,6.38714493,11.5740242,1,103.6336,Polygone,
260663,10043,, ,20160501,3.83720687,13.46831799,1,56.618723175,Polygone,
260664,10043,, ,20160501,3.83720687,13.46831799,1,89.413831825,Polygone,
260665,10043,Résidentielle,"587, Chalutier (Rue du)",20061010,4.35396089,11.59604645,1,94.37915,Polygone,
