ï»¿id,municipalite,numero,proprio,longitude,latitude,geom 
39009,94068,C-PO-50467,Public,-71.08080723644382,48.42877163226583,POINT (-71.08080723644382 48.42877163226583)
39010,94068,C-GS-45528,Public,-71.05376969231078,48.42588748157199,POINT (-71.05376969231078 48.42588748157199)
39011,94068,S-SS-39428,Public,-71.27238402722755,48.46832001280818,POINT (-71.27238402722755 48.46832001280818)
39012,94068,C-PE-60082,Public,-71.08090613650864,48.39172985750936,POINT (-71.08090613650864 48.39172985750936)
39013,94068,C-PE-51522,Public,-71.05297872286718,48.39183194752718,POINT (-71.05297872286718 48.39183194752718)
39014,94068,C-PE-50762,Public,-71.07555673376123,48.38059590028175,POINT (-71.07555673376123 48.38059590028175)
39015,94068,C-PN-48453,Public,-71.07597670358491,48.44745366007727,POINT (-71.07597670358491 48.44745366007727)
39016,94068,B-BA-31719,Public,-70.91390540229759,48.35757285441822,POINT (-70.91390540229759 48.35757285441822)
39017,94068,J-JE-52875,Public,-71.2473565112667,48.399716129211306,POINT (-71.2473565112667 48.399716129211306)
39018,94068,C-PE-46950,Public,-71.0425908923841,48.412994051376046,POINT (-71.0425908923841 48.412994051376046)
39019,94068,J-JE-58293,Public,-71.22103341375727,48.40635344264534,POINT (-71.22103341375727 48.40635344264534)
39020,94068,C-PN-51465,Public,-71.10405458237814,48.44910397745998,POINT (-71.10405458237814 48.44910397745998)
39021,94068,J-PH-53455,Public,-71.19067232676154,48.41067069751915,POINT (-71.19067232676154 48.41067069751915)
39022,94068,C-PE-46854,Public,-71.05087307406633,48.41499136381296,POINT (-71.05087307406633 48.41499136381296)
39023,94068,C-PE-51828,Public,-71.05544339422302,48.39090215561446,POINT (-71.05544339422302 48.39090215561446)
39024,94068,C-PO-50094,Public,-71.08973608212243,48.429598624188074,POINT (-71.08973608212243 48.429598624188074)
39025,94068,B-BA-31557,Public,-70.9107471849847,48.33314917275783,POINT (-70.9107471849847 48.33314917275783)
39026,94068,J-K-52959,Public,-71.24242940223974,48.42483776103282,POINT (-71.24242940223974 48.42483776103282)
39027,94068,C-PN-58045,Public,-71.05085314601322,48.448706195340264,POINT (-71.05085314601322 48.448706195340264)
39028,94068,C-PO-49317,Public,-71.1010793333304,48.419678143740356,POINT (-71.1010793333304 48.419678143740356)
39029,94068,C-GS-50540,Public,-71.06355800448034,48.42631213781626,POINT (-71.06355800448034 48.42631213781626)
39030,94068,C-PE-46480,Public,-71.08872917181276,48.40677279975713,POINT (-71.08872917181276 48.40677279975713)
39031,94068,C-GN-50066,Public,-71.05316175196535,48.44014566844974,POINT (-71.05316175196535 48.44014566844974)
39032,94068,B-PA-30682,Public,-70.88322939759874,48.32071190867178,POINT (-70.88322939759874 48.32071190867178)
39033,94068,C-GN-48632,Public,-71.04345811120228,48.44052467544685,POINT (-71.04345811120228 48.44052467544685)
39034,94068,B-BA-31267,Public,-70.88086721563973,48.33867005436991,POINT (-70.88086721563973 48.33867005436991)
39035,94068,C-PE-49690,Public,-71.11758645179331,48.38504060036354,POINT (-71.11758645179331 48.38504060036354)
39036,94068,C-PE-50278,Public,-71.05829958916402,48.39279953966419,POINT (-71.05829958916402 48.39279953966419)
39037,94068,C-PE-46457,Public,-71.09242790578936,48.39882118562222,POINT (-71.09242790578936 48.39882118562222)
39038,94068,C-PE-46384,Public,-71.11897747360196,48.400983862097554,POINT (-71.11897747360196 48.400983862097554)
39039,94068,C-GS-50657,Public,-71.06931157432952,48.42274023002778,POINT (-71.06931157432952 48.42274023002778)
39040,94068,B-BA-31674,Public,-70.89860950138103,48.34221787495885,POINT (-70.89860950138103 48.34221787495885)
39041,94068,J-PH-59120,Public,-71.2048479259889,48.406733444271644,POINT (-71.2048479259889 48.406733444271644)
39042,94068,J-PH-57038,Public,-71.21584318822451,48.42522639769303,POINT (-71.21584318822451 48.42522639769303)
39043,94068,B-BA-31555,Public,-70.9048887578667,48.33463083685643,POINT (-70.9048887578667 48.33463083685643)
39044,94068,C-PO-50470,Public,-71.10063855231576,48.4211779272875,POINT (-71.10063855231576 48.4211779272875)
39045,94068,C-PN-48410,Public,-71.08456645523258,48.44399421682652,POINT (-71.08456645523258 48.44399421682652)
39046,94068,C-PE-46887,Public,-71.04828216217774,48.418080095723816,POINT (-71.04828216217774 48.418080095723816)
39047,94068,C-PO-50534,Public,-71.07994374712848,48.429014324856894,POINT (-71.07994374712848 48.429014324856894)
39048,94068,J-JE-52642,Public,-71.26041809868833,48.39809923362627,POINT (-71.26041809868833 48.39809923362627)
39049,94068,C-PE-49677,Public,-71.12618306044034,48.39426238568242,POINT (-71.12618306044034 48.39426238568242)
39050,94068,J-PH-57613,Public,-71.22091327930609,48.428528963628615,POINT (-71.22091327930609 48.428528963628615)
39051,94068,C-PE-46630,Public,-71.07148259506242,48.413299381591386,POINT (-71.07148259506242 48.413299381591386)
39052,94068,C-PE-46896,Public,-71.04756653973169,48.40872536477664,POINT (-71.04756653973169 48.40872536477664)
39053,94068,C-PN-51468,Public,-71.08880860887874,48.44988001484552,POINT (-71.08880860887874 48.44988001484552)
39054,94068,C-GS-59383,Public,-71.05212659031336,48.425823066455166,POINT (-71.05212659031336 48.425823066455166)
39055,94068,J-JE-52834,Public,-71.2497362931596,48.422575722964645,POINT (-71.2497362931596 48.422575722964645)
39056,94068,C-PO-49336,Public,-71.09654430916794,48.43218524364674,POINT (-71.09654430916794 48.43218524364674)
39057,94068,J-PB-57986,Public,-71.20472515886138,48.433723383268784,POINT (-71.20472515886138 48.433723383268784)
39058,94068,C-PE-46691,Public,-71.06464545561124,48.39961806805493,POINT (-71.06464545561124 48.39961806805493)
39059,94068,B-BA-60327,Public,-70.88118412519427,48.34426460545897,POINT (-70.88118412519427 48.34426460545897)
39060,94068,B-BA-31718,Public,-70.91672579479298,48.35890106218395,POINT (-70.91672579479298 48.35890106218395)
39061,94068,C-PE-46576,Public,-71.075882626616,48.41341684940935,POINT (-71.075882626616 48.41341684940935)
39062,94068,C-PO-49308,Public,-71.1037400884785,48.420640050547235,POINT (-71.1037400884785 48.420640050547235)
39063,94068,J-JE-52747,Public,-71.25481197456314,48.40579071794756,POINT (-71.25481197456314 48.40579071794756)
39064,94068,J-JO-52542,Public,-71.26554855873847,48.42743265160917,POINT (-71.26554855873847 48.42743265160917)
39065,94068,C-PE-46944,Public,-71.04343707270318,48.42406601820563,POINT (-71.04343707270318 48.42406601820563)
39066,94068,C-GS-45629,Public,-71.0180166654415,48.42801464720611,POINT (-71.0180166654415 48.42801464720611)
39067,94068,C-PN-49952,Public,-71.11449290323907,48.45622579664138,POINT (-71.11449290323907 48.45622579664138)
39068,94068,C-PE-46607,Public,-71.07365035180203,48.404959615986876,POINT (-71.07365035180203 48.404959615986876)
39069,94068,C-PE-46573,Public,-71.07689630505568,48.41118578303244,POINT (-71.07689630505568 48.41118578303244)
39070,94068,B-BA-31984,Public,-70.90162038215325,48.342363987291456,POINT (-70.90162038215325 48.342363987291456)
39071,94068,J-PB-53813,Public,-71.14966403573113,48.435307904702086,POINT (-71.14966403573113 48.435307904702086)
39072,94068,S-SS-58704,Public,-71.25868008033717,48.467340359598516,POINT (-71.25868008033717 48.467340359598516)
39073,94068,C-GN-48613,Public,-71.04632498477518,48.44387929439993,POINT (-71.04632498477518 48.44387929439993)
39074,94068,J-JO-52530,Public,-71.26619752589083,48.429898149536065,POINT (-71.26619752589083 48.429898149536065)
39075,94068,C-PN-51492,Public,-71.07694276927411,48.44014887727246,POINT (-71.07694276927411 48.44014887727246)
39076,94068,L-36385,Public,-71.1393091831025,48.311638790790546,POINT (-71.1393091831025 48.311638790790546)
39077,94068,J-JO-52479,Public,-71.26889506703164,48.41592699100306,POINT (-71.26889506703164 48.41592699100306)
39078,94068,C-PN-48475,Public,-71.07162939456853,48.44430950438414,POINT (-71.07162939456853 48.44430950438414)
39079,94068,C-PO-49300,Public,-71.10648237951692,48.42234795841627,POINT (-71.10648237951692 48.42234795841627)
39080,94068,C-GN-48615,Public,-71.04613074784842,48.44273350182517,POINT (-71.04613074784842 48.44273350182517)
39081,94068,J-K-52995,Public,-71.24056131093704,48.42476021970303,POINT (-71.24056131093704 48.42476021970303)
39082,94068,B-PA-31823,Public,-70.88753436042799,48.30258595433282,POINT (-70.88753436042799 48.30258595433282)
39083,94068,C-PN-50007,Public,-71.06722562204074,48.44714186957722,POINT (-71.06722562204074 48.44714186957722)
39084,94068,B-BA-31345,Public,-70.88949424160583,48.34055481518337,POINT (-70.88949424160583 48.34055481518337)
39085,94068,C-GN-51720,Public,-71.0585240078877,48.43843513030641,POINT (-71.0585240078877 48.43843513030641)
39086,94068,J-JE-52725,Public,-71.25648481243994,48.40297658894665,POINT (-71.25648481243994 48.40297658894665)
39087,94068,J-JO-57751,Public,-71.26587552593104,48.41437768847042,POINT (-71.26587552593104 48.41437768847042)
39088,94068,C-PN-48488,Public,-71.06839106325477,48.44178478353697,POINT (-71.06839106325477 48.44178478353697)
39089,94068,B-PA-30619,Public,-70.89654337053624,48.326566305143274,POINT (-70.89654337053624 48.326566305143274)
39090,94068,C-PE-46404,Public,-71.11232356290115,48.39588843363664,POINT (-71.11232356290115 48.39588843363664)
39091,94068,B-BA-31861,Public,-70.97865115923858,48.30700968557927,POINT (-70.97865115923858 48.30700968557927)
39092,94068,C-PN-48430,Public,-71.08110490160685,48.44133005305522,POINT (-71.08110490160685 48.44133005305522)
39093,94068,C-GN-59285,Public,-71.0329371120604,48.44641168955819,POINT (-71.0329371120604 48.44641168955819)
39094,94068,C-GS-45611,Public,-71.02124480996453,48.43194837261729,POINT (-71.02124480996453 48.43194837261729)
39095,94068,C-PE-46379,Public,-71.12191298542072,48.39971787746338,POINT (-71.12191298542072 48.39971787746338)
39096,94068,J-PB-57432,Public,-71.20546271355718,48.42689061128889,POINT (-71.20546271355718 48.42689061128889)
39097,94068,B-BA-44691,Public,-70.99078983291624,48.34153602121756,POINT (-70.99078983291624 48.34153602121756)
39098,94068,C-PN-48541,Public,-71.0597840494489,48.445658349413605,POINT (-71.0597840494489 48.445658349413605)
39099,94068,J-PB-57323,Public,-71.13729835187715,48.43210328281869,POINT (-71.13729835187715 48.43210328281869)
39100,94068,J-PH-53270,Public,-71.2191045016735,48.425363905687604,POINT (-71.2191045016735 48.425363905687604)
39101,94068,J-JE-53123,Public,-71.23371234844564,48.418844639270766,POINT (-71.23371234844564 48.418844639270766)
39102,94068,B-BA-30904,Public,-70.89461789952743,48.33559515991227,POINT (-70.89461789952743 48.33559515991227)
39103,94068,C-PO-49273,Public,-71.1165183371887,48.436194657983044,POINT (-71.1165183371887 48.436194657983044)
39104,94068,C-PE-46567,Public,-71.0769058548786,48.39535645835249,POINT (-71.0769058548786 48.39535645835249)
39105,94068,J-PH-58220,Public,-71.17659695921388,48.40321346240863,POINT (-71.17659695921388 48.40321346240863)
39106,94068,B-BA-31721,Public,-70.90824511963311,48.35534288336634,POINT (-70.90824511963311 48.35534288336634)
39107,94068,C-GN-48645,Public,-71.03955144218239,48.43580779838997,POINT (-71.03955144218239 48.43580779838997)
39108,94068,C-PE-46628,Public,-71.07205297332818,48.40870966119665,POINT (-71.07205297332818 48.40870966119665)
39109,94068,J-JO-52566,Public,-71.26400105120055,48.408683858214864,POINT (-71.26400105120055 48.408683858214864)
39110,94068,C-GN-51159,Public,-70.99715661744852,48.46253503470581,POINT (-70.99715661744852 48.46253503470581)
39111,94068,S-SS-39398,Public,-71.26166650288755,48.4683689567239,POINT (-71.26166650288755 48.4683689567239)
39112,94068,C-PE-46742,Public,-71.05918767538304,48.4092900531779,POINT (-71.05918767538304 48.4092900531779)
39113,94068,C-PN-51250,Public,-71.12654514770159,48.456367671110094,POINT (-71.12654514770159 48.456367671110094)
39114,94068,B-PA-31816,Public,-70.8777227189735,48.308559152633066,POINT (-70.8777227189735 48.308559152633066)
39115,94068,C-PN-48365,Public,-71.09502250106961,48.448085261630794,POINT (-71.09502250106961 48.448085261630794)
39116,94068,J-JE-53228,Public,-71.22547378647526,48.401707053935084,POINT (-71.22547378647526 48.401707053935084)
39117,94068,C-PE-51849,Public,-71.0228796687294,48.42600393034072,POINT (-71.0228796687294 48.42600393034072)
39118,94068,C-PE-58089,Public,-71.04672244053086,48.39024096229697,POINT (-71.04672244053086 48.39024096229697)
39119,94068,J-JO-52559,Public,-71.26459825364715,48.43270112480104,POINT (-71.26459825364715 48.43270112480104)
39120,94068,B-GB-31057,Public,-70.8489174997193,48.313124668728065,POINT (-70.8489174997193 48.313124668728065)
39121,94068,J-JE-59393,Public,-71.24999752102785,48.4233585596826,POINT (-71.24999752102785 48.4233585596826)
39122,94068,S-SS-39406,Public,-71.26553361692197,48.46779467414646,POINT (-71.26553361692197 48.46779467414646)
39123,94068,J-JE-52509,Public,-71.26679344276418,48.38586578015102,POINT (-71.26679344276418 48.38586578015102)
39124,94068,C-PE-49729,Public,-71.07869955628931,48.38209588360151,POINT (-71.07869955628931 48.38209588360151)
39125,94068,J-JO-52663,Public,-71.2598166955236,48.418421234248044,POINT (-71.2598166955236 48.418421234248044)
39126,94068,LK-35775,Public,-71.42468355741757,48.337672195162504,POINT (-71.42468355741757 48.337672195162504)
39127,94068,J-PH-58085,Public,-71.21548220295469,48.42874633675195,POINT (-71.21548220295469 48.42874633675195)
39128,94068,J-JO-57583,Public,-71.3316704439281,48.45225301218613,POINT (-71.3316704439281 48.45225301218613)
39129,94068,C-PE-46561,Public,-71.07750632513914,48.39829445692509,POINT (-71.07750632513914 48.39829445692509)
39130,94068,C-PE-46595,Public,-71.07510988598304,48.413731003523395,POINT (-71.07510988598304 48.413731003523395)
39131,94068,J-PH-57865,Public,-71.18102220222815,48.40760274227599,POINT (-71.18102220222815 48.40760274227599)
39132,94068,J-JE-53176,Public,-71.23009986383303,48.4063376410936,POINT (-71.23009986383303 48.4063376410936)
39133,94068,J-PB-53893,Public,-71.13568495376198,48.434748220792265,POINT (-71.13568495376198 48.434748220792265)
39134,94068,J-PH-53329,Public,-71.20421398395615,48.41503952520342,POINT (-71.20421398395615 48.41503952520342)
39135,94068,J-PH-53229,Public,-71.22568906697849,48.42395846214571,POINT (-71.22568906697849 48.42395846214571)
39136,94068,C-GN-45525,Public,-71.05463413854443,48.43900085987814,POINT (-71.05463413854443 48.43900085987814)
39137,94068,J-JE-52823,Public,-71.24996701058338,48.39695832582142,POINT (-71.24996701058338 48.39695832582142)
39138,94068,J-JO-56951,Public,-71.27789950521371,48.40648291097346,POINT (-71.27789950521371 48.40648291097346)
39139,94068,C-PN-48531,Public,-71.06159970019465,48.449444901868375,POINT (-71.06159970019465 48.449444901868375)
39140,94068,B-PA-30674,Public,-70.8887929290288,48.3216672883642,POINT (-70.8887929290288 48.3216672883642)
39141,94068,C-PN-48378,Public,-71.09201440818619,48.444566195156575,POINT (-71.09201440818619 48.444566195156575)
39142,94068,L-36451,Public,-71.05876091927162,48.352814689307074,POINT (-71.05876091927162 48.352814689307074)
39143,94068,C-PN-50389,Public,-71.05582700638676,48.47956620970274,POINT (-71.05582700638676 48.47956620970274)
39144,94068,C-PE-46448,Public,-71.09407124479662,48.40822034231509,POINT (-71.09407124479662 48.40822034231509)
39145,94068,C-PE-46421,Public,-71.09990746160756,48.409089451774754,POINT (-71.09990746160756 48.409089451774754)
39146,94068,J-K-53139,Public,-71.23285210835431,48.432541183883515,POINT (-71.23285210835431 48.432541183883515)
39147,94068,C-PN-48435,Public,-71.07992375391119,48.440890815860875,POINT (-71.07992375391119 48.440890815860875)
39148,94068,B-BA-44719,Public,-70.98872156566654,48.34299285908923,POINT (-70.98872156566654 48.34299285908923)
39149,94068,J-JO-58064,Public,-71.2778835389439,48.42109411569599,POINT (-71.2778835389439 48.42109411569599)
39150,94068,L-38670,Public,-71.13727268855881,48.3127969253365,POINT (-71.13727268855881 48.3127969253365)
39151,94068,J-PH-53776,Public,-71.16312799959199,48.403035911069395,POINT (-71.16312799959199 48.403035911069395)
39152,94068,C-PN-50312,Public,-71.089815443889,48.44342627414812,POINT (-71.089815443889 48.44342627414812)
39153,94068,C-GS-45596,Public,-71.02554456156753,48.42722952555959,POINT (-71.02554456156753 48.42722952555959)
39154,94068,PRC-PE-59161,PrivÃ©,-71.05669414567656,48.424221106881916,POINT (-71.05669414567656 48.424221106881916)
39155,94068,C-GS-45363,Public,-71.07674092657054,48.424537983569266,POINT (-71.07674092657054 48.424537983569266)
39156,94068,J-K-57673,Public,-71.23733434885551,48.43181894133966,POINT (-71.23733434885551 48.43181894133966)
39157,94068,B-BA-31235,Public,-70.88131857414696,48.3396256981075,POINT (-70.88131857414696 48.3396256981075)
39158,94068,LK-35776,Public,-71.42340807952829,48.33771751893134,POINT (-71.42340807952829 48.33771751893134)
39159,94068,B-GB-31109,Public,-70.85015566214996,48.317653887571645,POINT (-70.85015566214996 48.317653887571645)
39160,94068,C-GS-50646,Public,-71.06312850685731,48.428828026284556,POINT (-71.06312850685731 48.428828026284556)
39161,94068,C-PN-51217,Public,-71.11779425879506,48.456792720910514,POINT (-71.11779425879506 48.456792720910514)
39162,94068,C-PE-46550,Public,-71.07895471289396,48.4072451106971,POINT (-71.07895471289396 48.4072451106971)
39163,94068,J-JO-52437,Public,-71.27182318861462,48.42497326122656,POINT (-71.27182318861462 48.42497326122656)
39164,94068,B-PA-58911,Public,-70.90132987817819,48.32128569360873,POINT (-70.90132987817819 48.32128569360873)
39165,94068,B-BA-44734,Public,-70.88582437061658,48.33624593558864,POINT (-70.88582437061658 48.33624593558864)
39166,94068,J-JO-52510,Public,-71.26721640594542,48.420141057689484,POINT (-71.26721640594542 48.420141057689484)
39167,94068,J-PH-53252,Public,-71.2224798960614,48.425778696517746,POINT (-71.2224798960614 48.425778696517746)
39168,94068,C-PN-49955,Public,-71.11362888319125,48.45704434854954,POINT (-71.11362888319125 48.45704434854954)
39169,94068,J-JO-52589,Public,-71.26298925268469,48.41764160319415,POINT (-71.26298925268469 48.41764160319415)
39170,94068,C-PE-46653,Public,-71.07030092224053,48.412348834075196,POINT (-71.07030092224053 48.412348834075196)
39171,94068,C-PN-48337,Public,-71.10504054975281,48.45654569387806,POINT (-71.10504054975281 48.45654569387806)
39172,94068,C-GN-50065,Public,-71.05376424285167,48.44329511284299,POINT (-71.05376424285167 48.44329511284299)
39173,94068,J-JE-52636,Public,-71.26058771694105,48.3993483619663,POINT (-71.26058771694105 48.3993483619663)
39174,94068,C-PE-46498,Public,-71.08664670599977,48.4054658291858,POINT (-71.08664670599977 48.4054658291858)
39175,94068,C-PN-51240,Public,-71.12263264209031,48.45571886441149,POINT (-71.12263264209031 48.45571886441149)
39176,94068,C-PE-58862,Public,-71.13591041816659,48.40161184465519,POINT (-71.13591041816659 48.40161184465519)
39177,94068,J-JE-58295,Public,-71.22350337953684,48.40491536710403,POINT (-71.22350337953684 48.40491536710403)
39178,94068,C-GS-45548,Public,-71.05189625125482,48.43004715049211,POINT (-71.05189625125482 48.43004715049211)
39179,94068,C-PN-48515,Public,-71.06463665407874,48.45581565957264,POINT (-71.06463665407874 48.45581565957264)
39180,94068,C-GN-51681,Public,-71.04269653793705,48.44241382836811,POINT (-71.04269653793705 48.44241382836811)
39181,94068,C-PE-46779,Public,-71.05646388461818,48.41145729543467,POINT (-71.05646388461818 48.41145729543467)
39182,94068,LK-35782,Public,-71.41395486038013,48.33684747374842,POINT (-71.41395486038013 48.33684747374842)
39183,94068,C-GN-51749,Public,-71.02163336217708,48.453360935863785,POINT (-71.02163336217708 48.453360935863785)
39184,94068,C-PE-57984,Public,-71.13383133045858,48.40039627599502,POINT (-71.13383133045858 48.40039627599502)
39185,94068,J-JE-53020,Public,-71.23883624375631,48.41498035245126,POINT (-71.23883624375631 48.41498035245126)
39186,94068,L-36484,Public,-71.15095991939644,48.357964636617695,POINT (-71.15095991939644 48.357964636617695)
39187,94068,C-GS-58271,Public,-71.02339681407669,48.43175387093741,POINT (-71.02339681407669 48.43175387093741)
39188,94068,J-PH-53616,Public,-71.17932801345833,48.40608469003808,POINT (-71.17932801345833 48.40608469003808)
39189,94068,J-JO-52468,Public,-71.26968902474769,48.42759273353391,POINT (-71.26968902474769 48.42759273353391)
39190,94068,C-PE-46541,Public,-71.0799488949608,48.41461959557328,POINT (-71.0799488949608 48.41461959557328)
39191,94068,C-GS-45608,Public,-71.02225565579805,48.4336166458138,POINT (-71.02225565579805 48.4336166458138)
39192,94068,C-PE-46710,Public,-71.06239932795067,48.41544420903047,POINT (-71.06239932795067 48.41544420903047)
39193,94068,C-PE-46967,Public,-71.03781426391097,48.41554825469161,POINT (-71.03781426391097 48.41554825469161)
39194,94068,B-BA-58167,Public,-71.01118361883225,48.340447698366646,POINT (-71.01118361883225 48.340447698366646)
39195,94068,B-BA-31219,Public,-70.88047169734752,48.34280517400074,POINT (-70.88047169734752 48.34280517400074)
39196,94068,PRC-PE-46804,PrivÃ©,-71.0539408648383,48.40350987102335,POINT (-71.0539408648383 48.40350987102335)
39197,94068,C-PN-49977,Public,-71.06156778113477,48.44521345782861,POINT (-71.06156778113477 48.44521345782861)
39198,94068,J-JO-52401,Public,-71.27659669693013,48.40753366034407,POINT (-71.27659669693013 48.40753366034407)
39199,94068,C-PN-48494,Public,-71.06753256196538,48.44423534610545,POINT (-71.06753256196538 48.44423534610545)
39200,94068,C-PE-51714,Public,-71.05619165101942,48.39313245092563,POINT (-71.05619165101942 48.39313245092563)
39201,94068,J-PB-59911,Public,-71.204345153313,48.420349087261656,POINT (-71.204345153313 48.420349087261656)
39202,94068,J-PH-53768,Public,-71.16434638467832,48.40352570694139,POINT (-71.16434638467832 48.40352570694139)
39203,94068,J-K-53058,Public,-71.23751327067465,48.429501865772465,POINT (-71.23751327067465 48.429501865772465)
39204,94068,C-PE-58923,Public,-71.08445283288867,48.3941184899334,POINT (-71.08445283288867 48.3941184899334)
39205,94068,B-PA-30624,Public,-70.89386208352282,48.32443719400662,POINT (-70.89386208352282 48.32443719400662)
39206,94068,J-K-53227,Public,-71.22616693598613,48.4328118303715,POINT (-71.22616693598613 48.4328118303715)
39207,94068,J-K-52993,Public,-71.2407939356421,48.4244113775526,POINT (-71.2407939356421 48.4244113775526)
39208,94068,C-GN-45513,Public,-71.05568924186974,48.43883837745397,POINT (-71.05568924186974 48.43883837745397)
39209,94068,C-GS-45415,Public,-71.06849571635624,48.428909561970315,POINT (-71.06849571635624 48.428909561970315)
39210,94068,C-PN-48482,Public,-71.06964467583636,48.44664425357295,POINT (-71.06964467583636 48.44664425357295)
39211,94068,J-JO-52583,Public,-71.26323737956224,48.41695075305921,POINT (-71.26323737956224 48.41695075305921)
39212,94068,J-PB-59293,Public,-71.1338378087971,48.43715266735516,POINT (-71.1338378087971 48.43715266735516)
39213,94068,J-JO-52646,Public,-71.26069959959307,48.425905625190225,POINT (-71.26069959959307 48.425905625190225)
39214,94068,C-PE-46592,Public,-71.07535852816784,48.41190400039817,POINT (-71.07535852816784 48.41190400039817)
39215,94068,C-GS-45384,Public,-71.07260763792429,48.41888798583747,POINT (-71.07260763792429 48.41888798583747)
39216,94068,C-PN-48559,Public,-71.05507220203734,48.4505243520612,POINT (-71.05507220203734 48.4505243520612)
39217,94068,S-SS-39466,Public,-71.27834297865574,48.472282128973525,POINT (-71.27834297865574 48.472282128973525)
39218,94068,C-GS-45420,Public,-71.06701983362159,48.42895731627115,POINT (-71.06701983362159 48.42895731627115)
39219,94068,B-GB-31589,Public,-70.79932656956227,48.33558300696362,POINT (-70.79932656956227 48.33558300696362)
39220,94068,B-BA-31790,Public,-70.90170731581695,48.412366962518576,POINT (-70.90170731581695 48.412366962518576)
39221,94068,C-PE-46776,Public,-71.05688901190256,48.41265592298186,POINT (-71.05688901190256 48.41265592298186)
39222,94068,C-PE-46799,Public,-71.05496515947924,48.399030466686604,POINT (-71.05496515947924 48.399030466686604)
39223,94068,C-PE-46588,Public,-71.07571803147665,48.40751318043579,POINT (-71.07571803147665 48.40751318043579)
39224,94068,J-JE-53120,Public,-71.23367631172789,48.41807741813319,POINT (-71.23367631172789 48.41807741813319)
39225,94068,C-PE-51861,Public,-71.09087170356328,48.39935533209381,POINT (-71.09087170356328 48.39935533209381)
39226,94068,C-PN-48352,Public,-71.10108366757069,48.446983495673344,POINT (-71.10108366757069 48.446983495673344)
39227,94068,C-PE-46416,Public,-71.10463816861348,48.3992928051903,POINT (-71.10463816861348 48.3992928051903)
39228,94068,C-PN-51243,Public,-71.1206073336706,48.453436375757526,POINT (-71.1206073336706 48.453436375757526)
39229,94068,J-K-53126,Public,-71.23355276963561,48.423445413455,POINT (-71.23355276963561 48.423445413455)
39230,94068,C-PN-48597,Public,-71.048525791504,48.449710320780234,POINT (-71.048525791504 48.449710320780234)
39231,94068,L-36496,Public,-71.12476709642779,48.32149973472037,POINT (-71.12476709642779 48.32149973472037)
39232,94068,L-36476,Public,-71.15142611383509,48.35244418072474,POINT (-71.15142611383509 48.35244418072474)
39233,94068,C-PE-51081,Public,-71.08171177724776,48.38939393130697,POINT (-71.08171177724776 48.38939393130697)
39234,94068,J-PB-58115,Public,-71.20957814166415,48.435451415410135,POINT (-71.20957814166415 48.435451415410135)
39235,94068,B-BA-31300,Public,-70.89208694029743,48.337695275551965,POINT (-70.89208694029743 48.337695275551965)
39236,94068,J-PH-57433,Public,-71.20269485599819,48.414254290103564,POINT (-71.20269485599819 48.414254290103564)
39237,94068,C-PE-50936,Public,-71.07075222411954,48.405523286216244,POINT (-71.07075222411954 48.405523286216244)
39238,94068,J-JO-52593,Public,-71.26274890767903,48.418311175456786,POINT (-71.26274890767903 48.418311175456786)
39239,94068,C-PO-50500,Public,-71.11829000354543,48.411516549689104,POINT (-71.11829000354543 48.411516549689104)
39240,94068,C-GN-50077,Public,-71.05423790107344,48.44226303774453,POINT (-71.05423790107344 48.44226303774453)
39241,94068,J-JE-53197,Public,-71.22918919080811,48.41685668646945,POINT (-71.22918919080811 48.41685668646945)
39242,94068,C-PE-51661,Public,-71.05592376905577,48.39254194568138,POINT (-71.05592376905577 48.39254194568138)
39243,94068,J-JO-52521,Public,-71.26650548752026,48.403401157180966,POINT (-71.26650548752026 48.403401157180966)
39244,94068,C-PE-46730,Public,-71.06035194187625,48.39918873328014,POINT (-71.06035194187625 48.39918873328014)
39245,94068,J-PH-53295,Public,-71.21093838131026,48.422905620097126,POINT (-71.21093838131026 48.422905620097126)
39246,94068,J-PB-53903,Public,-71.13360740532839,48.43311317079514,POINT (-71.13360740532839 48.43311317079514)
39247,94068,J-JE-57247,Public,-71.23143028443815,48.41719808176529,POINT (-71.23143028443815 48.41719808176529)
39248,94068,C-PO-49368,Public,-71.08871943118405,48.42185560701338,POINT (-71.08871943118405 48.42185560701338)
39249,94068,J-JE-53167,Public,-71.23094977385284,48.42013441095527,POINT (-71.23094977385284 48.42013441095527)
39250,94068,C-PE-50840,Public,-71.0604566982775,48.39219995027185,POINT (-71.0604566982775 48.39219995027185)
39251,94068,B-PA-30551,Public,-70.88161155762458,48.32828807743615,POINT (-70.88161155762458 48.32828807743615)
39252,94068,B-PA-30548,Public,-70.88310816934727,48.330689085492914,POINT (-70.88310816934727 48.330689085492914)
39253,94068,C-PE-46493,Public,-71.08705692965759,48.397976305493714,POINT (-71.08705692965759 48.397976305493714)
39254,94068,J-K-53219,Public,-71.22685210883294,48.42300082510357,POINT (-71.22685210883294 48.42300082510357)
39255,94068,J-JO-59364,Public,-71.26654415714685,48.41049550130381,POINT (-71.26654415714685 48.41049550130381)
39256,94068,C-PE-51595,Public,-71.06510248445524,48.39264041267422,POINT (-71.06510248445524 48.39264041267422)
39257,94068,J-JE-52885,Public,-71.24685481974693,48.4171472054579,POINT (-71.24685481974693 48.4171472054579)
