ï»¿OBJECTID,NOM,NO_TUILE,URL_ECW,TAILLE_ECW_Mo,SHAPE.STArea(),SHAPE.STLength()
386,2021-3864,3864,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3864.ecw,15.071258544921875,1000000,4000
387,2021-3661,3661,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3661.ecw,451.8789987564087,1000000,4000
388,2021-3761,3761,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3761.ecw,399.1177406311035,1000000,4000
389,2021-3861,3861,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3861.ecw,406.243070602417,1000000,4000
390,2021-3961,3961,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3961.ecw,462.58673000335693,1000000,4000
391,2021-3662,3662,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3662.ecw,443.7110996246338,1000000,4000
392,2021-3762,3762,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3762.ecw,466.6198482513428,1000000,4000
393,2021-3862,3862,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3862.ecw,463.7198209762573,1000000,4000
394,2021-3962,3962,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3962.ecw,371.05807876586914,1000000,4000
395,2021-3663,3663,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3663.ecw,410.70127391815186,1000000,4000
396,2021-3763,3763,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3763.ecw,443.0845956802368,1000000,4000
397,2021-3863,3863,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3863.ecw,339.0972442626953,1000000,4000
398,2021-3963,3963,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3963.ecw,28.20689296722412,1000000,4000
399,2021-4061,4061,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-4061.ecw,399.4891948699951,1000000,4000
400,2021-4161,4161,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-4161.ecw,89.8334846496582,1000000,4000
401,2021-4062,4062,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-4062.ecw,63.04729652404785,1000000,4000
402,2021-2866,2866,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2866.ecw,386.30002784729004,1000000,4000
403,2021-2966,2966,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2966.ecw,374.5470714569092,1000000,4000
404,2021-3066,3066,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3066.ecw,392.8103199005127,1000000,4000
405,2021-3166,3166,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3166.ecw,418.49284172058105,1000000,4000
406,2021-3266,3266,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3266.ecw,467.87462043762207,1000000,4000
407,2021-3366,3366,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3366.ecw,385.3605670928955,1000000,4000
408,2021-3466,3466,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3466.ecw,64.63594913482666,1000000,4000
409,2021-2867,2867,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2867.ecw,368.8942975997925,1000000,4000
410,2021-2967,2967,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2967.ecw,362.9213228225708,1000000,4000
411,2021-3067,3067,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3067.ecw,384.039701461792,1000000,4000
412,2021-3167,3167,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3167.ecw,411.77064418792725,1000000,4000
413,2021-3267,3267,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3267.ecw,390.1663112640381,1000000,4000
414,2021-3367,3367,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3367.ecw,238.23682308197021,1000000,4000
415,2021-2868,2868,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2868.ecw,321.84612560272217,1000000,4000
416,2021-2968,2968,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2968.ecw,369.1992778778076,1000000,4000
417,2021-3068,3068,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3068.ecw,365.2694425582886,1000000,4000
418,2021-3168,3168,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3168.ecw,388.8406009674072,1000000,4000
419,2021-3268,3268,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3268.ecw,398.37531661987305,1000000,4000
420,2021-3368,3368,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3368.ecw,379.99791431427,1000000,4000
421,2021-2869,2869,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2869.ecw,276.40357875823975,1000000,4000
422,2021-2969,2969,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2969.ecw,335.70401763916016,1000000,4000
423,2021-3069,3069,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3069.ecw,344.15943145751953,1000000,4000
424,2021-3169,3169,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3169.ecw,386.23309326171875,1000000,4000
425,2021-3269,3269,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3269.ecw,411.41707706451416,1000000,4000
426,2021-3369,3369,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3369.ecw,343.0832681655884,1000000,4000
427,2021-2970,2970,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2970.ecw,303.05139541625977,1000000,4000
428,2021-3070,3070,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3070.ecw,323.6354579925537,1000000,4000
429,2021-3170,3170,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3170.ecw,410.1666679382324,1000000,4000
430,2021-3270,3270,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3270.ecw,462.99670028686523,1000000,4000
431,2021-3370,3370,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3370.ecw,419.07608699798584,1000000,4000
432,2021-2971,2971,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2971.ecw,256.9951066970825,1000000,4000
433,2021-3071,3071,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3071.ecw,324.29602336883545,1000000,4000
434,2021-3171,3171,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3171.ecw,334.28344440460205,1000000,4000
435,2021-3271,3271,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3271.ecw,406.3966007232666,1000000,4000
436,2021-3371,3371,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3371.ecw,453.5138998031616,1000000,4000
437,2021-2972,2972,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2972.ecw,53.571839332580566,1000000,4000
438,2021-3072,3072,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3072.ecw,105.79330253601074,1000000,4000
439,2021-3172,3172,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3172.ecw,352.139461517334,1000000,4000
440,2021-3272,3272,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3272.ecw,379.69865322113037,1000000,4000
441,2021-3372,3372,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3372.ecw,382.1636800765991,1000000,4000
442,2021-3472,3472,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3472.ecw,396.5744285583496,1000000,4000
443,2021-3572,3572,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3572.ecw,112.553053855896,1000000,4000
444,2021-3573,3573,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3573.ecw,253.20775032043457,1000000,4000
445,2021-3473,3473,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3473.ecw,409.94184017181396,1000000,4000
446,2021-3373,3373,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3373.ecw,400.98129749298096,1000000,4000
447,2021-3273,3273,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3273.ecw,387.95670986175537,1000000,4000
448,2021-3173,3173,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3173.ecw,241.19447708129883,1000000,4000
449,2021-3274,3274,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3274.ecw,264.2651882171631,1000000,4000
450,2021-3374,3374,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3374.ecw,380.49125957489014,1000000,4000
451,2021-3474,3474,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3474.ecw,394.6880044937134,1000000,4000
452,2021-3574,3574,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3574.ecw,389.4742736816406,1000000,4000
453,2021-3674,3674,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3674.ecw,309.72364234924316,1000000,4000
454,2021-3275,3275,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3275.ecw,153.22237491607666,1000000,4000
455,2021-3375,3375,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3375.ecw,358.67810440063477,1000000,4000
456,2021-3475,3475,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3475.ecw,416.4453287124634,1000000,4000
457,2021-3575,3575,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3575.ecw,413.7640562057495,1000000,4000
458,2021-3675,3675,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3675.ecw,398.04154682159424,1000000,4000
459,2021-3775,3775,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3775.ecw,359.8852767944336,1000000,4000
460,2021-3875,3875,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3875.ecw,35.30207061767578,1000000,4000
461,2021-3276,3276,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3276.ecw,18.486275672912598,1000000,4000
462,2021-3376,3376,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3376.ecw,94.49793338775635,1000000,4000
463,2021-3476,3476,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3476.ecw,244.49764442443848,1000000,4000
464,2021-3576,3576,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3576.ecw,379.8659029006958,1000000,4000
465,2021-3676,3676,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3676.ecw,351.35522651672363,1000000,4000
466,2021-3776,3776,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3776.ecw,73.05896472930908,1000000,4000
467,2021-3577,3577,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3577.ecw,13.759723663330078,1000000,4000
468,2021-3677,3677,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3677.ecw,24.132052421569824,1000000,4000
469,2021-0960,0960,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0960.ecw,111.70834159851074,1000000,4000
470,2021-0860,0860,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0860.ecw,77.72826671600342,1000000,4000
471,2021-2669,2669,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2669.ecw,285.89806365966797,1000000,4000
472,2021-2769,2769,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2769.ecw,267.10648345947266,1000000,4000
473,2021-2770,2770,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2770.ecw,250.88937950134277,1000000,4000
474,2021-2870,2870,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2870.ecw,256.8341455459595,1000000,4000
475,2021-2871,2871,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2871.ecw,239.6513786315918,1000000,4000
476,2021-2872,2872,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2872.ecw,83.73435497283936,1000000,4000
477,2021-3471,3471,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3471.ecw,100.55683517456055,1000000,4000
478,2021-3468,3468,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3468.ecw,4.650732040405273,1000000,4000
479,2021-3673,3673,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3673.ecw,20.529385566711426,1000000,4000
480,2021-3774,3774,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3774.ecw,52.74023628234863,1000000,4000
481,2021-2269,2269,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2269.ecw,6.845161437988281,1000000,4000
482,2021-2268,2268,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2268.ecw,21.200618743896484,1000000,4000
483,2021-0760,0760,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0760.ecw,6.321070671081543,1000000,4000
484,2021-2359,2359,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2359.ecw,69.09035587310791,1000000,4000
485,2021-2258,2258,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2258.ecw,5.121482849121094,1000000,4000
486,2021-1855,1855,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-1855.ecw,4.936359405517578,1000000,4000
487,2021-1553,1553,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-1553.ecw,7.336304664611816,1000000,4000
488,2021-2556,2556,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-2556.ecw,5.265018463134766,1000000,4000
489,2021-3752,3752,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3752.ecw,18.08491802215576,1000000,4000
490,2021-3853,3853,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3853.ecw,26.895249366760254,1000000,4000
491,2021-3954,3954,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3954.ecw,18.554598808288574,1000000,4000
492,2021-4055,4055,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-4055.ecw,3.440741539001465,1000000,4000
493,2021-0665,0665,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0665.ecw,29.99722385406494,1000000,4000
494,2021-0664,0664,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0664.ecw,248.01734447479248,1000000,4000
495,2021-0163,0163,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0163.ecw,50.37101936340332,1000000,4000
496,2021-0461,0461,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0461.ecw,5.829217910766602,1000000,4000
497,2021-3174,3174,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-3174.ecw,5.038171768188477,1000000,4000
498,2021-0465,0465,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0465.ecw,34.31769371032715,1000000,4000
499,2021-0764,0764,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0764.ecw,287.2570629119873,1000000,4000
500,2021-0864,0864,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0864.ecw,10.799274444580078,1000000,4000
501,2021-0765,0765,https://dq-prd-bucket1.s3.ca-central-1.amazonaws.com/rimouski/2021-0765.ecw,41.35394287109375,1000000,4000
