PrjName,RecordNo,JOUR,PERIO,QC,QB,Q13,Q1AM1,Q1AM1O,Q1AM2,Q1AM2O,Q1AM3,Q1AM3O,Q1AM4,Q1AM4O,Q1AM5,Q1AM5O,Q1B,Q1BO,Q1C,Q2AA,Q2AB,Q2AC,Q2AD,Q2AE,Q2BA,Q2BB,Q2BC,Q2BD,Q2BE,Q3,Q4M1,Q4M1O,Q4M2,Q4M2O,Q4M3,Q4M3O,Q4M4,Q4M4O,Q4M5,Q4M5O,Q5,Q6,Q7,Q8,Q9A,Q9B,Q9C,Q9D,Q9E,Q9F,Q9G,Q9H,Q10,Q11,Q12,Q14,Q14O,Q15,Q16,Q16B,Q16BO,Q16C,Q16CO,Q17,LANG;,,,,, 
"""12000_112B",12062,3,1,H3L3S7,1,6,22,"""""Les travaux de réfection d'un parc n'avaient pas été complétés après la construction d'une piste cyclable"," parc Zotique-Racicot""""", , , , , , , , , , ,3,2,2,1,1,2, , ,1,3, ,1,3,"""""Difficulté à parler à la bonne personne qui était concernée. Et il a fallu que je persévère", je n'ai pas obtenu satisfaction du premier coup," ce fut une question de mois.""""", , , , , , , , ,1,2, ,1,4,2,3,2,1,4,3,4,2,4,8,1,Couple sans enfant et un célibataire,1,4,3, ,1, ,1,"FR"";",,
12000_112B,12083,3,1,H1K0G3,7,3,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,2,1,1,1,1,2,1,2,1,1,2, ,1,3,1, ,1, ,1,FR;,,,,,
12000_112B,12094,2,1,H1E6W6,12,3,4,crack in the sidewalk, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,3,1,2,1,1,2,2,1,2,2,7,2, ,1,4,1, ,2, ,2,EN;,,,,,
12000_112B,12095,3,1,H1K3Y8,7,5,1,1-    au sujet  du compost: pour m'informer quoi mettre dans LE BAC   2- POUR UN permis pour les chats errants:  savoir quoi faire, , , , , , , , , , ,2,1,2,2,2,2,1, , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,2,1, ,1,3,1, ,1, ,1,FR;,,,,,
12000_112B,12130,1,1,H1S1Y5,15,6,14,Arbres de la ville de Montréal. Une grosse branche a fendu., , , , , , , , , , ,4,2,2,2,2,2, , , , , ,1,10, , , , , , , , , ,1,2, ,5,4,3,2,3,2,3,9,2,3,3,9,1, ,1,3,3, ,1, ,2,FR;,,,,,
12000_112B,12153,2,1,H1A4Y7,12,5,1, ,4, , , , , , , ,4, ,2,2,2,2,2,2, , , , , ,1,3, , , , , , , , , ,9,2, ,2,3,1,3,2,2,2,3,2,2,2,7,4, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,12158,2,1,H2L1L2,18,6,97,Mon opinion pour la place Jacques Cartier,11, ,97,Un souvenir à vendre comme souvenir de la villa de»Montreal,13,une vignette pour le stationnement, , ,13,la vignette,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,2,2,2,2,3,2,2,2,1,7,1, ,1,3,3, ,1, ,1,FR;,,,,,
12000_112B,12159,2,1,H1B1E5,12,4,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,1,1,1,1,1,2,1,1,2, ,1,2,1, ,1, ,2,FR;,,,,,
"""12000_112B",12166,1,1,H1Y2Z6,13,5,5,"""""depuis 2 hivers "," les déneigeurs viennent faire du labour dans mon gazon et l abîme carrément..ont laissé bcp de terre sur les trottoirs""""", , , , , , , , , , ,5,2,2,1,1,2, , ,2,2, ,1,1, ,17,difficulté de parler au maire de l arondissement, , , , , , ,2,2, ,4,4,4,4,4,3,4,3,4,4,4,10,4, ,1,4,2, ,1, ,2,"FR"";",,,,
12000_112B,12173,1,1,999999,11,5,4, ,4,des cones qui trainaient, , , , , , ,4, ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,2,2,2,2,2,2,9,2,2,2,6,4, ,2,2,1, ,1, ,2,FR;,,,,,
12000_112B,12196,4,1,H9J1Y8,10,5,1,mauvais livraison du bac de compostage, , , , , , , , , , ,4,2,2,2,2,2, , , , , ,1,10,cela n'avancait pas je devais faire moi-meme le suivi, , , , , , , , ,9,2, ,2,3,2,3,3,2,3,3,2,3,2,5,2, ,1,3,3, ,2, ,2,FR;,,,,,
12000_112B,12202,1,1,H4R1M3,14,5,1, ,25,where do get the flue shot, , , , , , ,25,the flue shot,1,2,2,2,2,2, , , , , ,1,13,at first the person didn't understanjd me, , , , , , , , ,1,2, ,3,1,1,2,2,1,2,2,1,2,1,1,4, ,1,4,3, ,2, ,2,EN;,,,,,
"""12000_112B",12205,4,1,H8Z2X9,10,4,7, , , , , , , , , , , ,4,2,2,2,2,2, , , , , ,1,16,"""""ce jour là le service 311 étais fermé et ils m'ont transféré à un autre centre d","appel""""", , , , , , , , ,9,2, ,1,4,2,2,2,9,3,2,2,3,2,5,2, ,1,2,1, ,1, ,2,"FR"";",,,,
12000_112B,12207,3,1,H1K3C1,2,2,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,1,2,2,1,1,2,2,3,1, ,1,3,1, ,1, ,2,FR;,,,,,
12000_112B,12230,1,1,H1X2V2,13,3,19,permis de renovation, , , , , , , , , , ,1,1,2,2,2,2,2, , , , ,2, , , , , , , , , , ,9,1,4,4,4,3,1,1,1,4,4,4,3,4,98,2, ,1,3,5, ,1, ,2,FR;,,,,,
12000_112B,12237,2,1,H4G1A4,17,5,7, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,2,1,1,1,1,1,3, ,1,3,3, ,2, ,2,EN;,,,,,
12000_112B,12244,3,1,J5B1B4,3,4,27,L'INSALUBRITÉ DUN IMMEUBLE !, , , , , , , , , , ,30,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,4,3,3,2,3,4,4,4,4,4,10,2, ,1,4,2, ,2, ,2,FR;,,,,,
12000_112B,12259,3,1,H1G1Y1,2,6,4, , , , , , , , , , , ,2,2,1,2,2,2, ,2,0, , ,1,4, , , , , , , , , ,1,2, ,3,3,3,2,2,1,4,4,3,4,9,2,9, ,2,9,3, ,8, ,1,FR;,,,,,
"""12000_112B",12289,3,1,H3L2X6,1,3,16,stationnements,1,"""""compostage"," bacs""""",97,aménagement paysagé, , , , ,26,aménagement paysagé,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,5,2,1,1,2,1,1,1,1,2,1,98,4, ,2,4,1, ,1, ,2,"FR"";",,,,
12000_112B,12290,1,1,H4E2W9,16,4,15,proprete de la ville, , , , , , , , , , ,2,2,2,1,1,2, , ,1,1, ,2, , , , , , , , , , ,9,2, ,4,4,9,3,3,2,4,3,4,4,4,8,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,12296,3,1,H2B2L1,1,6,4,les affiches de rues, , , , , , , , , , ,4,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,4,2,2,3,1,3,2,2,3,3,5,4, ,1,4,3, ,1, ,1,FR;,,,,,
12000_112B,12320,2,1,999999,12,5,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,2,2,2,2,2,2,2,2,1,1,2, ,1,2,3, ,2, ,1,EN;,,,,,
12000_112B,12346,1,1,H2J3C7,11,3,3,Faire installer une borne de vélo à mon stationnement., , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,5,9,1,2,2,1,2,2,9,2,1,2,2, ,2,4,1, ,1, ,2,FR;,,,,,
12000_112B,12358,3,1,H2B1B8,1,5,99, , , , , , , , , , , ,99,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,1,1,1,1,1,2,1,1,1, ,2,2,3, ,1, ,1,FR;,,,,,
12000_112B,12377,2,1,H4H2P2,17,2,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,2,2,1,2,2,2,2,2,1,2, ,2,4,1, ,1, ,2,FR;,,,,,
12000_112B,12396,3,1,H4J2C1,1,2,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,1,4, , , , , , , , , ,1,2, ,2,2,1,2,2,1,2,1,2,2,2,8,1, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,12405,2,1,H3G1A2,18,4,1,Le compostage, , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,2,1,1,1,1,1,2,1,4,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,12433,3,1,H8R3Y6,5,3,4,sinkhole, , , , , , , , , , ,2,2,1,2,2,2, ,1, , , ,2, , , , , , , , , , ,9,2, ,4,4,4,4,4,9,4,4,4,3,4,10,2, ,1,4,1, ,2, ,2,EN;,,,,,
12000_112B,12434,4,1,H2V2L3,9,2,6,des jeunes que crosses le ligne pour la route est parle fort a 2h de matin, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,9,1,1,1,1,1,1,2,2,1,3,1, ,2,4,2, ,1, ,2,FR;,,,,,
12000_112B,12492,3,1,H1L3Z1,2,3,7, ,19,Renovation permits., , , , , , ,7, ,4,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,4,2,2,2,2,2,2,2,2,2,7,1, ,1,4,1, ,2, ,2,EN;,,,,,
12000_112B,12620,4,1,H8Z2J8,10,3,4, , , , , , , , , , , ,99,1,1,2,2,2,3,2, , , ,2, , , , , , , , , , ,1,2, ,4,4,2,2,2,2,4,2,4,4,4,10,5, ,1,4,1, ,2, ,1,FR;,,,,,
12000_112B,12631,3,1,H1K1Y3,2,2,4, ,19,Demande de permis de rénovation, , , , , , ,4, ,5,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,5,2, ,1,4,2,Travailleur autonome (à temps partiel),1, ,2,FR;,,,,,
12000_112B,12704,3,1,H2M1C5,1,4,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,1,5,macvhine ne comprend pas ma voix. Personne qui répond n'a pas d'écoute.,8, , , , , , , ,1,2, ,3,3,3,2,3,1,3,3,2,3,4,1,4, ,2,4,1, ,1, ,1,FR;,,,,,
12000_112B,12717,3,1,H1J3C6,2,6,97,Bicyclette a ramasser qui était la depuis 3 semaines., , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,1,1,1,9,1,2,2,1,4, ,1,4,3, ,1, ,2,FR;,,,,,
12000_112B,12725,3,1,H1N3J9,7,2,19,Permis de travail, , , , , , , , , , ,1,1,2,2,2,2,5, , , , ,1,18,Les lois ne lui permettait pas d'obtenir des permis alors que son voisin pouvait les obtenir, , , , , , , , ,1,1,4,4,4,4,4,2,2,4,3,4,4,4,10,2, ,1,2,1, ,1, ,1,FR;,,,,,
12000_112B,12786,1,1,H1R1K6,15,6,14,About a tree, , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,1,1,1,2,1,2,1,2,2, ,1,3,1, ,2, ,1,EN;,,,,,
12000_112B,12818,1,1,H3J1T3,16,6,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,4, ,2,4,3, ,1, ,2,FR;,,,,,
12000_112B,12874,3,1,H8T2M1,5,5,19,Permis de rénovations, , , , , , , , , , ,99,1,1,2,2,2,3,5, , , ,1,99, , , , , , , , , ,1,1,4,2,2,2,2,2,2,2,2,2,3,4,5,4, ,2,2,1, ,1, ,2,FR;,,,,,
12000_112B,12900,2,1,H2R2N2,19,4,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,1,1,8,2, ,2,3,1, ,1, ,1,FR;,,,,,
12000_112B,12912,3,2,H9H2P3,6,5,1,Ils laissent leurs poubelles dans la rue les voisins au 350 Place Laframboise et au 470.... et leurs voitures sont stationnées dans le triangledevisibilité...et je me suis fait voler mon bac marron de compostage....Je devais rencontrer M.Christian Laroc, , , , , , , , , , ,3,2,2,1,2,2, , ,3, , ,1,11,temps d' attente, , , , , , , , ,1,2, ,5,3,9,3,1,1,2,3,3,3,3,10,4, ,2,3,1, ,1, ,2,FR;,,,,,
12000_112B,12913,2,1,H1A3B6,12,6,14,pblmdarbresquienvahissentletoitdemamaison, , , , , , , , , , ,6,1,2,2,2,2,10, , , , ,1,12,Ilnememeprenaientpasauserieux,8, ,10, , , , , ,1,2, ,4,4,4,4,9,2,4,2,4,4,4,10,1, ,1,3,2, ,1, ,2,FR;,,,,,
12000_112B,12927,2,1,H1Y1N9,13,3,14,coupe d un arbre, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,1,3, ,7, , , , , , , ,1,2, ,5,4,2,3,9,2,4,2,3,3,3,5,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,12947,2,1,H2X3R4,18,5,25,règlements chevaux., , , , , , , , , , ,12,2,1,2,2,2, ,2, , , ,1,20,laborieux de recevoir les services désirés. Il faut menacer d'aller à J.E. pour avoir des services., , , , , , , , ,2,2, ,3,3,9,2,9,2,4,4,4,4,4,10,1, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,12985,2,1,H2X2R6,18,2,10,COMPTE DE TAXE, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,4, ,1,4,1, ,1, ,2,FR;,,,,,
"""12000_112B",13007,2,1,H1Z3P7,19,6,26,"""""A propos du parc de Sainte-lucie:  les jeux sont brisés", le spring est brisé," il y avait un mulot mort dans le carré de sable et il y'avait des  morceaux de branches d'arbres  dans le carré de sable  : le parc est rendu insécure pour les enfants""""", , , , , , , , , , ,1,1,2,2,2,2,2, , , , ,2, , , , , , , , , , ,9,2, ,4,3,1,9,9,1,3,3,1,4,4,98,1, ,1,2,3, ,1, ,2,"FR"";",,,
12000_112B,13028,4,1,H2V3V6,9,4,14,Couper un arbre., , , , , , , , , , ,99,1,2,2,2,2,1, , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,2, ,1,2,2, ,2, ,1,FR;,,,,,
12000_112B,13053,1,1,H1S1E8,15,2,4, , , , , , , , , , , ,4,2,2,2,2,2, , , , , ,1,10, , , , , , , , , ,9,2, ,4,3,2,3,2,1,4,2,1,3,3,7,2, ,1,3,1, ,2, ,2,FR;,,,,,
12000_112B,13103,4,1,H1H3K1,8,6,97,subvention, , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,3,3,2,2,2,4,4,4,4,4,10,4, ,1,2,3, ,2, ,2,EN;,,,,,
12000_112B,13116,4,1,H9H2T2,10,4,1, , , , , , , , , , , ,4,2,2,2,2,2, , , , , ,1,4, , , , , , , , , ,1,2, ,4,4,1,2,4,2,4,3,3,4,4,6,2, ,1,4,1, ,2, ,1,FR;,,,,,
12000_112B,13126,1,1,H4S1A8,14,3,27,herbe a poux sur le terrain de la ville, , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,3,2,2,2,2,3,2,2,3,2,8,2, ,1,4,1, ,2, ,2,EN;,,,,,
12000_112B,13147,3,1,H2B2M4,1,6,14,Arbre tombé pour faire couper, , , , , , , , , , ,3,2,2,2,2,2, , , , , ,1,4, , , , , , , , , ,1,2, ,4,3,9,2,2,2,2,9,3,9,4,10,2, ,1,2,3, ,7, ,1,FR;,,,,,
12000_112B,13153,3,1,H1V3C4,7,4,14,Fraine à moitié mort, , , , , , , , , , ,3,1,1,2,2,2,1,3, , , ,2, , , , , , , , , , ,1,2, ,2,3,2,2,2,1,2,2,2,1,2,8,1, ,1,4,1, ,1, ,2,FR;,,,,,
"""12000_112B",13166,1,1,H2M2L8,1,6,25,"""""Je voulais une explication"," des femmes qui se baignaient avec des vêtements dans la piscine alors qu'il y a des écriteaux qui disent que le port du maillot de bain est obligatoire...""""", , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,3,5, ,1,4,3, ,1, ,2,"FR"";",,,,
12000_112B,13173,1,1,H2H1M8,11,3,99, , , , , , , , , , , ,3,2,1,1,2,2, ,4,12, , ,2, , , , , , , , , , ,1,2, ,1,2,2,2,2,2,2,2,1,2,2,3,4, ,2,4,1, ,1, ,1,FR;,,,,,
12000_112B,13199,3,1,H4P1K7,3,6,23,permis pour vente de garage si nécessaire, , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,1,1,1,1,1,2,1,2,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,13211,1,1,H4E2Y7,16,5,1, , , , , , , , , , , ,4,2,2,2,2,2, , , , , ,1,1, ,10, , , , , , , ,1,2, ,3,4,3,3,3,2,3,3,2,3,3,8,1, ,1,2,3, ,1, ,1,FR;,,,,,
12000_112B,13217,3,1,H8N1W1,5,4,15,Nettoyage de la rue, , , , , , , , , , ,1,2,1,2,2,2, ,1, , , ,2, , , , , , , , , , ,1,2, ,3,2,1,9,1,2,2,2,3,4,4,3,2, ,2,3,2, ,1, ,2,FR;,,,,,
12000_112B,13284,3,1,H2C2P1,1,4,6,constat dibfraction routier, , , , , , , , , , ,1,2,2,2,1,2, , , ,1, ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,2,4, ,1,3,1, ,1, ,1,FR;,,,,,
12000_112B,13299,1,1,H2S2Z6,13,4,16,Permis de transformation (construction), , , , , , , , , , ,20,1,2,1,1,2,1, ,2,30, ,1,7, ,6, ,3, , , , , ,1,1,2,2,2,2,2,2,2,2,2,2,2,2,10,4, ,2,4,1, ,1, ,2,FR;,,,,,
12000_112B,13309,2,1,999999,19,6,1, , , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,3,1,1,1,1,3,1,1,3,3,7,4, ,1,3,3, ,1, ,1,FR;,,,,,
12000_112B,13344,2,1,H3L2L5,19,3,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,2,3,2,2,2,2,2,2,2,6,3, ,1,3,1, ,2, ,2,FR;,,,,,
12000_112B,13368,2,1,H4G2K6,17,6,6,des escaliers dangereux, , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,1,1,1,1,1,1,1,1,2,1,5,5, ,2,3,3, ,1, ,2,FR;,,,,,
12000_112B,13387,3,1,H8M2H4,5,5,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,4,2,2,2,2,2,9,3,2,4,4,5,1, ,1,4,6, ,2, ,1,FR;,,,,,
"""12000_112B",13389,1,1,H4R0C4,14,3,10,"""""Des facturations ","c'est une fracture qui etait spose etre payer par un locataire""""", , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,2,2,2,2,2,2,4,4,2,3,3,10,2, ,1,4,1, ,2, ,1,"FR"";",,,,
12000_112B,13390,1,1,H2J3M8,11,6,4, ,4,pancartes de stationnement, , , , , , ,16,pancartes de stationnement,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,2,1,1,2,1,3,2,2,3,4, ,2,2,3, ,1, ,2,FR;,,,,,
"""12000_112B",13435,1,1,H4L2V6,14,3,1, ,25,"""""La réglementation"," définission d'un terre plein.""""", , , , , , ,25,"""""La réglementation"," définission d'un terre plein.""""",1,1,1,2,1,2,1,1, ,1, ,1,6, , , , , , , , , ,1,2, ,5,4,9,2,2,2,4,2,4,3,3,8,2, ,1,4,1, ,1, ,1,"FR"";",,,
12000_112B,13470,1,1,H1T2X8,13,5,4, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,2,2, ,1,1,2,1,2,1,2,2,1,2,1,1,1, ,2,2,1, ,1, ,2,FR;,,,,,
12000_112B,13481,3,1,H1J2E3,2,3,1, ,4,des nids de poules, , , , , , ,4,nids de poules,4,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,1,1,1,1,1,1,1,1,2,1,1,2, ,1,3,2, ,2, ,2,FR;,,,,,
12000_112B,13484,1,1,H1S2M4,15,6,17,la lumiere était brûlé, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,1,2,9,1,1,1,1,9,1,2,2,1,4, ,1,2,3, ,1, ,2,FR;,,,,,
12000_112B,13519,1,1,H2E1W5,13,3,25,inspection des travaux de construction   reglementation sur la location d'appartements, , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,2,1,1,2,1,1,2,2,5,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,13529,3,1,H4J2C3,1,6,14,Arbres, , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,3,2,2,2,1,1,2,1,2,2,6,1, ,1,4,3, ,1, ,1,FR;,,,,,
12000_112B,13544,2,1,H4G3A6,17,6,17,éclairage de rue, , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,3,2,2,2,1,2,9,1,2,2,5,1, ,2,2,5, ,1, ,2,FR;,,,,,
12000_112B,13628,1,1,H4E3B6,16,3,25,Je voulais savoir si j'avais besoin d'un permis pour ouvrir une garderie., , , , , , , , , , ,2,2,2,2,1,2, , , ,1, ,2, , , , , , , , , , ,2,2, ,1,2,2,2,2,2,2,2,2,2,2,4,1, ,2,4,1, ,3, ,2,FR;,,,,,
12000_112B,13636,4,1,H1G6C8,8,6,1, , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,2,1,1,1,1,1,1,1,2,2,1,1, ,2,2,2, ,1, ,2,FR;,,,,,
12000_112B,13670,3,1,999999,16,5,4, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,2,2, ,4,9,3,4,2,2,2,9,2,3,4,98,4, ,1,3,1, ,2, ,1,EN;,,,,,
12000_112B,13678,1,1,H3K2W9,16,1,27,plainte contre le propriétaire qui ne faisait pas de travaux, , , , , , , , , , ,3,2,2,2,1,2, , , ,3, ,2, , , , , , , , , , ,1,2, ,3,2,2,2,2,2,2,9,2,4,2,10,4, ,2,2,1, ,1, ,1,FR;,,,,,
12000_112B,13684,1,1,H4N3H5,14,4,9, ,1, , , , , , , ,1, ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,1,1,2,1,1,1,1,1,1,2,1,2,1,4,2, ,1,3,1, ,1, ,1,FR;,,,,,
12000_112B,13686,1,1,H2W2H9,11,4,1, , , , , , , , , , , ,4,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,2,1,2,1,1,2,2,1,2,2,3,1, ,1,4,1, ,2, ,1,FR;,,,,,
12000_112B,13733,3,2,H9H2W9,6,6,97,pour couper ds herbes au bout d une rue qui mene au bord de l'eau, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,1,1, ,1,4,3, ,1, ,2,FR;,,,,,
12000_112B,13740,3,1,H3L2W8,1,4,1, , , , , , , , , , , ,1,2,1,2,2,2, ,1, , , ,2, , , , , , , , , , ,9,2, ,2,2,2,2,2,2,1,2,2,2,2,5,2, ,1,4,1, ,1, ,1,FR;,,,,,
"""12000_112B",13837,1,1,H2S2C3,13,6,1, ,14,"""""une énorme branche d'arbre tombée dans la ruelle"," cela a pris 5 jours avant qu'ils viennent l'enlever.""""",13, ,10, , , ,14,branche d'arbre,1,2,2,2,2,2, , , , , ,1,4, , , , , , , , , ,9,2, ,1,3,2,2,9,2,2,2,2,2,4,9,4, ,1,4,3, ,1, ,2,"FR"";",,,,
"""12000_112B",13840,3,2,999999,4,2,23,"""""Permits regarding demolition and new devlopement"," construction etc.""""", , , , , , , , , , ,3,1,2,2,2,2,4, , , , ,2, , , , , , , , , , ,9,2, ,1,2,2,2,2,1,3,2,2,2,2,6,4, ,1,3,1, ,2, ,1,"EN"";",,,,
12000_112B,13868,2,1,H2A2G4,19,4,1, , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,9,2, ,2,2,1,2,2,2,2,2,2,2,1,4,2, ,1,2,1, ,2, ,1,FR;,,,,,
12000_112B,13911,3,1,H3M2G5,1,4,1, , , , , , , , , , , ,4,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,2,3,1,1,2,1,2,2,1,2,2,6,4, ,1,4,1, ,2, ,2,FR;,,,,,
12000_112B,13969,1,1,H2S2M4,13,5,14,Un arbre de la ville .... les branches tombaient et étaient dangereuses ..., , , , , , , , , , ,2,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,2,2, ,3,3,9,3,9,2,2,9,2,3,4,4,2, ,1,4,3, ,1, ,1,FR;,,,,,
12000_112B,13985,1,1,999999,16,3,97,Faire couper des mauvais herbes sous un terrain vagues adjacent a notre maison., , , , , , , , , , ,10,2,1,2,2,2, ,1, , , ,2, , , , , , , , , , ,9,2, ,1,4,3,3,3,2,4,2,2,3,4,8,1, ,1,4,1, ,1, ,1,FR;,,,,,
12000_112B,14020,1,1,H3K2E6,16,3,6,unsafe intersection, , , , , , , , , , ,4,2,2,2,1,2, , , ,4, ,1,15,lack of response, , , , , , , , ,1,2, ,5,4,2,3,4,2,4,3,2,4,4,98,2, ,1,4,1, ,2, ,2,EN;,,,,,
12000_112B,14042,1,1,H1Y0B3,13,3,27,Plaintes contre l'arrondissement, , , , , , , , , , ,4,1,1,1,1,1,5,15,25,25,25,1,6, ,10, , , , , , , ,1,1,4,4,3,2,2,2,2,4,3,4,4,3,10,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,14063,3,1,H8R3N7,5,5,16,A PROPOS  DE CHANGEMENT AU NIVEAU DES HEURES ET DES JOURS DU STAIONNEMENT SUR LES RUES ENVIRONNANTES: LA  VILLE NOUS AVAIT ENVOYÉ UN SONDAGE A REMPLIR SUR CE SUJET ET J'AI APPELÉ IL Y'A 2 SEMAINES POUR M'INFORMER DES SUITES  DU SONDAGE, , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,5,9,1,1,1,1,1,1,1,2,1,2,4, ,1,3,3, ,1, ,2,FR;,,,,,
12000_112B,14092,4,1,H8Z2G1,10,4,1, , , , , , , , , , , ,3,2,2,2,2,2, , , , , ,2, , , , , , , , , , ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,9,2, ,1,4,1, ,1, ,2,FR;,,,,,
12000_112B,14103,3,1,H1N2P8,7,6,14,Arbre tombé à abbattre, , , , , , , , , , ,2,2,2,1,2,2, , ,1, , ,2, , , , , , , , , , ,1,2, ,5,2,2,1,1,1,2,2,1,3,3,8,4, ,1,4,3, ,1, ,1,FR;,,,,,
12000_112B,14138,2,1,H2E1G8,19,3,1, , , , , , , , , , , ,4,2,1,2,2,2, ,5, , , ,1,1, ,97,Pour replacer les bacs de recyclage., , , , , , ,1,2, ,2,2,1,2,2,1,2,3,3,2,3,6,2, ,1,4,1, ,1, ,1,FR;,,,,,
