id,permit_permit_id,contractnumber,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"656f2cb835401b001998c01b","OCC-2312HL04198517",,"Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","Ruelle","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55229848016675,45.52330474234444
"656f2dba35401b001998c048","OCC-2312VS04052039",,"Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Papineau entre Dansereau et De Maisonneuve","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55297696844086,45.5229967370325
"656f2e4935401b001998c07b","OCC-2312KD04189751",,"Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Cartier entre Sainte-Catherine et De Maisonneuve","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55207014431933,45.52335441556789
"662bb3fa7e3c12001241e7e9","OCC-2404ET22249231",,"Ville-Marie","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-11-08T18:59:59Z","Autre","Sainte-Catherine entre Saint-Urbain et Jeanne-Mance","Organisation publique ou son sous-traitant","Partenariat du Quartier des spectacles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56699072981058,45.50758183349344
"656f2f467bf29d00194fbb4c","OCC-2312DC04180154",,"Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Sainte-Catherine entre Papineau et Cartier","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55209698468343,45.52300997064344
"662bebb34c8304001298a149","OCC-2404KV25529620",,"Ville-Marie","Travaux","Permis émis","2024-04-30T20:00:00Z","2025-04-30T19:59:59Z","Autre","Saint-Dominique entre De Boisbriand et De Maisonneuve","Organisation publique ou son sous-traitant","Partenariat du Quartier des spectacles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56459234004156,45.510859703450365
"656f2d4035401b001998c02e","OCC-2312CV04051324",,"Ville-Marie","Travaux","Permis émis","2023-12-31T19:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Papineau entre Sainte-Catherine et Dansereau","Entreprise","9595988 CANADA INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55242672084573,45.522737911250765
"662c0caa7e3c1200124200ca","OCC-2404TF22335272",,"St-Laurent","Travaux","Permis émis","2024-04-27T20:00:00Z","2024-10-31T19:59:59Z","Autre","Alexander-Fleming entre Alfred-Nobel et Alfred-Nobel","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.75940563883891,45.47865095279334
"662bf4a27e3c12001241fb02","OCC-2404AX25695750",,"Ville-Marie","Travaux","Permis émis","2024-04-30T20:00:00Z","2025-04-30T19:59:59Z","Autre","De Montigny entre De Maisonneuve et Saint-Urbain","Organisation publique ou son sous-traitant","Partenariat du Quartier des spectacles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56578355329967,45.50995860337967
"662c07627e3c120012420010","OCC-2404KS22321072",,"St-Laurent","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-10-30T19:59:59Z","Autre","Alfred-Nobel entre Alfred-Nobel et Alexander-Fleming","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.76013468984142,45.4782940507323
"662f848e701db80019c66357","OCC-2404VS24833512","327401","St-Laurent","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-08-16T19:59:59Z","Construction/rénovation avec excavation","Henri-Bourassa entre Marette et MacQueen","Entrepreneur sous contrat avec la Ville de Montréal","Pronex Excavation","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.72773824663992,45.51186189988744
"662f88dc94e8e00019bbdb4e","OCC-2404TU24833908","327401","St-Laurent","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-08-16T19:59:59Z","Construction/rénovation avec excavation","Henri-Bourassa entre Douglas-B.-Floreani et Transcanadienne","Entrepreneur sous contrat avec la Ville de Montréal","Pronex Excavation","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.75770256898404,45.49269915092868
"662c08f54c8304001298a82b","OCC-2404JO22329445",,"St-Laurent","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-12-02T18:59:59Z","Autre","Marie-Curie entre Marie-Curie et Alexander-Fleming","Organisation publique ou son sous-traitant","NouvLR","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.7636970994368,45.47709619755915
"662f861d94e8e00019bbdad5","OCC-2404MU24833044","327401","St-Laurent","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-08-16T19:59:59Z","Construction/rénovation avec excavation","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Pronex Excavation","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.74729659250235,45.50024762163868
"662bd00a7e3c12001241f059","OCC-2404SY25704700",,"Ville-Marie","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-11-08T18:59:59Z","Autre","Clark entre René-Lévesque et De Maisonneuve","Organisation publique ou son sous-traitant","Partenariat du Quartier des spectacles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56446481202558,45.50961095935563
"662f8a1294e8e00019bbdb82","OCC-2404ZJ24834538","327401","St-Laurent","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-08-16T19:59:59Z","Construction/rénovation avec excavation","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Pronex Excavation","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.70703445894937,45.50184049851836
"662f8b8894e8e00019bbdba4","OCC-2404NT24835052","327401","St-Laurent","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-08-16T19:59:59Z","Construction/rénovation avec excavation","Henri-Bourassa entre Grenet et Marcel-Laurin","Entrepreneur sous contrat avec la Ville de Montréal","Pronex Excavation","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.70617873485303,45.52285484570204
"662fb02050455100199aea25","OCC-2404JM24717130",,"Ville-Marie","Travaux","Permis émis","2024-05-10T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","Sainte-Catherine entre Drummond et Montagne","Entreprise","Sajo Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.5749833929316,45.49807307080641
"651722740021c1001d403a60","OCC-2309GJ24922125",,"Ville-Marie","Travaux","Permis émis","2023-10-02T20:00:00Z","2024-12-31T18:59:59Z","Autre","Promenade de la  Commune","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55030919052396,45.51030650383948
"662b87e87e3c12001241de07","OCC-2404ED22188851","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","Victoria entre Saint-Jean-Baptiste et 13e","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49196911091275,45.6423487045193
"662b812b4c8304001298853c","OCC-2404VK22186085","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","3e entre Prince-Albert et Victoria","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49614313788226,45.63482896284958
"662abe0ccff820001969cb09","OCC-2404AH22055737",,"Le Sud-Ouest","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-11-01T19:59:59Z","Autre","Parc Angrignon","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.60255484638041,45.44449285516964
"662b84514c83040012988547","OCC-2404XP22186897","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","Victoria entre 3e et 6e","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49399156851342,45.63739119684088
"662b85f37e3c12001241ddfc","OCC-2404KL22187441","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","Victoria entre 9e et Saint-Jean-Baptiste","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49276302202071,45.63951138389532
"662b8e637e3c12001241de3d","OCC-2404DK22190181","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49304686217565,45.65280703620243
"662b931d4c830400129885f8","OCC-2404BZ22199714","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49501120223688,45.66534061264481
"662b900a7e3c12001241de5f","OCC-2404IT22198871","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49404359414818,45.65930036802849
"662b96957e3c12001241df17","OCC-2404WR22200154","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49565695325629,45.66939672816065
"662b8c874c83040012988567","OCC-2404UQ22189340","1647436","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-29T20:00:00Z","2024-10-30T19:59:59Z","Construction/rénovation avec excavation","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Construction Vert Dure","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.49200233731166,45.64590879601497
"662bb17e4c83040012988e49","OCC-2404EG22214106",,"Ville-Marie","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-11-08T18:59:59Z","Autre","Sainte-Catherine entre Saint-Laurent et Saint-Urbain","Organisation publique ou son sous-traitant","Partenariat du Quartier des spectacles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.564427133641,45.50924684466303
"662bb0644c83040012988dec","OCC-2404LX22178554",,"Ville-Marie","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-11-08T18:59:59Z","Autre","Sainte-Catherine entre Saint-Urbain et De Bleury","Organisation publique ou son sous-traitant","Partenariat du Quartier des spectacles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56624244393554,45.50761431436773
"662bbd8f4c83040012989237","OCC-2405PN05723006",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-14T20:00:00Z","2024-10-31T19:59:59Z","Autre","Monkland entre Old Orchard et Marcil","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.62235645920512,45.47598786464241
"662bc3ac4c83040012989402","OCC-2405ZD07538921",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-14T20:00:00Z","2024-10-31T19:59:59Z","Autre","Parc Nelson-Mandela","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.64279493079394,45.495782573072034
"662bc5ea4c8304001298952a","OCC-2405WD07461541",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-14T20:00:00Z","2024-10-31T19:59:59Z","Autre","Jean-Brillant entre Decelles et Decelles","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.62014331404414,45.4975839884877
"662bc1db7e3c12001241ebec","OCC-2405AQ05725950",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-14T20:00:00Z","2024-10-31T19:59:59Z","Autre","Monkland entre Harvard et Wilson","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.62405071806218,45.474318804768096
"66286812fc85a90019ab3029","OCC-2405MA01390622","2420340","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-05-05T20:00:00Z","2024-09-01T19:59:59Z","Autre","Arcand entre Robert-Jurie et Sherbrooke","Entrepreneur sous contrat avec la Ville de Montréal","BIOTHEC FORESTERIE INC.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.54119882743696,45.58513964829709
"66294abc21aeb60019f198f6","OCC-2404PI20566179",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-04-23T20:00:00Z","2024-09-01T19:59:59Z","Construction/rénovation sans excavation","Ruelle","Entreprise","Investissements Claricpur Décarie Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.60418815850367,45.47198778985408
"66291152e05e2e0019a96dce","OCC-2404GD20410323","440730","Ville-Marie","Travaux","Permis émis","2024-04-23T20:00:00Z","2024-12-20T18:59:59Z","Autre","Concorde entre Pierre-Dupuy et Pierre-Dupuy","Entrepreneur sous contrat avec la Ville de Montréal","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.543342731489,45.50450628449491
"65142ade777cb2001d1eca2e","OCC-2309AQ22941488",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2023-09-26T20:00:00Z","2024-08-31T19:59:59Z","Autre","Louis-Hémon entre Augier et Bélanger","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.59927894909256,45.54970304324846
"6622d1d88fbe2f0019f7db54","OCC-2404DU20412164","327401","St-Laurent","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-11-06T18:59:59Z","Autre","Thimens entre Henri-Bourassa et Guénette","Entrepreneur sous contrat avec la Ville de Montréal","Pronex Excavation","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.74119185576056,45.50570867160736
"6616a1e12afdde00195641b6","OCC-2404DL19721248",,"Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-11-30T18:59:59Z","Autre","Parc de la Promenade-Bellerive","Organisation publique ou son sous-traitant","ARTM","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.50893902415771,45.5951384337727
"66263fb20cc8450019475b5f","OCC-2404JZ18673791","505801","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-04-27T20:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation avec excavation","Rouen entre Pie-IX et Desjardins","Entrepreneur sous contrat avec la Ville de Montréal","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.54448079118205,45.55194397756729
"66214c27f592d900195832af","OCC-2404EC19582021","460620","Ville-Marie","Travaux","Permis émis","2024-04-27T20:00:00Z","2024-09-01T19:59:59Z","Construction/rénovation avec excavation","Saint-Antoine entre Saint-Laurent et Hôtel-de-Ville","Entrepreneur sous contrat avec la Ville de Montréal","Construction Genix","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55604443515199,45.50860132896522
"6622683af592d90019584d6f","OCC-2404XO16143889","23424","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-05-09T20:00:00Z","2024-09-30T19:59:59Z","Égouts et aqueducs - Excavation","26e entre Bélanger et 26e","Entrepreneur sous contrat avec la Ville de Montréal","Hudson Six","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.58606475552328,45.56759709388628
"6622d2842eae5f0019cd1876","OCC-2404FY18872359","328902","Ahuntsic-Cartierville","Travaux","Permis émis","2024-04-22T20:00:00Z","2024-09-30T19:59:59Z","Autre","Adhémar-Mailhiot entre Paul-Morand et Gouin","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.7417100130935,45.51956599349378
"662183283f839b0019626a47","OCC-2404OR15987416","460812","Pierrefonds-Roxboro","Travaux","Permis émis","2024-04-18T20:00:00Z","2024-12-27T18:59:59Z","Autre","Grand parc de l'Ouest","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Grands Projets","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.82181178069051,45.51236928411872
"661e579c5cc2e7001968392a","OCC-2404ZS15234673","19746","St-Laurent","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00",,,"2024-07-10T19:41:18Z",-73.68238546478094,45.50739089969977
"6621dd47f592d9001958491e","OCC-2404UJ22297798","129078","Ville-Marie","Travaux","Permis émis","2024-05-31T20:00:00Z","2024-11-30T18:59:59Z","Entretien","De Bleury entre Mayor et De Maisonneuve","Entrepreneur sous contrat avec la Ville de Montréal","NORDIKEAU INC","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56855006709392,45.507112935698544
"662102523f839b00196245ab","OCC-2404WI15246861","19772","St-Laurent","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00",,,"2024-07-10T19:41:18Z",-73.71178656459851,45.506394678065554
"661ecd2c1c002b0019d404e7","OCC-2404VI14536683","001","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-04-17T20:00:00Z","2024-10-31T19:59:59Z","Égouts et aqueducs - Excavation","Clanranald entre Isabella et Dupuis","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Michaudville","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.63736916873606,45.48379657679773
"661ec36d1c002b0019d3ff8a","OCC-2404AH14529221",,"Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-05-12T20:00:00Z","2024-08-30T19:59:59Z","Autre","Pierre-De Coubertin entre Pierre-De Coubertin et Viau","Organisation publique ou son sous-traitant","Société de transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.54690691689234,45.56157283896522
"661d90be5cc2e700196830b0","OCC-2404NO14314618","1646531","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-09-09T19:59:59Z","Égouts et aqueducs - Excavation","Dézéry entre Rouen et Hochelaga","Entrepreneur sous contrat avec la Ville de Montréal","Charex inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55369308432365,45.54261251955519
"661f95161c002b0019d40aa0","OCC-2404OC14250532",,"Verdun","Travaux","Permis émis","2023-01-23T19:00:00Z","2024-09-30T19:59:59Z","Construction/rénovation sans excavation","LaSalle entre Edna et Église","Entreprise","Reko Ltée","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.5634752480185,45.4627630393541
"661d8eb25cc2e70019683044","OCC-2404JG14313367","1646531","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-09-09T19:59:59Z","Égouts et aqueducs - Excavation","Moreau entre Rouen et Hochelaga","Entrepreneur sous contrat avec la Ville de Montréal","Charex inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55296125032567,45.541031527862174
"661e7e881c002b0019d3ef5b","OCC-2404KJ14570216","1646531","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-09-09T19:59:59Z","Construction/rénovation avec excavation","Moreau entre Rouen et Hochelaga","Entrepreneur sous contrat avec la Ville de Montréal","Charex inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55379247204252,45.54118780166994
"661e63d418cecc00196d0110","OCC-2404EZ13436315","18078","Pierrefonds-Roxboro","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-10T19:41:18Z",-73.85111361627185,45.49449693344658
"661e7f321c002b0019d3ef8e","OCC-2405RP05729502","18078","L'Île-Bizard-Sainte-Geneviève","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","t","f","f","f","07:00","17:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-10T19:41:18Z",-73.88067441918483,45.48673912349462
"661d2e255cc2e70019681706","OCC-2404GJ13460819","328902","Ahuntsic-Cartierville","Travaux","Permis émis","2024-04-17T20:00:00Z","2024-09-30T19:59:59Z","Égouts et aqueducs - Excavation","Wilfrid-Lazure entre Paul-Morand et Gouin","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.74255739057323,45.51907922987649
"661e85021c002b0019d3f159","OCC-2404SK15315924","19115","Ville-Marie","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Bercy entre Ontario et Ontario","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.55158367608797,45.534819530541945
"642c3c11d817a50019ce9e5b","OCC-2304IP03942997",,"Le Sud-Ouest","Travaux","Permis émis","2023-04-06T20:00:00Z","2024-09-30T19:59:59Z","Construction/rénovation sans excavation","Saint-Ambroise entre Delinelle et De Courcelle","Organisation publique ou son sous-traitant","Habitations communautaires Gérer son quartier","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.58512661890401,45.47128385812994
"66197749d8b22800198b81c2","OCC-2404KC10156415",,"Ahuntsic-Cartierville","Travaux","Permis émis","2022-12-04T19:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation avec excavation","Berri entre Legendre et Chabanel","Organisation publique ou son sous-traitant","Tisseur Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.64804740242023,45.548780278410256
