TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"EST0532",3074,"Influence potentielle","Mod̩r̩e",57.7,4.5,3.9,0.5,-0.9,-2.3,-22.1,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"EST0533",3021,"Influence potentielle","Mod̩r̩e",57.8,5.3,4.4,1,-0.3,-1.6,-21.3,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"EST0535",1033,"Aucune influence","Mod̩r̩e",70.3,-10.8,-12.5,-16.9,-25.1,-25.3,-48,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0539",868,"Aucune influence","Mod̩r̩e",69.9,-9.8,-11.8,-16.9,-24,-25.5,-46.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0543",767,"Aucune influence","Mod̩r̩e",70.5,-8.7,-11.4,-16.7,-23.2,-25.4,-46.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0544",758,"Aucune influence","Mod̩r̩e",70.4,-8.6,-11.3,-16.6,-23.1,-25.3,-46.4,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0546",669,"Aucune influence","Mod̩r̩e",71,-7.6,-10.6,-15.6,-22.3,-23.9,-45.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0550",615,"Aucune influence","Mod̩r̩e",71.4,-7,-10.1,-15.2,-22.2,-23,-45.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0552",568,"Aucune influence","Mod̩r̩e",71.4,-6.5,-9.6,-14,-21.8,-22,-45.2,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"EST0553",458,"Aucune influence","Mod̩r̩e",70.2,-6.5,-8.6,-11.9,-20,-19.7,-44.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"EST0555",362,"Aucune influence","Mod̩r̩e",69.1,-6.6,-9.8,-13.9,-21.3,-21.3,-45.1,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable"
"EST0574",1209,"Influence potentielle","Mod̩r̩e",53,6.3,5.9,3.8,2.2,-1.1,-17.9,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"EST0576",367,"Aucune influence","Mod̩r̩e",71.6,-8.8,-12.9,-15.8,-25.8,-27.9,-48.6,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0588",335,"Aucune influence","Mod̩r̩e",61.1,-13.9,-16.6,-22.3,-30.6,-33.4,-50.9,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0606",638,"Aucune influence","Mod̩r̩e",58.7,-18.7,-20,-26.4,-35,-37,-51.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0607",636,"Aucune influence","Mod̩r̩e",58.7,-18.7,-20,-26.4,-35,-37,-51.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0609",610,"Aucune influence","Mod̩r̩e",59.1,-18.3,-19.9,-26.4,-34.9,-36.9,-51.3,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0610",576,"Aucune influence","Mod̩r̩e",59.5,-17.9,-19.8,-26.5,-34.8,-36.7,-51.6,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0611",317,"Aucune influence","Mod̩r̩e",62.5,-17.5,-19.3,-26.2,-34.6,-36.1,-52.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0613",275,"Aucune influence","Mod̩r̩e",63.4,-17.3,-19.2,-26,-34.5,-35.6,-52.7,"Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0638",1694,"Aucune influence","Mod̩r̩e",52.2,-14.9,-15.7,-22,-27.6,-27,-44.5,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0639",1204,"Aucune influence","Mod̩r̩e",52.5,-11.9,-13.5,-19.2,-25.2,-24,-42.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0640",640,"Influence potentielle","Mod̩r̩e",54,-8.2,-10.2,-15.6,-21.9,-20.2,-38.7,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0641",613,"Aucune influence","Mod̩r̩e",54.2,-7.9,-9.8,-14.8,-21.2,-19.8,-38.4,"Diminution probable","Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0645",444,"Aucune influence","Mod̩r̩e",54.2,-18.6,-18.8,-24.9,-32.1,-32.3,-48.4,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0646",274,"Aucune influence","Limit̩e",56.5,-18.1,-18.2,-24.5,-31,-31.7,-47.8,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0658",541,"Aucune influence","Mod̩r̩e",50.9,-16.5,-16.7,-23.2,-29,-29.6,-48,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0659",519,"Aucune influence","Mod̩r̩e",51.1,-16.2,-16.6,-22.9,-28.8,-29.4,-48,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0661",499,"Aucune influence","Mod̩r̩e",51.5,-15.8,-16.5,-22.4,-28.7,-29,-48.1,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0662",409,"Aucune influence","Mod̩r̩e",54,-14.5,-15.1,-21.6,-27.9,-26.6,-48.5,"Diminution probable","Diminution probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0666",485,"Aucune influence","Mod̩r̩e",50.9,-20.6,-21.7,-27.1,-34.4,-37.8,-51.1,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0667",322,"Aucune influence","Mod̩r̩e",52.2,-20.8,-22,-27.2,-34.7,-38.3,-51.3,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0669",290,"Aucune influence","Mod̩r̩e",53.2,-20.6,-21.8,-27.2,-35,-38.2,-51.3,"Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0688",266,"Influence potentielle","Mod̩r̩e",56.7,-12.7,-13.8,-18.9,-25.5,-25.6,-43.4,"Diminution tr̬s probable","Diminution probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable","Diminution tr̬s probable"
"EST0700",865,"Aucune influence","Mod̩r̩e",70.8,13.1,8.3,12.6,3.7,5.2,-34.5,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"EST0701",859,"Aucune influence","Mod̩r̩e",70.8,13.1,8.4,12.7,3.9,5.1,-34.5,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"EST0702",745,"Aucune influence","Mod̩r̩e",71.4,13.2,8.6,13,4.5,4.3,-34.4,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"EST0708",499,"Aucune influence","Mod̩r̩e",70.9,12.3,8.2,9,3.5,1.3,-34.7,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"EST0710",421,"Aucune influence","Mod̩r̩e",71.2,12.2,8.3,9,3.7,1.4,-34.5,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"EST0712",382,"Aucune influence","Limit̩e",70.8,12.8,8.9,9.7,5.1,2,-33.9,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"GAS0005",1683,"Aucune influence","Mod̩r̩e",48.4,46,47.6,59.6,67.6,70.1,51.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0006",1643,"Aucune influence","Mod̩r̩e",48,46.8,48.3,61.1,69.4,72.6,54.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0007",1560,"Aucune influence","Mod̩r̩e",47.6,48,49.5,62.6,72.3,75.2,57.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0009",1422,"Aucune influence","Mod̩r̩e",46.7,49.7,50.7,64.1,76.2,76.8,61.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0010",334,"Aucune influence","Mod̩r̩e",47,49.5,49.2,62.4,70.7,75.1,58.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0011",301,"Aucune influence","Mod̩r̩e",46.3,50.3,50.1,63.7,74.2,77.1,61,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0012",255,"Aucune influence","Mod̩r̩e",45.4,51.3,51.7,65.8,79.7,79.6,67.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0019",1087,"Aucune influence","Mod̩r̩e",46,49,51.2,64.9,76.4,77.5,65.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0020",994,"Aucune influence","Mod̩r̩e",45.2,51.2,52.4,66.6,79.1,80.8,70.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0021",831,"Aucune influence","Mod̩r̩e",42.2,56.3,58.5,76.1,92.5,92.7,88.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0023",768,"Aucune influence","Mod̩r̩e",41.5,56.9,59.3,78.4,93.1,92.8,93.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0024",364,"Influence potentielle","Mod̩r̩e",37,64.3,69.9,92.5,110.6,111.4,119.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0026",285,"Influence potentielle","Limit̩e",35.8,64.8,71.4,94.9,111.3,115.5,127,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0031",316,"Aucune influence","Mod̩r̩e",43.7,50.9,52.9,67.7,81.4,83.6,76.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0032",286,"Aucune influence","Mod̩r̩e",43.3,51.5,53.3,68.4,81.9,84.2,77.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0065",1835,"Influence potentielle","Mod̩r̩e",53.8,32.3,33.8,38.3,33.8,41.9,8.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0066",567,"Aucune influence","Mod̩r̩e",61.1,23.6,24,27.2,18.2,23.3,-15.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Absence de consensus"
"GAS0068",504,"Aucune influence","Mod̩r̩e",60.2,24.2,25.5,28.7,19.8,26.2,-13.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Absence de consensus"
"GAS0073",272,"Aucune influence","Mod̩r̩e",60.3,28.9,30.6,32.9,27,36.4,-8.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0074",251,"Aucune influence","Mod̩r̩e",60.4,29.4,31.2,33.5,27.8,37.2,-7.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0086",1201,"Influence potentielle","Mod̩r̩e",50.2,39.8,38.8,48.9,54.7,55.8,27.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0088",1055,"Influence potentielle","Mod̩r̩e",48.7,42.4,41.7,53.6,62.1,60.9,36.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0089",472,"Influence potentielle","Mod̩r̩e",51.1,41.6,41.7,51.7,57.6,60.7,28.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0090",286,"Aucune influence","Mod̩r̩e",45.4,45.6,49.4,61.1,67.5,68.8,47.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0101",581,"Influence potentielle","Mod̩r̩e",46.9,43.6,44.9,54.7,61.8,62.5,40.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0103",532,"Influence potentielle","Mod̩r̩e",45.2,45.7,47.6,56.8,66.5,66.5,50.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0107",403,"Influence potentielle","Limit̩e",41.7,47.3,51.5,59.6,75.3,73.9,68.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0109",340,"Influence potentielle","Limit̩e",38.7,48.6,55.1,64.3,84.4,81,80.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0111",306,"Influence potentielle","Limit̩e",36.4,49.9,57.1,65.4,89.4,86.4,92.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0112",304,"Aucune influence","Limit̩e",36.3,50.1,57.4,65.8,89.9,87.2,93.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0120",1625,"Aucune influence","Mod̩r̩e",52.4,29.1,27.9,31.9,30.1,36.3,-4.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0121",1600,"Aucune influence","Mod̩r̩e",52.3,29.8,28.6,32.6,32.2,37.8,-5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0122",1593,"Aucune influence","Mod̩r̩e",52.2,30,28.8,32.7,32.7,38.2,-5.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0124",1544,"Aucune influence","Mod̩r̩e",52.2,30.5,29.3,33.5,33.1,39.9,-4.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0128",1483,"Aucune influence","Mod̩r̩e",52,31.6,31,34.8,34.6,42.7,-2.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0146",1267,"Aucune influence","Mod̩r̩e",52.3,31.3,31.4,35.4,35.8,42.1,-1.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0147",1260,"Aucune influence","Mod̩r̩e",52.2,31.3,31.4,35.5,35.9,42.2,-0.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0149",1230,"Aucune influence","Mod̩r̩e",52.2,31.3,31.7,35.9,36.5,42.3,-0.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0153",1182,"Aucune influence","Mod̩r̩e",52.6,31.3,32,36.4,36.8,42.4,-0,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0155",1153,"Aucune influence","Mod̩r̩e",52.4,31.6,32.8,37.3,37.9,43.2,0.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0163",1011,"Aucune influence","Mod̩r̩e",53.6,31.5,32.4,38,36.8,42.3,0.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0167",976,"Aucune influence","Mod̩r̩e",53.6,31.6,32.4,38.9,37.5,42.8,0.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0171",952,"Aucune influence","Mod̩r̩e",53.5,32,32.6,39.7,38.2,43.3,1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0175",888,"Aucune influence","Mod̩r̩e",53.6,32.5,33.8,40.7,39.2,44.1,3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0177",854,"Aucune influence","Mod̩r̩e",53.7,32.5,34,41,40,44.3,4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0178",722,"Aucune influence","Mod̩r̩e",52.6,34.7,36.4,44.5,45,48.9,10.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0182",639,"Aucune influence","Mod̩r̩e",52.4,35.8,37.1,45.1,47.2,51.9,13.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0184",563,"Aucune influence","Mod̩r̩e",52,37,38.8,46.2,49.5,53.6,16.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0237",946,"Aucune influence","Mod̩r̩e",69.4,14,9,13.4,5.2,6.2,-30.6,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Diminution probable"
"GAS0238",938,"Aucune influence","Mod̩r̩e",69.4,14.1,9.1,13.5,5.5,6.4,-30.6,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Diminution probable"
"GAS0239",824,"Aucune influence","Mod̩r̩e",69.6,14.5,10.1,14.1,6.7,7.2,-30.7,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Diminution probable"
"GAS0240",309,"Aucune influence","Mod̩r̩e",68.4,17.8,15.3,20,9.6,18.3,-23.7,"Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Diminution probable"
"GAS0245",513,"Aucune influence","Mod̩r̩e",69.7,12.4,8.2,8.9,3.5,1.1,-34.8,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"GAS0247",434,"Aucune influence","Mod̩r̩e",69.9,12.2,8.3,8.8,3.5,1.1,-34.7,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"GAS0249",395,"Aucune influence","Limit̩e",69.4,12.9,9,9.7,5.2,2,-33.9,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable"
"GAS0259",470,"Aucune influence","Mod̩r̩e",68.5,2.9,-1.5,-2.2,-11.4,-9.2,-41.4,"Absence de consensus","Absence de consensus","Absence de consensus","Diminution probable","Diminution probable","Diminution tr̬s probable"
"GAS0260",328,"Aucune influence","Mod̩r̩e",66.6,5,1.4,0.9,-6.9,-5.5,-38.7,"Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Absence de consensus","Diminution tr̬s probable"
"GAS0272",1063,"Aucune influence","Mod̩r̩e",63.6,9.3,7.7,6.2,-0.7,2.3,-30.9,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution tr̬s probable"
"GAS0274",892,"Aucune influence","Mod̩r̩e",62.3,12.5,11.8,9.7,2.7,6.6,-27.1,"Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Diminution probable"
"GAS0275",589,"Aucune influence","Mod̩r̩e",67.7,7.4,4.4,2.9,-7.1,-3.7,-36,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution tr̬s probable"
"GAS0276",530,"Aucune influence","Mod̩r̩e",66.9,8.5,6.7,4.6,-4.9,-2,-34,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution tr̬s probable"
"GAS0277",305,"Aucune influence","Mod̩r̩e",67.3,8.1,8.1,5.5,-6.1,-5.5,-38.1,"Augmentation probable","Augmentation probable","Absence de consensus","Absence de consensus","Absence de consensus","Diminution tr̬s probable"
"GAS0283",300,"Aucune influence","Mod̩r̩e",52.4,27.1,25.6,30.4,30.2,30.2,-1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
"GAS0284",254,"Aucune influence","Limit̩e",50.9,29.2,28.2,33.7,34,36.4,5.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Absence de consensus"
