TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"CNB0035",1250,"Aucune influence","Mod̩r̩e",4.6,27.7,47,46.5,82,64.5,212.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0036",1162,"Aucune influence","Mod̩r̩e",4.5,27.6,46.7,46.3,81.7,61.3,203.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0037",1012,"Aucune influence","Mod̩r̩e",4.4,27.3,45.8,45.8,81.1,59.5,187.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0038",890,"Aucune influence","Mod̩r̩e",4.3,26.9,45.2,45.4,80.5,58.6,184,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0039",687,"Aucune influence","Mod̩r̩e",4.1,27,44.9,45,77.7,57.6,182.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0040",545,"Aucune influence","Mod̩r̩e",4,26.5,44.2,44.4,76.4,56.9,180.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0041",484,"Aucune influence","Mod̩r̩e",4.2,28.6,43.4,46.8,79.1,58.2,178,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0042",291,"Aucune influence","Limit̩e",4.2,27.5,41.7,46.8,80,58.3,175.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0052",2651,"Aucune influence","Mod̩r̩e",4.4,23.8,40.5,38.7,65.4,50.9,164.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0053",647,"Aucune influence","Mod̩r̩e",4.8,23.6,37.3,35.3,58.3,48.5,145.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0054",608,"Aucune influence","Mod̩r̩e",4.7,23.1,35.4,35.5,56.2,46.5,140,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0055",566,"Aucune influence","Limit̩e",4.6,23.2,37,35.6,58.2,46.4,146.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0056",563,"Aucune influence","Limit̩e",4.6,23.2,36.9,35.6,57.9,46.1,145.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0057",522,"Aucune influence","Limit̩e",4.5,23.3,36.5,35.9,57.8,45.9,145.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0059",468,"Aucune influence","Limit̩e",4.4,23.1,34.3,35.3,55.8,44.4,135.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0060",437,"Aucune influence","Limit̩e",4.4,23.2,37.1,35.9,59.1,45.9,147.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0066",1921,"Aucune influence","Mod̩r̩e",4.1,24.3,41,40.4,68.1,51.2,168.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0067",1916,"Aucune influence","Mod̩r̩e",4.1,24.3,40.9,40.4,68.1,51.2,168.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0068",1851,"Aucune influence","Mod̩r̩e",4.1,24.3,42.8,41.9,69,52.7,174.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0069",1843,"Aucune influence","Mod̩r̩e",4.1,24.2,42.6,41.8,68.9,52.6,174.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0070",636,"Aucune influence","Mod̩r̩e",4.5,31,47.6,48.9,85.4,62.6,194.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0071",550,"Aucune influence","Mod̩r̩e",4.2,30,46.4,48,83.7,59.7,186.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0072",421,"Aucune influence","Mod̩r̩e",4.1,29.3,44.8,47.1,79.5,58.1,181.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0073",303,"Aucune influence","Limit̩e",4,29,42.2,47.7,79.2,57.6,177.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0078",867,"Aucune influence","Mod̩r̩e",4,24.2,43.4,43,70.2,52.5,177.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0079",854,"Aucune influence","Mod̩r̩e",3.9,24.1,43.1,42.9,70,52.2,177.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0088",255,"Aucune influence","Limit̩e",4.3,29,48.3,47.3,78,61.7,200,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0092",321,"Aucune influence","Mod̩r̩e",4.1,29.2,45.1,47.1,78.1,57.6,182,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0097",290,"Aucune influence","Limit̩e",5.7,29.7,52.3,49.8,99.1,82.7,246.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0098",620,"Aucune influence","Limit̩e",6.8,31.7,55.5,52.2,104.3,94.1,250.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0103",1926,"Aucune influence","Mod̩r̩e",6,23.5,38.8,36.2,63.1,50.9,154.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0104",1704,"Aucune influence","Mod̩r̩e",6,23,36.8,34.6,61.2,48.5,145.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0109",1012,"Aucune influence","Mod̩r̩e",5.2,27,46,46.7,79.4,63.5,199.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0110",639,"Aucune influence","Mod̩r̩e",5,26.7,45.1,45.8,74.4,59.6,190.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0111",509,"Aucune influence","Limit̩e",4.8,26,43.4,44.6,72.6,55.5,179.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0112",410,"Aucune influence","Limit̩e",5.1,27,45.1,46.6,82.4,65.6,203.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0123",414,"Aucune influence","Mod̩r̩e",3.9,27.3,41.3,42.9,71.9,52.7,169.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0124",345,"Aucune influence","Mod̩r̩e",3.8,27.7,40.8,42.9,72.1,52.2,168,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0139",1274,"Aucune influence","Limit̩e",4,27.7,42,41.6,70.3,57.9,174.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0140",372,"Aucune influence","Limit̩e",4,27.6,42.3,42.1,67.7,58.2,172.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0165",251,"Aucune influence","Limit̩e",4.3,32.2,48.2,47.2,90,59.9,184.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0170",298,"Aucune influence","Limit̩e",4.7,30.3,42.6,41.7,77.8,56.2,171,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0178",533,"Aucune influence","Limit̩e",6.7,34.4,59.5,59.4,113.9,89.9,268.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0182",486,"Influence potentielle","Mod̩r̩e",8.1,34,59.4,56.1,114,99.8,249.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0183",434,"Influence potentielle","Limit̩e",7.7,33.1,59.9,55.7,113.9,98.1,251.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0184",341,"Aucune influence","Limit̩e",8.1,35.8,61,58.3,117.9,101.5,258.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0185",339,"Aucune influence","Limit̩e",8,35.7,61,58.3,118.1,101.6,259.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0186",300,"Influence potentielle","Limit̩e",8.2,36.1,60.5,60.6,118.6,102.1,258.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0187",273,"Influence potentielle","Limit̩e",8.2,35.9,60.2,60.5,118.8,101.7,258.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0189",1534,"Aucune influence","Mod̩r̩e",7.1,33.6,54.1,53.2,111.3,94.7,252.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0190",1531,"Aucune influence","Mod̩r̩e",7.1,33.6,54.1,53.2,111.2,94.7,252.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0191",1497,"Aucune influence","Mod̩r̩e",7.1,33.3,54,53.1,110.2,94.7,251.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0192",1437,"Aucune influence","Mod̩r̩e",7.1,33.2,53.9,53,110,94.6,251.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0194",1180,"Aucune influence","Limit̩e",7.1,31.9,53.6,52.2,108.7,92.5,250,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0195",1068,"Aucune influence","Limit̩e",7.1,31.6,53.3,51.6,107.6,91.4,248.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0196",1000,"Aucune influence","Limit̩e",7.1,31.5,53.2,51.4,107.2,91.1,247.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0202",557,"Aucune influence","Limit̩e",7.1,38.9,59.6,58.1,119.7,102.5,267.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0203",517,"Aucune influence","Limit̩e",7,38.4,59.4,57.8,118.7,102.2,271,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0204",438,"Aucune influence","Limit̩e",6.8,36.8,59,57,117.3,99.1,273.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0206",1827,"Aucune influence","Mod̩r̩e",6.4,31,51.4,48.9,92,78.9,230.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0207",1759,"Aucune influence","Mod̩r̩e",6.4,30.7,51,48.5,90.7,77.8,229.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0210",1267,"Aucune influence","Limit̩e",7.2,32,51.9,50.5,100.2,81.2,235.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0211",1118,"Aucune influence","Limit̩e",7.1,31.4,51.7,49,97.6,77.9,230.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0212",990,"Aucune influence","Limit̩e",6.9,30.2,51,48,94.9,77.4,227.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0213",457,"Aucune influence","Limit̩e",6.5,28.9,47.3,46.7,91.2,74.5,215.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0214",375,"Aucune influence","Limit̩e",6.4,27.7,46.5,45.9,89.2,71.6,213.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0217",4434,"Aucune influence","Mod̩r̩e",6.4,29.4,48.4,44.9,80.9,72.4,200,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0218",1083,"Aucune influence","Mod̩r̩e",6.7,31.2,51.3,47.1,85.5,75.8,211.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0219",1077,"Aucune influence","Mod̩r̩e",6.7,31.1,51.2,47,85.4,75.3,211.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0221",769,"Aucune influence","Limit̩e",7.4,31.8,50.2,48.5,94,72.1,221.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0223",3060,"Aucune influence","Mod̩r̩e",5.9,28.4,46.8,42.9,74.9,64.1,190.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0224",3012,"Aucune influence","Mod̩r̩e",5.9,28.2,46.4,42.7,74.4,63.2,189,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0225",2231,"Aucune influence","Mod̩r̩e",5.5,26.2,43,39.1,67.9,54.6,169.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0227",974,"Aucune influence","Limit̩e",5.8,29,48.6,44.6,84.7,67.4,203.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0228",490,"Aucune influence","Mod̩r̩e",4.8,26.2,43.4,40,71.7,57.8,179.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0229",386,"Aucune influence","Limit̩e",5,30.2,49.9,46.4,84.6,68.9,219.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0230",386,"Aucune influence","Limit̩e",5,30.2,49.9,46.5,84.5,68.9,219.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0231",287,"Aucune influence","Limit̩e",4.8,29.1,48.5,46.3,81.5,67,217.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0234",941,"Aucune influence","Limit̩e",5.8,29.1,49.4,47.7,93.2,73.5,224.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0238",763,"Aucune influence","Mod̩r̩e",7,31,51.5,49.3,97.9,78.5,227.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0239",674,"Aucune influence","Mod̩r̩e",6.8,30.7,51.5,48.9,97,78.1,224.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0240",657,"Aucune influence","Mod̩r̩e",6.8,30.6,51.4,48.8,96.7,78,223.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0241",464,"Aucune influence","Mod̩r̩e",6.4,30,49.8,48.7,93.8,78.1,222.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0242",339,"Aucune influence","Mod̩r̩e",5.8,27.4,47.4,47.7,87.6,69.6,214.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0243",296,"Aucune influence","Mod̩r̩e",5.7,27.5,47.8,47.4,86.2,68,213.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0249",6302,"Influence potentielle","Mod̩r̩e",6.7,17.7,29.7,27.2,48.1,39.4,112,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0250",6273,"Influence potentielle","Mod̩r̩e",6.7,17.5,29.5,27.1,47.8,39.1,111.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0252",6124,"Influence potentielle","Mod̩r̩e",6.6,16.7,28.5,27,45.9,37.1,107.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0253",5842,"Influence potentielle","Mod̩r̩e",6.5,15.8,26.5,26.5,42.9,34.7,100.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0254",5519,"Influence potentielle","Mod̩r̩e",6.5,15.4,24.6,25.5,40.6,32.9,92.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0255",5265,"Influence potentielle","Mod̩r̩e",6.4,15.3,23.2,24.7,39,31.3,87.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0256",5085,"Influence potentielle","Mod̩r̩e",6.4,14.7,22.2,24.1,37.8,30.4,84.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0264",302,"Aucune influence","Limit̩e",4.4,29.7,45.1,46.8,78.9,60.9,182.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
