TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"CND0174",259,"Aucune influence","Limit̩e",3.2,15.3,19.7,22.2,34.2,29,60,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0177",13057,"Influence potentielle","Mod̩r̩e",3.4,13.6,16.6,19.6,27.4,23.2,47.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0178",13028,"Influence potentielle","Mod̩r̩e",3.4,13.6,16.7,19.6,27.2,23.3,47.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0179",12959,"Influence potentielle","Mod̩r̩e",3.4,13.5,16.7,19.6,27.2,23.2,47,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0180",12909,"Influence potentielle","Mod̩r̩e",3.4,13.5,16.8,19.7,27.5,23.3,47.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0181",12859,"Influence potentielle","Mod̩r̩e",3.4,13.8,16.8,19.7,27.7,23.2,46.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0182",12796,"Influence potentielle","Mod̩r̩e",3.4,13.5,16.9,20,27.9,23,46.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0183",12641,"Influence potentielle","Mod̩r̩e",3.4,13.5,17,19.9,28.3,23.2,46.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0184",576,"Influence potentielle","Limit̩e",3,16.5,21.2,22.2,34.9,28.6,58.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0186",11993,"Influence potentielle","Mod̩r̩e",3.2,13.5,17,20.1,28.1,23.1,46.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0187",11819,"Aucune influence","Mod̩r̩e",3.2,13.4,17,19.9,28,23.2,46.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0188",11634,"Aucune influence","Mod̩r̩e",3.1,13.4,17.1,20,27.9,23.5,46,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0189",1026,"Aucune influence","Mod̩r̩e",2.7,15.5,20.3,22.2,33.8,26.7,57.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0191",360,"Aucune influence","Limit̩e",2.4,15.8,20.3,21.7,33,26.6,55.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0192",10413,"Aucune influence","Mod̩r̩e",2.9,13.3,17,19.9,27.1,23,44.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0193",10111,"Aucune influence","Mod̩r̩e",2.9,13.4,16.8,20,26.8,22.5,43.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0194",9893,"Aucune influence","Mod̩r̩e",2.9,13.4,16.7,19.8,26.5,22.5,42.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0195",1243,"Aucune influence","Mod̩r̩e",2.8,15.2,18.8,21.7,30.3,24.8,47.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0196",698,"Aucune influence","Mod̩r̩e",2.8,15.2,18.9,22,30.8,25.4,47.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0197",553,"Aucune influence","Mod̩r̩e",2.8,15.2,18.6,21.7,30.3,25,46.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0199",495,"Aucune influence","Limit̩e",2.8,14.5,18.2,20.8,29.3,23.5,47.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0200",449,"Aucune influence","Limit̩e",2.8,14.5,17.9,20.4,28.9,23,46.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0202",8460,"Aucune influence","Mod̩r̩e",2.8,13,16.7,19.8,25.7,22.2,42.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0203",8110,"Aucune influence","Mod̩r̩e",2.8,12.9,16.6,19.6,25.6,21.8,41.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0204",8100,"Aucune influence","Mod̩r̩e",2.8,12.9,16.6,19.6,25.5,22,41.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0205",8027,"Aucune influence","Mod̩r̩e",2.8,12.9,16.5,19.6,25.5,22,41.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0206",7599,"Aucune influence","Mod̩r̩e",2.8,12.8,16.3,19.6,25.2,21.7,41.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0207",7365,"Aucune influence","Mod̩r̩e",2.8,12.9,16.2,19.4,25.2,21.6,41.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0208",268,"Aucune influence","Limit̩e",2.8,14.5,18.2,20.9,29.8,24.2,45.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0211",6848,"Aucune influence","Mod̩r̩e",2.8,12.7,16,19.2,24.9,21.4,41,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0212",6803,"Aucune influence","Mod̩r̩e",2.8,12.7,15.9,19.2,24.9,21.4,40.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0213",6625,"Aucune influence","Mod̩r̩e",2.7,12.7,16,19.2,24.9,21.5,40.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0214",6481,"Aucune influence","Mod̩r̩e",2.8,12.6,16,19.1,24.7,21.4,40.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0215",5287,"Aucune influence","Mod̩r̩e",2.7,12.4,15.9,18.9,24.7,21.4,41.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0216",4622,"Aucune influence","Mod̩r̩e",2.7,12.3,15.7,18.4,24,21.4,40.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0217",4163,"Aucune influence","Mod̩r̩e",2.7,12.4,15.7,18.4,23.8,21.5,40.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0218",2970,"Aucune influence","Mod̩r̩e",2.7,12.6,15.8,18.4,23.7,22,41.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0219",2892,"Aucune influence","Mod̩r̩e",2.6,12.7,15.8,18.5,23.8,22,40.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0220",2361,"Aucune influence","Mod̩r̩e",2.7,12.7,16,18.9,24.3,22.7,40.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0221",2163,"Aucune influence","Mod̩r̩e",2.6,12.7,16.3,19.2,24.6,23.2,40.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0222",1888,"Aucune influence","Mod̩r̩e",2.6,13.4,16.9,20.1,25.3,23.8,41,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0223",1238,"Aucune influence","Mod̩r̩e",2.6,14.3,18,20.8,26.4,25.6,41.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0224",1078,"Aucune influence","Mod̩r̩e",2.6,14.5,18,20.9,26.2,25.6,41.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0226",612,"Aucune influence","Limit̩e",2.6,14,17.6,20.6,25.9,24.7,40.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0227",580,"Aucune influence","Limit̩e",2.6,14,17.9,20.6,26,24.9,39.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0228",527,"Aucune influence","Limit̩e",2.6,14.1,17.8,20.6,25.5,24.9,39.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0234",304,"Aucune influence","Limit̩e",2.7,12.5,15.7,18.2,23.2,20.5,37.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0235",990,"Aucune influence","Mod̩r̩e",2.6,12.4,15.2,17.8,23.8,20.9,40.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0236",931,"Aucune influence","Mod̩r̩e",2.6,12.4,15.3,17.5,24,21,40.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0237",710,"Aucune influence","Limit̩e",2.6,11.7,14.7,16.5,23,20.1,39.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0238",415,"Aucune influence","Limit̩e",2.7,11.1,13.8,15.9,22,19.1,38.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0244",1082,"Aucune influence","Limit̩e",2.8,13,16.7,18.3,25.4,21.5,39.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0245",652,"Aucune influence","Limit̩e",2.8,12.7,16.2,17.9,24.3,20.3,38.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0246",331,"Aucune influence","Limit̩e",2.9,14.6,17.5,21.4,30.8,24.5,49.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0253",1044,"Aucune influence","Limit̩e",3.5,19.3,24.5,28.8,44.5,36.8,87.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0254",909,"Aucune influence","Limit̩e",3.6,19.6,25,29.8,44.4,37.1,87.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0256",347,"Aucune influence","Limit̩e",2.4,15.6,20.3,21.6,32.7,28,59.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0007",19035,"Aucune influence","Mod̩r̩e",3.6,13.9,18,20.7,30.9,26.2,60.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0009",18716,"Aucune influence","Mod̩r̩e",3.5,13.9,18.2,20.6,31,25.8,60.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0010",18507,"Aucune influence","Mod̩r̩e",3.5,14.1,18.4,20.3,30.8,25.8,60.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0011",18326,"Aucune influence","Mod̩r̩e",3.5,14,18.5,20.5,30.9,25.6,60.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0012",17597,"Aucune influence","Mod̩r̩e",3.5,14,18.7,20.4,30.5,25.3,60,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0014",17136,"Aucune influence","Mod̩r̩e",3.5,14,18.6,20.6,30.4,25.3,60.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0016",16491,"Aucune influence","Mod̩r̩e",3.5,13.9,18.5,20.4,30.6,25.4,59.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0017",15441,"Aucune influence","Mod̩r̩e",3.5,13.8,18,19.8,29.3,24.9,56.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0018",13276,"Aucune influence","Mod̩r̩e",3.5,13.3,17.8,19.7,28.8,24.9,56,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0019",12123,"Aucune influence","Mod̩r̩e",3.5,13.3,17.7,19.6,28.6,25.1,55.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0020",11673,"Aucune influence","Mod̩r̩e",3.5,13.2,17.8,19.5,28.5,24.9,55.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0021",11431,"Aucune influence","Mod̩r̩e",3.5,13.3,17.8,19.6,28.4,24.8,55.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0022",3115,"Aucune influence","Mod̩r̩e",3.6,13.6,19,19.7,31.1,27.4,65.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0023",2244,"Aucune influence","Limit̩e",3.4,11.2,14.4,14.6,24.3,22.3,48.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0024",1964,"Aucune influence","Limit̩e",3.4,11,14.4,14.7,24.3,22.5,49.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0031",658,"Aucune influence","Mod̩r̩e",4.3,19.5,26,28.1,43.9,36.7,96,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0032",621,"Aucune influence","Mod̩r̩e",4.3,19.3,25.8,28,44.3,36.9,96.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0037",527,"Aucune influence","Limit̩e",4.3,19.6,26.2,28.4,44.9,36.8,95.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0038",519,"Aucune influence","Limit̩e",4.4,19.5,26,28.2,44.8,37,95.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0039",474,"Aucune influence","Limit̩e",4.2,19.1,25.7,27.6,44.9,36.8,96.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0040",471,"Aucune influence","Limit̩e",4.2,19.3,25.7,27.7,44.8,36.7,96.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0048",8229,"Aucune influence","Mod̩r̩e",3.4,12.7,17,19.2,26.8,24.2,50.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0049",8063,"Aucune influence","Mod̩r̩e",3.4,12.7,17,19.4,26.5,23.9,50.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0050",7765,"Aucune influence","Mod̩r̩e",3.4,12.6,16.9,19.1,26.4,24.1,50.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0051",7132,"Aucune influence","Mod̩r̩e",3.4,12.8,16.9,19.2,26.3,23.9,49.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0053",6081,"Aucune influence","Mod̩r̩e",3.4,12.7,17,19.4,26.5,24,50.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0054",5921,"Aucune influence","Mod̩r̩e",3.4,12.8,16.9,19.5,26.5,24,50.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0055",4321,"Aucune influence","Mod̩r̩e",3.2,11.5,15.5,17.6,23.7,21.9,42.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0056",4190,"Aucune influence","Mod̩r̩e",3.1,11.5,15.3,17.6,23.7,22.1,42.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0057",3853,"Aucune influence","Mod̩r̩e",3.1,11.3,15.3,17.5,23.1,21.6,42,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0058",3335,"Aucune influence","Mod̩r̩e",3.1,10.8,14.9,16.5,22.3,20.9,41,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0059",3151,"Aucune influence","Mod̩r̩e",3.1,10.9,14.8,16.6,22.1,21,40.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0060",2586,"Aucune influence","Mod̩r̩e",3.1,10.9,14.8,16.6,22.3,21.3,40.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0061",434,"Aucune influence","Mod̩r̩e",3.2,12.7,16.7,19.4,28.2,24.6,55.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0062",359,"Aucune influence","Mod̩r̩e",3.3,12.5,16.6,20,28.6,25,55.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0066",1891,"Aucune influence","Mod̩r̩e",3,10.5,13.9,15.8,21,19.8,35.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
