TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"CNC0029",957,"Aucune influence","Mod̩r̩e",4.7,18.3,29.4,30.4,52.9,42.2,123,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0030",291,"Aucune influence","Limit̩e",4.7,18.6,29.1,30.5,54,43.3,122.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0032",576,"Aucune influence","Mod̩r̩e",4.6,17.1,29.4,29.8,49.8,39.4,114.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0035",3083,"Aucune influence","Mod̩r̩e",4.6,17.4,28.8,27.5,47.5,38.2,110.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0036",2972,"Aucune influence","Mod̩r̩e",4.6,17,28.2,27.1,46.8,37.3,107.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0037",2954,"Aucune influence","Mod̩r̩e",4.6,16.9,28.1,27.1,46.6,37.1,107,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0038",2867,"Aucune influence","Mod̩r̩e",4.6,16.7,27.7,26.9,46.1,36.6,104.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0039",2141,"Aucune influence","Mod̩r̩e",4.5,16.3,26,25.5,44,35,98.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0040",1508,"Aucune influence","Mod̩r̩e",4.5,15.9,25.4,24.7,42.8,34.1,95.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0043",388,"Aucune influence","Limit̩e",4.1,16,26.1,24.3,44.2,34,100.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0044",362,"Aucune influence","Limit̩e",4.7,17.9,28.4,29.6,51.4,40,115.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0046",7558,"Aucune influence","Mod̩r̩e",6,17.7,28.2,27,48.4,38.9,107.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0047",7074,"Aucune influence","Mod̩r̩e",6,17,26.9,26,47.1,37.6,104.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0048",6602,"Aucune influence","Mod̩r̩e",4.2,16.8,26.3,25.4,46.3,37.1,102,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0049",6349,"Aucune influence","Mod̩r̩e",4.1,17,26.2,25.2,46.1,37.3,101.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0050",3916,"Aucune influence","Mod̩r̩e",4.1,17.3,25.3,25,42.7,36.6,95.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0051",3573,"Aucune influence","Mod̩r̩e",4,16.9,24.9,24.3,41.5,36,93.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0052",2960,"Aucune influence","Mod̩r̩e",4,16.6,24.1,24,40.2,35.2,91.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0053",2294,"Aucune influence","Mod̩r̩e",4,16.3,23.8,23.6,39,34.6,88.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0054",1525,"Aucune influence","Mod̩r̩e",3.9,15.9,23.5,23.5,37.3,33.9,85.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0055",1077,"Aucune influence","Mod̩r̩e",3.8,15.4,23.2,23.2,37.2,34.1,84.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0057",498,"Aucune influence","Limit̩e",3.7,15.3,22.9,22.5,35.5,33.8,84.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0059",758,"Aucune influence","Limit̩e",4.1,16.7,25.4,23.6,42.8,35.7,94.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0062",510,"Aucune influence","Limit̩e",4,17.2,24.2,26,47.2,37.7,100.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0065",2171,"Aucune influence","Mod̩r̩e",4.1,16.5,27.1,26.4,47.6,37.5,106.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0066",1604,"Aucune influence","Mod̩r̩e",4.1,15.6,25.5,24.6,45,35.4,100.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0067",1208,"Aucune influence","Mod̩r̩e",4,15.7,25.6,24.1,45.5,35.9,101.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0068",861,"Aucune influence","Limit̩e",4,15.8,25.4,24.3,45.6,36.2,99.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0070",408,"Aucune influence","Limit̩e",4.1,15.3,24.4,23.1,42.6,33.6,93.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0077",733,"Aucune influence","Mod̩r̩e",6.2,22.8,36.2,38.1,66.9,53.4,145.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0079",588,"Aucune influence","Mod̩r̩e",6.1,21,34.7,36.9,63.1,50.5,135.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0080",253,"Aucune influence","Limit̩e",5.8,20.2,32.8,35.1,59.6,48.6,129.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0082",1175,"Aucune influence","Mod̩r̩e",5.4,20.6,33.7,33.8,60.6,48,132.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0083",639,"Aucune influence","Mod̩r̩e",5,18.8,31,30.8,55.3,44.9,122.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0084",277,"Aucune influence","Limit̩e",4.6,17.5,28.8,27.8,51.3,42,117.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0090",731,"Aucune influence","Mod̩r̩e",5,18.7,30.5,32.1,56.7,48.3,134.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0093",18328,"Aucune influence","Mod̩r̩e",4.2,18.6,27,27.8,47.1,38.8,104.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0094",18144,"Aucune influence","Mod̩r̩e",4.2,18.4,26.8,27.5,46.4,38.5,103.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0095",13738,"Aucune influence","Mod̩r̩e",4.1,18.1,24.9,26,44.5,35.5,100.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0097",12984,"Aucune influence","Mod̩r̩e",4.1,17.9,24.4,25,43.3,34.2,97.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0098",11363,"Aucune influence","Mod̩r̩e",3.9,17.5,24,24.7,42.5,33.1,96.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0099",10743,"Aucune influence","Mod̩r̩e",3.9,17.1,23.6,24.3,41.8,32.3,94.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0100",9784,"Aucune influence","Mod̩r̩e",3.9,17,23.1,24.1,41.2,31.9,93.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0101",8309,"Aucune influence","Mod̩r̩e",3.9,16.2,22.9,24,41.6,32,95.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0102",7763,"Aucune influence","Mod̩r̩e",3.9,16.3,22.3,23.6,41.4,31.9,95,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0103",6553,"Aucune influence","Mod̩r̩e",3.9,16.4,22.1,23.3,41.9,32.3,94.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0104",2343,"Aucune influence","Limit̩e",3.9,15.8,22.3,24.1,40.3,31.9,94.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0107",3246,"Aucune influence","Mod̩r̩e",3.9,16.3,22.1,23.3,41.6,32.5,92.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0108",2675,"Aucune influence","Mod̩r̩e",3.8,16.1,22.4,23.8,42.1,33.2,94,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0109",785,"Aucune influence","Limit̩e",3.7,16.7,24.9,25.3,46.1,35.6,100.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0110",1789,"Aucune influence","Mod̩r̩e",3.9,15.8,21.5,22.7,40.4,32.5,91.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0111",1439,"Aucune influence","Mod̩r̩e",3.8,15.4,20.9,22.1,39.6,31.7,89.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0112",729,"Aucune influence","Limit̩e",3.8,15.5,21.3,22,39.4,32.7,88.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0117",539,"Aucune influence","Limit̩e",4.2,16.7,21.6,22.3,39.1,31,87,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0120",1450,"Aucune influence","Mod̩r̩e",3.9,15.9,22.5,23.5,39.2,33.8,86.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0122",598,"Aucune influence","Limit̩e",3.9,14.7,21.4,22.4,36,31.6,76.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0123",710,"Aucune influence","Limit̩e",4.5,17.5,24.6,26,45.9,37.5,101.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0128",1120,"Aucune influence","Limit̩e",5.2,18.8,25.9,26.1,45,35.3,98.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0131",4152,"Aucune influence","Mod̩r̩e",4.4,18.9,28.9,28.7,50.1,42.3,113,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0132",3209,"Aucune influence","Mod̩r̩e",4.1,18.2,28,27.8,49.4,40.6,110.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0133",1776,"Aucune influence","Limit̩e",4,17.7,26.8,25.8,47.2,39.3,104.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0136",1093,"Aucune influence","Limit̩e",4.1,17.6,27.3,26.8,48,39.2,107.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0139",757,"Aucune influence","Mod̩r̩e",5.3,20.1,28.4,27.8,51,43.1,110.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0141",334,"Aucune influence","Limit̩e",4.4,18.2,27.1,26.1,48.8,39.9,106.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0146",2644,"Aucune influence","Mod̩r̩e",6.4,19.3,29.5,28.6,48.2,39.8,99.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0148",2339,"Aucune influence","Limit̩e",5.4,17.7,29,28.3,47.9,39.5,101.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0150",1831,"Aucune influence","Limit̩e",5.5,18,28.2,26.8,46,38.1,95.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0154",627,"Aucune influence","Mod̩r̩e",4,16.1,25.9,24.9,43.8,36.4,98.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNC0155",422,"Aucune influence","Limit̩e",3.9,16.5,25.5,25,44.7,36.3,98.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0003",2927,"Aucune influence","Mod̩r̩e",7.2,28,41.4,45.7,75.9,58.6,165.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0006",1876,"Aucune influence","Mod̩r̩e",6.1,28.5,44,48.6,79.7,61.3,178.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0007",1848,"Aucune influence","Mod̩r̩e",6.1,28.4,43.7,48.4,79.3,61.1,177.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0008",452,"Aucune influence","Mod̩r̩e",5.9,30.3,45.5,50.9,84,63.8,187,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0009",361,"Aucune influence","Mod̩r̩e",5.8,29.7,43.9,50.1,82.1,62.4,183.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0010",268,"Aucune influence","Mod̩r̩e",5.7,29.2,43,49.4,80.5,61.1,180.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0012",1285,"Aucune influence","Mod̩r̩e",6.1,27.1,42.3,46,75.9,59.1,172.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0013",1239,"Aucune influence","Mod̩r̩e",6.1,26.9,41.9,45.7,75.1,58.6,170.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0014",1120,"Aucune influence","Mod̩r̩e",6,26.4,41.1,45,73.8,57.7,168.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0015",815,"Aucune influence","Mod̩r̩e",6,25.8,38.9,43.2,71.5,55.8,163.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0016",673,"Aucune influence","Limit̩e",5.9,25.4,37.4,42.3,70.3,54.7,160.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0020",419,"Aucune influence","Limit̩e",8.9,29.3,42.6,47.6,78.1,58,164,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0022",5444,"Aucune influence","Mod̩r̩e",5.8,26.7,36.3,43.9,70.4,55.5,155.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0023",5413,"Aucune influence","Mod̩r̩e",5.8,26.7,36.1,43.8,70.2,55.4,154.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0024",5216,"Aucune influence","Mod̩r̩e",5.8,26.3,35.4,43.1,69.4,54.8,153.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0026",4614,"Aucune influence","Mod̩r̩e",5.7,25.6,33.3,41.7,66.5,52.8,145.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0027",4523,"Aucune influence","Mod̩r̩e",5.7,25.4,33,41.3,66.1,52.5,144.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0028",4322,"Aucune influence","Mod̩r̩e",5.6,25.1,32.2,40.7,65.3,51.8,143.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0030",3488,"Aucune influence","Mod̩r̩e",5.6,24.2,30.3,37.5,61.7,49.9,136.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0031",3293,"Aucune influence","Mod̩r̩e",5.5,23.7,30,36.3,61.1,49.5,135.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0032",845,"Aucune influence","Mod̩r̩e",5.7,23.2,31.1,35.8,60.9,49.7,135.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0033",568,"Aucune influence","Limit̩e",5.6,22.9,29.5,34,58.9,48.9,133.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0034",2347,"Aucune influence","Mod̩r̩e",5.4,22.9,29.8,35.6,61.2,49.2,135.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0035",2177,"Aucune influence","Mod̩r̩e",5.4,22,29.6,35,60.7,48.9,134.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
