ï»¿OBJECTID,MUNICIPALITE,NORTE,CLSFNCTION,CARACTRTE,ODONYME,ANCIEN_ODONYME,DIRECTION,INTVIRGA,INTVIRDR,VITESSE,LONGUEUR,CAMIONNAGE,GESTIONNAIRE,SHAPE.STLength() 
570,86042,,Non MTQ,<Null>,Chemin Duquette,Chemin Duquette ,0,0,0,30,365.43590766,,Prive,365.409233034981
571,86042,,Collectrice (MTQ),<Null>,Route d'Aiguebelle,Route Principale ,0,0,0,80,3224.4119301,MTQ_restreinte,Transports_Qc,3224.3757967262
572,86042,,Locale municipale,<Null>,Rue du Filon,Rue du Filon ,0,0,0,20,128.70399785,Ville_interdite,Ville,128.668048842258
573,86042,101,Nationale,<Null>,Boulevard Rideau,Route Renault Ouest,0,0,0,90,694.46829498,MTQ_transit,Transports_Qc,694.461710284683
574,86042,,Collectrice municipale,<Null>,Rang du Lac-Boisclair,Rangs 6 et 7 ,0,0,0,70,1004.61303829,Ville_interdite,Ville,1004.60654317931
575,86042,101,Nationale,Carrefour giratoire,Rue Saguenay,,1,0,0,25,14.84257016,MTQ_transit,Transports_Qc,14.8425701581633
576,86042,,Locale municipale,<Null>,Chemin Bergeron,Rue Bergeron ,0,0,0,30,601.79478531,Ville_interdite,Ville,601.758185913992
577,86042,,Locale municipale,<Null>,Avenue Corbeil,Avenue CurÃ©-Dubois ,0,0,0,40,72.46513155,Ville_interdite,Ville,72.4651315469318
578,86042,,Acces ressources,,Route 24,Route 24,0,0,0,30,7969.62857031,,Prive,7969.04240238342
579,86042,,Artere municipale,Bretelle,Boulevard Rideau,Boulevard Rideau ,1,1,0,50,55.15531379,Ville_interdite_5_essieux,Ville,55.1357051675962
580,86042,,Locale municipale,<Null>,Rang Saint-Cyr,Rang 7 ,0,0,0,70,1443.6451071,Ville_interdite,Ville,1443.64132067869
581,86042,,Locale municipale,<Null>,4e Avenue Est,4e Avenue Est,0,0,0,40,205.3836343,Ville_interdite,Ville,205.383634303905
582,86042,395,Collectrice (MTQ),Bretelle,Route de Preissac,Route 395 ,1,1,0,90,177.86370257,MTQ_interdite,Transports_Qc,177.848513606166
583,86042,,Collectrice municipale,Bretelle,9e Rue,9e Rue ,1,1,0,40,61.73283354,Ville_interdite,Ville,61.7171871412644
584,86042,117,Nationale,<Null>,Route du Mont-Chaudron,Route 117 ,0,0,0,90,3277.12620095,MTQ_transit,Transports_Qc,3277.10899067607
585,86042,,Locale municipale,<Null>,Avenue de l'AmitiÃ©,Avenue de l'AmitiÃ© ,0,0,0,40,334.4786328,Ville_interdite,Ville,334.446452973425
586,86042,,Locale municipale,<Null>,Avenue Ãlisabeth,Avenue Ãlisabeth ,0,0,0,40,18.97218009,Ville_interdite,Ville,18.9721800882239
587,86042,,Locale municipale,<Null>,Rue Martel,Rue Martel ,0,0,0,40,84.43242584,Ville_interdite,Ville,84.4324258410868
588,86042,,Locale municipale,<Null>,Avenue ChÃ©nier,Avenue ChÃ©nier ,0,0,0,40,70.2028323,Ville_interdite,Ville,70.2028322993453
589,86042,,Locale municipale,,Rue Boutour,,0,0,0,40,192.13696924,Ville_interdite,Ville,192.128850893756
590,86042,,Locale municipale,<Null>,Rue LavallÃ©e,Rue LavallÃ©e ,0,0,0,40,252.20524158,Ville_interdite,Ville,252.191093738461
591,86042,,Non MTQ,<Null>,Chemin Daudelin,Chemin Daudelin ,0,0,0,30,215.5261115,,Prive,215.518529581519
592,86042,,Non MTQ,<Null>,Rue Yvon,Rue Yvon ,0,0,0,50,201.1838237,,Prive,201.183823695371
593,86042,,Locale municipale,,Avenue de Capella,,0,0,0,40,88.5463796,Ville_interdite,Ville,88.5463796044197
594,86042,,Locale municipale,<Null>,Rue Taschereau Ouest,Rue Taschereau Ouest,0,0,0,40,190.8735028,Ville_interdite,Ville,190.873502801044
595,86042,,Locale municipale,<Null>,Rue Bertrand,Rue Bertrand ,0,0,0,40,82.69050052,Ville_interdite,Ville,82.6905005229742
596,86042,,Locale municipale,<Null>,Route des Pionniers,Route des Pionniers ,0,0,0,40,244.78466369,MTQ_restreinte,Transports_Qc,244.784663685064
597,86042,117,Nationale,,Avenue LariviÃ¨re,Avenue LariviÃ¨re,1,1,0,50,197.74354685,MTQ_transit,Transports_Qc,197.743546845771
598,86042,,Collectrice municipale,<Null>,Boulevard de l'UniversitÃ©,Boulevard de l'UniversitÃ© ,0,0,0,50,90.72222753,Ville_interdite,Ville,90.7222275295862
599,86042,,Collectrice municipale,Bretelle,Boulevard Industriel ,Boulevard Industriel ,2,1,0,50,170.41388695,Ville_permise,Ville,170.411469691263
600,86042,391,Artere municipale,<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,50,56.02460822,Ville_permise,Ville,56.024608216747
601,86042,,Locale municipale,<Null>,Chemin de la Baie-Ã -l'Orignal,Rue QuÃ©villon et Rue de la Paix,0,0,0,50,1011.47824662,Ville_interdite,Ville,1011.41123045365
602,86042,,Locale municipale,<Null>,Avenue du Zinc,Avenue du Zinc ,0,0,0,40,56.88758306,Ville_interdite,Ville,56.874066711569
603,86042,,Artere municipale,<Null>,Avenue Granada,Avenue Granada ,0,0,0,50,62.79852305,Ville_permise,Ville,62.7976539793212
604,86042,,Collectrice municipale,<Null>,MontÃ©e du Lac,MontÃ©e du Lac ,0,0,0,70,1652.47139904,Ville_interdite,Ville,1652.45287658206
605,86042,,Collectrice municipale,<Null>,Rue RÃ©al-Caouette,Rue RÃ©al-Caouette ,0,0,0,40,235.58952241,Ville_interdite,Ville,235.589522405391
606,86042,,Locale municipale,<Null>,Avenue Gatineau,Avenue Gatineau ,0,0,0,40,90.16134246,Ville_permise,Ville,90.1613424567314
607,86042,,Locale municipale,<Null>,Place des Ãrables,Place des Ãrables ,0,0,0,40,261.47974156,Ville_interdite,Ville,261.459899430807
608,86042,,Locale municipale,<Null>,Avenue des Capucines,3e Avenue ,0,0,0,40,315.45976446,Ville_interdite,Ville,315.459764464504
609,86042,,Collectrice municipale,<Null>,Rang Valmont,Rang Valmont ,0,0,0,70,64.09568726,Ville_interdite,Ville,64.0956872571757
610,86042,,Artere municipale,<Null>,Avenue LariviÃ¨re,Avenue LariviÃ¨re ,0,0,0,50,109.46381671,Ville_permise,Ville,109.463816713378
611,86042,,Locale municipale,<Null>,Rue Amulet,Rue Amulet ,0,0,0,40,210.23786943,Ville_interdite,Ville,210.227147699324
612,86042,,Locale municipale,<Null>,Rue Paradis,Rue Paradis ,0,0,0,40,149.40935797,Ville_interdite,Ville,149.401131871849
613,86042,,Locale municipale,<Null>,Rue d'Arntfield,Rue Principale Est,0,0,0,40,138.3653942,Ville_interdite,Ville,138.363318121853
614,86042,,Locale municipale,<Null>,Rue Monseigneur-RhÃ©aume Ouest,Rue Monseigneur-RhÃ©aume Ouest,1,0,0,40,96.32537261,Ville_interdite,Ville,96.3168043793217
615,86042,,Locale municipale,<Null>,Avenue Gatineau,Avenue Gatineau ,0,0,0,40,25.8059883,Ville_permise,Ville,25.8059882974863
616,86042,,Non MTQ,<Null>,Chemin Dufresne,Chemin Vaudray ,0,0,0,30,123.81783132,,Prive,123.811917511888
617,86042,,Acces ressources,,Route 2,Route 2,0,0,0,30,2170.50749093,,Prive,2170.44384174767
618,86042,,Locale municipale,<Null>,Avenue Ãlisabeth,Avenue Ãlisabeth ,0,0,0,40,48.534495,Ville_interdite,Ville,48.5344950009784
619,86042,,Locale municipale,<Null>,Avenue Payeur,Avenue Payeur ,0,0,0,40,136.92282222,Ville_interdite,Ville,136.922822217038
620,86042,,Locale municipale,<Null>,Chemin Chevalier,Chemin Chevalier ,0,0,0,50,432.19104125,Ville_interdite,Ville,432.186988102083
621,86042,,Locale municipale,<Null>,Rue du Bois-Vert,Rue du Bois-Vert ,0,0,0,40,94.27481778,Ville_interdite,Ville,94.2748177799883
622,86042,,Locale municipale,<Null>,Avenue du Portage,Avenue du Portage ,0,2,0,40,82.98890168,Ville_interdite,Ville,82.9889016842614
623,86042,,Locale municipale,<Null>,Avenue Marcotte,Avenue Marcotte ,0,0,0,40,172.63050692,Ville_interdite,Ville,172.625696906033
624,86042,,Locale municipale,<Null>,Chemin de la Presqu'Ã®le,Chemin du Lac-Preissac ,0,0,0,30,960.37303506,,Prive,960.28887625829
625,86042,,Locale municipale,<Null>,Rue Pauly,Rue Pauly ,0,0,0,40,249.52692118,Ville_interdite,Ville,249.517428598633
626,86042,,Locale municipale,<Null>,Rang ChaÃ®nÃ©,Rang des Collines ,0,0,0,70,883.60263014,Ville_interdite,Ville,883.600590869225
627,86042,,Locale municipale,<Null>,Rue des Lilas,Rue des Lilas ,0,2,0,40,241.56743023,Ville_interdite,Ville,241.562279715621
628,86042,,Locale municipale,<Null>,Avenue Marcotte,Avenue Marcotte ,0,0,0,40,36.37528584,Ville_interdite,Ville,36.3752858399766
629,86042,,Locale municipale,<Null>,Place Lory,Place Lory ,0,0,0,40,21.62438568,Ville_interdite,Ville,21.6243856780099
630,86042,,Artere municipale,<Null>,Avenue du Lac,Avenue du Lac ,0,0,0,50,226.14284123,Ville_interdite,Ville,226.12108192322
631,86042,,Locale municipale,<Null>,Rue Monseigneur-Pelchat,Rue Monseigneur-Pelchat ,0,0,0,40,213.7446145,Ville_interdite,Ville,213.744614499206
632,86042,,Collectrice municipale,<Null>,Chemin Fortier,Chemin de la Plage ,0,0,0,70,376.56257715,Ville_interdite,Ville,376.562055063221
633,86042,,Locale municipale,<Null>,Rue Cardinal-BÃ©gin Est,Rue Cardinal-BÃ©gin Est,0,0,0,40,100.06075786,Ville_interdite,Ville,100.060757856814
634,86042,,Collectrice municipale,<Null>,Rue Marie-Victorin,Rue Marie-Victorin ,0,0,0,50,173.56821865,Ville_interdite,Ville,173.562565253446
635,86042,,Acces ressources,,Route 2,Route 2,0,0,0,30,612.16539245,,Prive,612.152720974296
636,86042,,Locale municipale,<Null>,Place Tourigny,Place Tourigny ,0,0,0,40,335.11644295,Ville_interdite,Ville,335.101124658027
637,86042,,Locale municipale,<Null>,Rue Monseigneur-Tessier Ouest,Rue Monseigneur-Tessier Ouest,0,0,0,40,190.36919906,Ville_interdite,Ville,190.369199060904
638,86042,,Artere municipale,<Null>,Rue Saguenay,Rue Saguenay ,0,0,0,50,95.38269132,Ville_interdite,Ville,95.3826913158776
639,86042,,Locale municipale,<Null>,Rue des Campanules,Rue du Parc ,0,0,0,40,375.13853252,Ville_interdite,Ville,375.122697642651
640,86042,,Locale municipale,<Null>,Chemin de la Baie-Verte,Rue de la Baie-Verte ,0,0,0,70,380.24039087,Ville_interdite,Ville,380.225047880701
641,86042,,Collectrice (MTQ),<Null>,Rue des Coteaux,Chemin des Coteaux ,0,0,0,70,1707.73730059,MTQ_restreinte,Transports_Qc,1707.71993813845
642,86042,,Locale municipale,<Null>,Avenue Godbout,Avenue Godbout ,0,0,0,40,108.2395203,Ville_interdite,Ville,108.239520302337
643,86042,,Locale municipale,<Null>,Avenue Mercier,Avenue Mercier ,0,0,0,40,86.06090783,Ville_interdite,Ville,86.0609078252141
644,86042,,Acces ressources,,Route 26,Route 26,0,0,0,30,1123.01916925,,Prive,1122.92663119405
645,86042,,Collectrice municipale,<Null>,Rang des CyprÃ¨s,Rangs 8 et 9 ,0,0,0,70,580.82802889,Ville_interdite,Ville,580.821938720183
646,86042,,Collectrice municipale,<Null>,Rang des CyprÃ¨s,Rang des CyprÃ¨s ,0,0,0,40,126.91082466,Ville_interdite,Ville,126.910824663027
647,86042,,Locale municipale,<Null>,20e Rue,20e Rue ,0,0,0,40,87.71317958,Ville_interdite,Ville,87.7131795757627
648,86042,,Locale municipale,<Null>,Rue Pinder Est,Rue Pinder Est,1,0,0,40,173.25041294,Ville_interdite,Ville,173.241802247897
649,86042,,Locale municipale,,Rue Saguenay,Rue Saguenay ,0,0,0,40,36.18866439,Ville_interdite,Ville,36.1886643867938
650,86042,,Artere municipale,<Null>,Avenue LariviÃ¨re,Avenue LariviÃ¨re ,0,0,0,50,81.89699686,Ville_interdite,Ville,81.8969968595308
651,86042,,Collectrice municipale,<Null>,Avenue Dallaire,Avenue Dallaire ,0,0,0,50,85.20459255,Ville_interdite,Ville,85.2045925534534
652,86042,,Locale municipale,<Null>,Rue des Peupliers,Rue des Peupliers ,0,0,0,40,178.87625934,Ville_interdite,Ville,178.876259341417
653,86042,,Locale municipale,<Null>,Chemin des Amis,Rue des Amis ,0,0,0,20,472.89732758,Ville_interdite,Ville,472.873202437725
654,86042,,Locale municipale,<Null>,Chemin Louis-Antoine,Chemin CÃ´tÃ© ,0,0,0,30,1873.47472945,,Prive,1873.36330550009
655,86042,,Collectrice municipale,<Null>,Rang du Lac-Boisclair,Rang des Trembles ,0,0,0,70,3150.81918319,Ville_interdite,Ville,3150.79640090171
656,86042,,Non MTQ,<Null>,Chemin de l'Esker,Chemin du Lac-Boissonault ,0,0,0,40,965.58895265,,Prive,965.47525632588
657,86042,,Locale municipale,<Null>,Rue Taschereau Est,Rue Taschereau Est,0,0,0,40,156.55417202,Ville_interdite,Ville,156.554172017356
658,86042,,Collectrice municipale,<Null>,Rue Perreault Est,Rue Perreault Est,0,0,0,40,203.11970495,Ville_interdite,Ville,203.119704951834
659,86042,,Locale municipale,<Null>,Chemin des Amis,Rue de la Baie-Verte ,0,0,0,70,992.47577024,Ville_interdite,Ville,992.442098717219
660,86042,,Locale municipale,<Null>,4e Avenue Est,4e Avenue Est,0,0,0,40,95.65176482,Ville_interdite,Ville,95.6484952721607
661,86042,,Locale municipale,<Null>,Avenue Duret,Avenue Duret ,0,0,0,40,39.63865966,Ville_interdite,Ville,39.6291619221408
662,86042,,Locale municipale,<Null>,Rue Saint-Sauveur,Rue St-Sauveur ,0,0,0,40,57.43508959,Ville_interdite,Ville,57.4313698329657
663,86042,,Locale municipale,,Rue Maurice,Rue Maurice,0,0,0,40,108.57708444,Ville_interdite,Ville,108.577084439812
664,86042,,Locale municipale,<Null>,Avenue Dufault,Avenue Dufault ,0,0,0,40,34.05831674,Ville_interdite,Ville,34.0583167403809
665,86042,,Locale municipale,<Null>,Avenue Dufault,Avenue Dufault ,0,0,0,40,95.48147139,Ville_interdite,Ville,95.4758581868496
666,86042,,Artere municipale,<Null>,Avenue du Lac,Avenue du Lac ,0,0,0,50,68.72115957,Ville_interdite,Ville,68.7202547946109
667,86042,,Collectrice municipale,<Null>,Avenue Marcel-Baril,Avenue Marcel-Baril ,0,0,0,40,281.12188677,Ville_permise,Ville,281.121886770407
668,86042,,Locale municipale,<Null>,Avenue Giroux,Avenue Giroux ,0,0,0,40,47.35043981,Ville_interdite,Ville,47.3504398058467
669,86042,,Collectrice municipale,<Null>,Avenue Dallaire,Avenue Dallaire ,0,0,0,30,47.88124641,Ville_permise,Ville,47.8812464114895
670,86042,,Locale municipale,<Null>,Rang AbijÃ©vis,Rang de la Montagne ,0,0,0,70,4061.54029181,Ville_interdite,Ville,4061.51234064012
671,86042,,Collectrice municipale,<Null>,Rang Gauvin,Rangs 1 et 2 Est,0,0,0,70,3763.54507783,Ville_interdite,Ville,3763.52877444495
672,86042,,Non MTQ,<Null>,Chemin du Lac-Bellecombe,Chemin du Lac-Bellecombe ,0,0,0,30,774.97435326,,Prive,774.904688663347
673,86042,,Collectrice municipale,<Null>,Avenue Murdoch,Avenue Murdoch ,0,0,0,40,101.87929601,Ville_interdite,Ville,101.879296007187
674,86042,,Locale municipale,<Null>,14e Rue,14e Rue ,0,0,0,40,176.93925584,Ville_interdite,Ville,176.939255835216
675,86042,,Collectrice municipale,<Null>,Rue Perreault Ouest,Rue Perreault Ouest,0,0,0,40,187.73942644,Ville_interdite,Ville,187.739426437496
676,86042,,Collectrice municipale,<Null>,Rue RÃ©al-Caouette,Rue RÃ©al-Caouette ,0,0,0,40,153.81663795,Ville_interdite,Ville,153.813588307988
677,86042,,Locale municipale,<Null>,Avenue Richard,Avenue Richard ,0,0,0,40,115.87503549,Ville_interdite,Ville,115.875035488495
678,86042,,Non MTQ,<Null>,Chemin des GÃ©linottes,Chemin du Lac-Boissonault ,0,0,0,40,536.9319634,,Prive,536.895315907383
679,86042,,Locale municipale,<Null>,Rue Jacques,Rue Jacques ,0,0,0,40,43.70639891,Ville_interdite,Ville,43.7026865117819
680,86042,,Locale municipale,<Null>,17e Rue,17e Rue ,0,0,0,40,89.27825276,Ville_interdite,Ville,89.2782527573205
681,86042,,Collectrice municipale,<Null>,Avenue Murdoch,Avenue Murdoch ,0,0,0,40,103.40283691,Ville_interdite,Ville,103.402836911228
682,86042,,Locale municipale,<Null>,Rue des Outardes,Rue des Outardes ,0,0,0,40,249.69599798,Ville_interdite,Ville,249.678487664311
683,86042,391,Artere municipale,<Null>,Avenue QuÃ©bec,Avenue QuÃ©bec ,0,0,0,50,47.77356512,Ville_permise,Ville,47.7716948901984
684,86042,,Locale municipale,<Null>,Rue GagnÃ©,Rue GagnÃ© ,0,0,0,40,89.31940466,Ville_interdite,Ville,89.3194046595699
685,86042,,Locale municipale,<Null>,Rue de McWatters,Rue de l'Ãglise ,0,0,0,30,330.56099345,Ville_interdite,Ville,330.5547337069
686,86042,,Locale municipale,<Null>,Rue Firmin,Rue Provencher ,0,0,0,40,70.25485927,Ville_interdite,Ville,70.2390642437279
687,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,50,188.2990216,MTQ_interdite,Transports_Qc,188.298756580034
688,86042,,Locale municipale,<Null>,Rue Montrose,Rue Montrose ,0,0,0,40,72.67607911,Ville_interdite,Ville,72.6760791132749
689,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,90,719.19860044,MTQ_interdite,Transports_Qc,719.193400436342
690,86042,101,Nationale,<Null>,Rue Saguenay,Rue Saguenay ,0,0,0,70,278.12820124,MTQ_transit,Transports_Qc,278.122838647101
691,86042,,Locale municipale,<Null>,Chemin Ollier,Chemin Ollier ,0,0,0,30,246.42352428,Ville_interdite,Ville,246.405650784757
692,86042,,Locale municipale,<Null>,Rue Gildor-Roy,Sans nom,0,0,0,40,93.74027149,Ville_interdite,Ville,93.7380475103173
693,86042,,Locale municipale,<Null>,Avenue Drouin,Avenue Drouin ,0,0,0,40,88.65103394,Ville_interdite,Ville,88.6436371753019
694,86042,,Locale municipale,<Null>,Rue Paradis,Rue Paradis ,0,0,0,40,202.07787022,Ville_interdite,Ville,202.080462486303
695,86042,,Locale municipale,<Null>,Avenue Carter,Avenue Carter ,0,0,0,40,97.49793776,Ville_interdite,Ville,97.497937756645
696,86042,,Locale municipale,<Null>,Avenue Mercier,Avenue Mercier ,0,0,0,40,84.18850033,Ville_interdite,Ville,84.1885003340718
697,86042,101,Nationale,<Null>,Chemin Bradley,Chemin Bradley ,2,0,0,70,99.8976953,MTQ_transit,Transports_Qc,99.8882740300027
698,86042,,Locale municipale,<Null>,Rang KinojÃ©vis,Chemin KinojÃ©vis ,0,0,0,70,1051.53358015,Ville_interdite,Ville,1051.51689581122
699,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,90,83.01341829,MTQ_interdite,Transports_Qc,83.0126972270507
700,86042,,Non MTQ,<Null>,Chemin Chez Ben,Chemin Chez Ben ,0,0,0,30,275.66282272,,Prive,275.624489390945
701,86042,,Non MTQ,<Null>,Chemin Hector,Chemin Charette Sud,0,0,0,25,20.646127,,Prive,20.6461269950152
702,86042,,Collectrice municipale,<Null>,Avenue Sainte-Bernadette,Avenue Ste-Bernadette ,0,0,0,50,300.07936426,Ville_interdite,Ville,300.079364262859
703,86042,,Locale municipale,<Null>,Avenue Forget,Avenue Forget ,0,0,0,40,65.83562385,Ville_interdite,Ville,65.8295480822258
704,86042,,Collectrice municipale,<Null>,Avenue Murdoch,Avenue Murdoch ,0,0,0,40,104.21548762,Ville_interdite,Ville,104.215487615827
705,86042,,Locale municipale,<Null>,Avenue Barrette,Avenue Dubois ,0,0,0,40,87.39035715,Ville_interdite,Ville,87.3903571537501
706,86042,,Non MTQ,<Null>,Chemin des ChÃªnes,Rue des ChÃªnes ,0,0,0,30,32.74958913,,Prive,32.7495891308578
707,86042,,Locale municipale,<Null>,6e Avenue Est,6e Avenue Est,0,0,0,40,206.42671789,Ville_interdite,Ville,206.426717887051
708,86042,,Locale municipale,<Null>,Rue Pinder Ouest,Rue Pinder Ouest,2,0,0,40,191.02647772,Ville_interdite,Ville,191.017544170462
709,86042,,Locale municipale,<Null>,Rang de Bellecombe,Rangs 7 et 8 Ouest,0,0,0,70,1790.5193737,Ville_interdite,Ville,1790.51905467228
710,86042,,Locale municipale,<Null>,Avenue Richard,Avenue Richard ,0,0,0,40,87.0243,Ville_interdite,Ville,87.0243
711,86042,,Acces ressources,,Route 12,Route 12,0,0,0,30,708.2573336,,Prive,708.281871495699
712,86042,,Locale municipale,<Null>,11e Rue,11e Rue ,0,0,0,40,49.45480471,Ville_interdite,Ville,49.4548047109682
713,86042,,Collectrice municipale,<Null>,Avenue Dallaire,Avenue Dallaire ,0,0,0,50,97.3182106,Ville_interdite,Ville,97.3182106023842
714,86042,,Acces ressources,,Route 2,Route 2,0,0,0,30,9161.43651837,,Prive,9160.98052190328
715,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Route 391 ,0,0,0,90,2160.09467096,MTQ_interdite,Transports_Qc,2160.08925769977
716,86042,,Collectrice (MTQ),<Null>,Route de Mont-Brun,Rang Parfouru ,0,0,0,80,3049.48687467,MTQ_interdite,Transports_Qc,3049.48687467001
717,86042,,Locale municipale,<Null>,Avenue George,Avenue George ,0,0,0,40,276.25285049,Ville_interdite,Ville,276.244242952507
718,86042,,Locale municipale,<Null>,Rue HÃ©lÃ¨ne,Rue HÃ©lÃ¨ne ,0,0,0,40,14.72681133,Ville_interdite,Ville,14.7268113293408
719,86042,,Locale municipale,<Null>,Rue Lambert,Rue Lambert ,0,0,0,40,270.78138648,Ville_interdite,Ville,270.777204044008
720,86042,,Collectrice (MTQ),<Null>,Avenue Granada,Avenue Granada ,0,0,0,30,39.975284,MTQ_restreinte,Transports_Qc,39.9732732589406
721,86042,,Collectrice municipale,<Null>,MontÃ©e du Sourire,MontÃ©e du Sourire ,0,0,0,50,92.43318344,Ville_interdite,Ville,92.4254636956482
722,86042,,Locale municipale,<Null>,Avenue Ãlisabeth,Avenue Ãlisabeth ,0,0,0,40,88.91943782,Ville_interdite,Ville,88.9194378203878
723,86042,,Collectrice municipale,<Null>,Rue Perreault Ouest,Rue Perreault Ouest,0,2,0,40,165.7967477,Ville_interdite,Ville,165.795455999699
724,86042,,Locale municipale,<Null>,Avenue du Plomb,Avenue du Plomb ,0,0,0,40,84.44655403,Ville_interdite,Ville,84.4465540292987
725,86042,,Non MTQ,,Chemin Morganston,Chemin Morganston ,0,0,0,70,5321.7026818,,Prive,5321.47255595059
726,86042,,Nationale,Carrefour giratoire,Boulevard Rideau,Boulevard Rideau,1,0,0,25,30.30348911,MTQ_transit,Transports_Qc,30.3034891079397
