"ProblÃ¨me","Date rÃ©alisÃ©e","secteur","District","CoordonnÃ©e x","CoordonnÃ©e y","Emplacement pour tri"
"EGFOSSÃ","2018-03-22","01","01","300074,4215","5059395,0977999996","FR;Fournier;Rue;545"
"EGPUISARD","2018-08-12","04","17","276833,29999999999","5045011,4000000004","LO;Troyat;Rue;5115"
"EGPUISARD","2018-08-15","04","17","276703","5044922,2000000002","LO;Arthur-SauvÃ©;Boulevard;7835"
"EGREGARD","2018-03-15","04","","280022","5042531","DO;Hodge;Rue"
"EGREGARD","2018-08-14","04","17","279732,40000000002","5042455,2000000002","DO;NoÃ«l;Rue;840"
"EGPUISARD","2018-11-07","04","17","276801,20000000001","5045314,2000000002","LO;Monnier;Rue;7025"
"EGREGARD","2018-06-07","04","","282780,29999999999","5042559","DO;Samson;Boulevard"
"EGREGARD","2018-11-07","04","16","280810,5","5043513,5999999996","DO;Sainte-DorothÃ©e;Boulevard;377"
"EGENTRÃESERVICE","2018-06-18","01","02","293225,09999999998","5051710,2000000002","VP;Suzanne;Avenue;912"
"EGPUISARD","2018-05-14","01","02","297150,79999999999","5057605,4000000004","DU;Marronnier;Rue;240"
"EGENTRÃESERVICE","2018-03-01","06","08","286409,90000000002","5052173,7000000002","VI;Laurentides;Boulevard;2114"
"EGENTRÃESERVICE","2018-03-06","01","01","300654,29999999999","5059822,5","FR;Berthelot;Place;510"
"EGENTRÃESERVICE","2018-04-19","06","10","285756,90000000002","5054303,7000000002","AU;Pascal;Rue;500"
"EGENTRÃESERVICE","2018-01-03","02","11","288246,09999999998","5045858,4000000004","LR;Desmarteau;Avenue;134"
"EGENTRÃESERVICE","2018-09-25","","","0","0",""
"EGENTRÃESERVICE","2018-11-26","06","08","287372,09999999998","5051491,7000000002","VI;Capitol;Rue;1841"
"EGPUISARD","2018-11-07","04","17","276730","5042098,7000000002","IL;Tour;Chemin;170"
"EGREGARD","2018-06-30","05","","280114,79999999999","5048443","FA;Martin;Rue"
"EGPUISARD","2018-06-24","03","12","286886,59999999998","5045030,4000000004","CH;62e;Avenue;530"
"EGENTRÃESERVICE","2018-06-06","05","20","280583,5","5048352,5","FA;Herman;Rue;3536"
"EGREGARD","2018-11-07","04","18","277436,70000000001","5046580,2000000002","FA;19e;Avenue;776"
"EGPUISARD","2018-03-03","05","19","281019,20000000001","5049142,2000000002","FA;Fabiola;Rue;650"
"EGREGARD","2018-03-28","05","21","282937,90000000002","5051431,2000000002","RO;NoÃ«l-CazÃ©;Rue;2750"
"EGPUISARD","2018-09-24","02","05","289611,59999999998","5047611,2999999998","LR;Bazin;Avenue;283"
"EGPUISARD","2018-03-28","02","07","286725,77289999998","5049145,0395999998","CH;Industriel;Boulevard;2305"
"EGPUISARD","2018-03-28","02","07","287360,29999999999","5048306,7999999998","CH;Industriel;Boulevard;1885"
"EGPUISARD","2018-04-03","02","07","287994,59999999998","5048481,2999999998","CH;Sillery;Rue;849"
"EGPUISARD","2018-07-06","02","05","290252,59999999998","5046420,9000000004","LR;Ãmile;Rue;87"
"EGPUISARD","2018-03-27","02","05","289306,29999999999","5046955,9000000004","LR;15e;Rue;417"
"EGPUISARD","2018-09-25","02","05","290153,09999999998","5046829,5999999996","LR;MÃ©doc;Rue;37"
"EGPUISARD","2018-09-25","02","05","290225,78080000001","5046786,9583000001","LR;Lisieux;Rue;71"
"EGPUISARD","2018-11-07","04","17","275724,59999999998","5042645,7999999998","LL;Peupliers;Rue;46"
"EGENTRÃESERVICE","2018-06-06","05","20","280753,09999999998","5048216,7000000002","FA;Henriette;Rue;3542"
"EGENTRÃESERVICE","2018-01-03","05","20","280600,59999999998","5048189,5","FA;Ingrid;Rue;547"
"EGENTRÃESERVICE","2018-06-06","05","20","281849","5048709,5","FA;Ãric;Rue;469"
"EGPUISARD","2018-11-07","04","","0","0","LO;20e;Rue"
"EGENTRÃESERVICE","2018-06-04","02","07","286752,09999999998","5048288,7000000002","CH;Laplante;Avenue;1988"
"EGPUISARD","2018-11-07","04","","0","0","LO;18e;Rue"
"EGENTRÃESERVICE","2018-05-10","03","14","283816,20000000001","5044329,0999999996","CH;Emerson;Rue;1074"
"EGREGARD","2018-06-24","03","12","286454,59999999998","5044948,7000000002","CH;7e;Rue;3261"
"EGREGARD","2018-09-06","05","20","281048,09999999998","5048301,0999999996","FA;Didier;Rue;3388"
"EGREGARD","2018-10-08","05","19","280260,20159999997","5048089,4538000003","FA;Jovette;Rue;3641"
"EGREGARD","2018-03-14","05","18","280318,40000000002","5047332","FA;Jade;Rue;3785"
"EGREGARD","2018-10-11","05","20","283297,90000000002","5050640,0999999996","RO;Pluvier;Rue;2537"
"EGPUISARD","2018-07-12","05","20","283167,40000000002","5050135,5","RO;Aiglon;Rue;6416"
"EGREGARD","2018-03-05","05","18","280618,20000000001","5047382,7999999998","FA;Jeannette;Rue;138"
"EGREGARD","2018-10-18","05","20","282733,5","5051108","RO;Sittelles;Rue;7060"
"EGREGARD","2018-04-30","05","21","282915,90000000002","5052876,5","RO;L'Allier;Rue;125"
"EGPUISARD","2018-03-06","05","21","283410,59999999998","5053416,7000000002","RO;Michel-Charest;Rue;501"
"EGPUISARD","2018-10-08","05","19","280609,59999999998","5049007,2999999998","FA;Marian;Rue;3429"
"EGPUISARD","2018-08-26","05","20","281917,52500000002","5046996,5405999999","CH;Lucien-L'Allier;Rue;3050"
"EGPUISARD","2018-02-28","05","20","281246,40000000002","5047852,2999999998","FA;Hudon;Rue;460"
"EGPUISARD","2018-04-26","05","19","279329,09999999998","5048485,5","FA;Nina;Rue;3898"
"EGPUISARD","2018-04-11","05","20","284240,90000000002","5048664,2000000002","CH;Edmond-Rostand;Rue;3081"
"EGENTRÃESERVICE","2018-01-03","06","08","286677,59999999998","5051551,7999999998","VI;Pise;Rue;71"
"EGENTRÃESERVICE","2018-12-19","03","14","284182,70000000001","5044455,2999999998","CH;Beverley;Rue;1423"
"EGENTRÃESERVICE","2018-08-02","03","15","284167,79999999999","5045468,7999999998","CH;TrÃ©panier;Terrasse;1150"
"EGENTRÃESERVICE","2018-08-02","03","15","284128,59999999998","5045452,7999999998","CH;TrÃ©panier;Rue;1690"
"EGENTRÃESERVICE","2018-09-11","04","17","275221,09999999998","5045360,7999999998","LO;24e;Rue;1911"
"EGPUISARD","2018-10-21","05","21","282370,90000000002","5050169,2000000002","RO;CurÃ©-Labelle;Boulevard;555"
"EGENTRÃESERVICE","2018-07-16","06","10","284831,5","5054957,7000000002","AU;SÃ©vignÃ©;Rue;75"
"EGREGARD","2018-05-28","04","17","275448,90000000002","5046170,5","LO;PrÃ©vert;Rue;1140"
"EGPUISARD","2018-03-06","05","21","283423,59999999998","5053409,0999999996","RO;Michel-Charest;Rue;497"
"EGPUISARD","2018-10-30","05","19","282171,79999999999","5049176,5999999996","FA;CurÃ©-Labelle;Boulevard;545"
"EGPUISARD","2018-03-27","05","19","281137,09999999998","5049297,7000000002","FA;Christiane;Rue;3306"
"EGREGARD","2018-07-10","05","19","279899,59999999998","5048536,0999999996","FA;Martial;Rue;810"
"EGREGARD","2018-05-24","05","19","279414,09999999998","5048249,4000000004","FA;Nicole;Rue;3921"
"EGENTRÃESERVICE","2018-03-07","03","14","284296,29999999999","5043295,2000000002","CH;Dunn;Avenue;479"
"EGENTRÃESERVICE","2018-03-27","02","11","288845","5045867,5999999996","LR;Pacifique;Avenue;60"
"EGENTRÃESERVICE","2018-10-15","03","14","283903,40000000002","5043270,5","CH;Canterbury;Rue;581"
"EGREGARD","2018-11-07","04","","282225,70000000001","5042779","DO;Robitaille;Rue"
"EGENTRÃESERVICE","2018-06-06","05","20","280977,09999999998","5048147,2000000002","FA;Hochelaga;Rue;496"
"EGPUISARD","2018-01-06","02","07","286504,5894","5047546,4106999999","CH;Le Corbusier;Boulevard;1807"
"EGENTRÃESERVICE","2018-07-20","05","20","280354,09999999998","5048242,5999999996","FA;Irma;Rue;579"
"EGPUISARD","2018-05-03","03","13","285274,09999999998","5044483,7000000002","CH;Notre-Dame;Boulevard;3974"
"EGENTRÃESERVICE","2018-06-19","06","10","284680,5","5054997","AU;Saint-SaÃ«ns Ouest;Rue;200"
"EGPUISARD","2018-11-07","04","17","275367,09999999998","5044591,2000000002","LO;11e;Avenue;4150"
"EGREGARD","2018-04-03","02","07","287671,40000000002","5049393,7000000002","CH;Valois;Rue;480"
"EGPUISARD","2018-11-07","04","","275470,5","5043954","LO;3e;Avenue"
"EGENTRÃESERVICE","2018-04-03","03","12","285283,90000000002","5045745,7000000002","CH;Lacroix;Avenue;1518"
"EGENTRÃESERVICE","2018-10-08","03","15","283938,09999999998","5044663,2000000002","CH;Ethier;Rue;1243"
"EGENTRÃESERVICE","2018-06-06","05","19","280679,79999999999","5049382,4000000004","FA;Fridolin;Rue;730"
"EGENTRÃESERVICE","2018-09-27","02","11","288397,79999999999","5045634,0999999996","LR;Desmarteau;Avenue;78"
"EGENTRÃESERVICE","2018-02-05","03","12","286901,59999999998","5045074,5","CH;62e;Avenue;529"
"EGENTRÃESERVICE","2018-06-18","06","08","287110,29999999999","5051037,4000000004","VI;Berne;Rue;1771"
"EGENTRÃESERVICE","2018-06-18","06","09","286700,09999999998","5053649,5","VI;Nymphes;Rue;2345"
"EGPUISARD","2018-03-28","05","21","282930,09999999998","5051480,5","RO;NoÃ«l-CazÃ©;Rue;2780"
"EGREGARD","2018-03-21","05","20","282563,79999999999","5050660,7000000002","RO;CanardiÃ¨re;Rue;2780"
"EGPUISARD","2018-08-28","05","20","281921,4938","5046989,9922000002","CH;Lucien-L'Allier;Rue;3044"
"EGENTRÃESERVICE","2018-06-06","05","20","281063,40000000002","5047814,4000000004","FA;Hamel;Rue;427"
"EGENTRÃESERVICE","2018-09-07","01","03","291155,40000000002","5050461,7999999998","DU;Dollard;Place;2745"
"EGENTRÃESERVICE","2018-02-27","03","15","282619,70000000001","5044237,5999999996","CH;Brunel;Place;1113"
"EGENTRÃESERVICE","2018-07-19","01","01","299553,59999999998","5058890,9000000004","FR;MÃ©dard;Rue;455"
"EGPUISARD","2018-03-06","06","","287635,38309999998","5050594","VI;Laurentides;Boulevard"
"EGCONDUITEMAITR","2018-05-10","03","14","283643,5","5043186,7999999998","CH;Callas;Rue;497"
"EGPUISARD","2018-01-11","05","","282064,59999999998","5050078","RO;Corbin;Rue"
"EGPUISARD","2018-03-22","05","20","284044","5050372","RO;Petite-CÃ´te;Chemin;2166"
"EGPUISARD","2018-06-13","02","05","289923,40000000002","5047102,2999999998","LR;Ãmile;Rue;357"
"EGENTRÃESERVICE","2018-04-03","02","05","289282,70000000001","5047099,4000000004","LR;15e;Rue;448"
"EGPUISARD","2018-03-28","04","16","279828,70000000001","5043885,0999999996","DO;Saint-Martin Ouest;Boulevard;7534"
"EGREGARD","2018-03-21","04","","281060,40000000002","5043781","DO;Pierre;Rue"
"EGREGARD","2018-03-15","04","16","282341,35029999999","5042025,3075000001","DO;Rosario;Rue;329"
"EGPUISARD","2018-05-02","05","20","280883,70000000001","5047708,9000000004","FA;Ignace;Rue;3509"
"EGREGARD","2018-02-28","02","07","286667,59999999998","5048516","CH;Nelson;Rue;1490"
"EGENTRÃESERVICE","2018-03-07","03","12","285300,29999999999","5046221,9000000004","CH;Saint-Martin Ouest;Boulevard;3370"
"EGPUISARD","2018-04-26","05","19","279287,5","5048493,0999999996","FA;Nina;Rue;3919"
"EGPUISARD","2018-10-09","05","18","280728","5047357,7999999998","FA;Jeannette;Rue;185"
"EGFOSSÃ","2018-01-29","01","01","294877,59999999998","5060137,5999999996","FR;Masson;MontÃ©e;3815"
"EGENTRÃESERVICE","2018-06-15","03","14","284979,70000000001","5044407,5","CH;Shorecrest;Avenue;1106"
"EGENTRÃESERVICE","2018-06-18","05","20","281097,90000000002","5048631,7999999998","FA;Foster;Rue;516"
"EGENTRÃESERVICE","2018-06-18","05","19","279075,5","5049313,5999999996","FA;Barcelone;Rue;1118"
"EGREGARD","2018-03-27","04","16","280071,5","5043424,5999999996","DO;Principale;Rue;542"
"EGENTRÃESERVICE","2018-03-07","02","11","288241,90000000002","5045135,0999999996","LR;Giroux;Avenue;22"
"EGREGARD","2018-04-26","05","19","279278,70000000001","5048391,2999999998","FA;Nina;Rue;3928"
"EGPUISARD","2018-03-28","05","21","282967,40000000002","5051486,0999999996","RO;NoÃ«l-CazÃ©;Rue;2575"
"EGPUISARD","2018-10-10","02","04","290016,79999999999","5048194,7999999998","PV;Patenaude;Rue;547"
"EGENTRÃESERVICE","2018-04-17","02","04","290469,79999999999","5047527,7999999998","PV;Jubinville;Rue;277"
"EGPUISARD","2018-04-10","04","18","276881,40000000002","5046494,4000000004","FA;10e;Avenue;820"
"EGPUISARD","2018-02-10","04","18","277878,59999999998","5048476,9000000004","FA;39e;Avenue;1280"
"EGPUISARD","2018-09-04","04","16","280921,5","5042157,5","DO;Bord-de-l'Eau;Chemin;564"
"EGENTRÃESERVICE","2018-03-07","01","03","291404,29999999999","5052524,7999999998","VP;Saint-Nicolas;Rue;1300"
"EGENTRÃESERVICE","2018-01-06","05","20","282321,5","5048512,7000000002","FA;CurÃ©-Labelle;Boulevard;385"
"EGREGARD","2018-04-19","04","18","276485,20000000001","5046832,5999999996","FA;9e;Avenue;1039"
"EGPUISARD","2018-11-06","05","","282197,33630000002","5049238","FA;CurÃ©-Labelle;Boulevard"
"EGENTRÃESERVICE","2018-06-19","01","03","291529,40000000002","5051096,2000000002","DU;Arvida;Place;1355"
"EGENTRÃESERVICE","2018-03-07","01","03","291260,90000000002","5051704,9000000004","VP;Jolicoeur;Boulevard;1115"
"EGREGARD","2018-05-08","04","18","277777,70000000001","5046866,0999999996","FA;Bellemare;Rue;881"
"EGENTRÃESERVICE","2018-03-09","01","03","291168,79999999999","5051444,0999999996","DU;Maria-Chapdelaine;Rue;1615"
"EGPUISARD","2018-04-24","05","","282273,59999999998","5048884","FA;CurÃ©-Labelle;Boulevard"
"EGENTRÃESERVICE","2018-09-12","05","19","280844,79999999999","5049095,2000000002","FA;Faustin;Rue;3360"
"EGPUISARD","2018-01-06","02","04","290113,79999999999","5047987","PV;Jubinville;Rue;485"
"EGENTRÃESERVICE","2018-01-08","05","20","282987,90000000002","5050060,5","RO;Grives;Place;2714"
"EGENTRÃESERVICE","2018-03-07","01","01","294784,29999999999","5060320,4000000004","FR;Gascon;Rue;64"
"EGFOSSÃ","2018-11-08","04","17","276770,5","5042737,5","DO;Fontenelle;Terrasse;1354"
"EGENTRÃESERVICE","2018-03-07","04","17","275290,68440000003","5045672,4249999998","LO;20e;Rue;2625"
"EGENTRÃESERVICE","2018-03-21","05","10","283117,79999999999","5054532","RO;Saint-Paul;Rue;33"
"EGPUISARD","2018-05-08","03","14","283290,70000000001","5043798,7000000002","CH;Charlevoix;Avenue;5065"
"EGENTRÃESERVICE","2018-03-07","03","15","283506,40000000002","5045511,5","CH;Fafard;Rue;4480"
"EGREGARD","2018-02-20","05","20","283160,29999999999","5050801,5","RO;Bouvreuil;Rue;6500"
"EGENTRÃESERVICE","2018-03-07","01","03","290357,79999999999","5050044,5999999996","DU;Leblanc;Boulevard;1555"
"EGPUISARD","2018-02-07","05","20","282321,5","5048512,7000000002","FA;CurÃ©-Labelle;Boulevard;385"
"EGPUISARD","2018-12-05","02","06","290951,40000000002","5049360,0999999996","DU;D'Ailleboust;Croissant;1045"
"EGPUISARD","2018-04-03","02","07","287580,40000000002","5049379,2999999998","CH;Valois;Rue;535"
"EGENTRÃESERVICE","2018-03-07","01","03","291257,59999999998","5051790,5","VP;Plessis;Rue;1145"
"EGPUISARD","2018-03-07","02","11","287620,90000000002","5045639,5999999996","LR;Clermont;Place;219"
"EGENTRÃESERVICE","2018-03-02","05","21","282452,90000000002","5052125,5999999996","RO;Roi-du-Nord;Boulevard;238"
"EGENTRÃESERVICE","2018-06-07","05","19","281459,59999999998","5048966","FA;GÃ©raldine;Rue;3204"
"EGPUISARD","2018-10-04","05","20","281180,70000000001","5048635,2000000002","FA;FÃ©lix;Rue;510"
"EGPUISARD","2018-06-18","03","13","285977,29999999999","5044013,4000000004","CH;81e;Avenue;300"
"EGENTRÃESERVICE","2018-07-16","05","19","281303,59999999998","5048948,0999999996","FA;GÃ©raldine;Rue;3264"
"EGCONDUITEMAITR","2018-03-07","03","14","284419,40000000002","5044100,2999999998","CH;VendÃ´me;Avenue;1435"
"EGENTRÃESERVICE","2018-03-02","05","20","282998,29999999999","5050065,9000000004","RO;Grives;Place;2710"
"EGENTRÃESERVICE","2018-04-03","03","12","286600,09999999998","5044655,5999999996","CH;68e;Avenue;580"
"EGENTRÃESERVICE","2018-06-28","02","11","288227,90000000002","5045844,7000000002","LR;Brien;Avenue;145"
"EGENTRÃESERVICE","2018-01-29","01","03","291041,90000000002","5051359,2999999998","DU;Isle-Maligne;Croissant;1525"
"EGENTRÃESERVICE","2018-08-09","02","07","286637,79999999999","5048772,0999999996","CH;McNamara;Boulevard;2240"
"EGPUISARD","2018-03-08","01","","291318,20000000001","5050067","DU;Champlain;Rue"
"EGPUISARD","2018-03-13","01","","290858,20000000001","5049938","DU;Port-Royal;Rue"
"EGENTRÃESERVICE","2018-07-17","06","09","286689,29999999999","5053485,2000000002","VI;AlvÃ©oles;Rue;2306"
"EGENTRÃESERVICE","2018-06-21","02","07","286633,79999999999","5047655,9000000004","CH;Hector-Charland;Avenue;1746"
"EGENTRÃESERVICE","2018-11-28","03","13","286172,90000000002","5043712,5","CH;1re;Rue;3870"
"EGPUISARD","2018-11-12","04","17","275283","5045461,5","LO;23e;Avenue;2332"
"EGENTRÃESERVICE","2018-07-12","01","03","290917","5050975,2999999998","DU;Chicoutimi;Avenue;2730"
"EGPUISARD","2018-04-04","02","07","288095,5","5049547,7000000002","CH;Vimy;Rue;164"
"EGPUISARD","2018-05-11","03","07","284315,70000000001","5046120","CH;Albert;Rue;804"
"EGENTRÃESERVICE","2018-03-23","04","17","275283,29999999999","5044580,5999999996","LO;40e;Rue;830"
"EGREGARD","2018-01-25","06","09","286549,70000000001","5052761,9000000004","VI;Marc;Rue;2225"
"EGPUISARD","2018-11-08","04","17","275186,09999999998","5044227","LO;1re;Avenue;4321"
"EGPUISARD","2018-11-12","04","17","275406","5045763","LO;20e;Rue;3033"
"EGENTRÃESERVICE","2018-04-05","01","03","291304,29999999999","5051081,4000000004","DU;Cap-ÃternitÃ©;Rue;1370"
"EGPUISARD","2018-11-12","04","18","278462,29999999999","5048063,2000000002","FA;43e;Avenue;1030"
"EGPUISARD","2018-11-08","04","18","278439,29999999999","5047762,4000000004","FA;40e;Avenue;934"
"EGPUISARD","2018-03-15","04","17","275283,82809999998","5045634,0916999998","LO;20e;Rue;2540"
"EGPUISARD","2018-11-08","04","17","275375","5045518,7000000002","LO;25e;Avenue;2353"
"EGENTRÃESERVICE","2018-03-09","02","07","288212,5","5048821","CH;Sillery;Place;394"
"EGPUISARD","2018-11-08","04","18","278531,5","5048124","FA;44e;Avenue;1021"
"EGPUISARD","2018-11-08","04","","279683,86190000002","5043274","DO;Gravel;MontÃ©e"
"EGENTRÃESERVICE","2018-01-10","04","18","278023,09999999998","5048430,0999999996","FA;40e;Avenue;1235"
"EGENTRÃESERVICE","2018-11-21","03","12","286946,09999999998","5044762,5999999996","CH;64e;Avenue;533"
"EGENTRÃESERVICE","2018-02-12","04","18","275947,20000000001","5046423,5999999996","LO;53e;Avenue;1320"
"EGENTRÃESERVICE","2018-07-11","04","18","276974,59999999998","5047207,5999999996","FA;19e;Avenue;1082"
"EGENTRÃESERVICE","2018-06-18","02","06","290263,90000000002","5049453,2000000002","DU;Victor-Morin;Rue;1205"
"EGPUISARD","2018-03-23","04","17","275022","5043249","LL;Sorbiers;Rue;27"
"EGAUTRES","2018-03-02","05","21","282574,70000000001","5052850,5","RO;Sainte-Rose;Boulevard;189"
"EGENTRÃESERVICE","2018-08-26","01","02","292670,40000000002","5051026,7999999998","VP;Mondor;Avenue;702"
"EGENTRÃESERVICE","2018-06-11","04","18","276980,79999999999","5047156,2000000002","FA;18e;Avenue;1057"
"EGENTRÃESERVICE","2018-07-16","05","21","282838,79999999999","5054281,7999999998","RO;Jacques-Cartier;Rue;5"
"EGENTRÃESERVICE","2018-11-01","01","04","291344,5","5049494,4000000004","DU;CurÃ©-Cloutier;Avenue;800"
"EGPUISARD","2018-05-02","05","19","279268,5","5049143,5","FA;Gibraltar;Rue;1054"
"EGREGARD","2018-03-02","05","21","282207,70000000001","5051541,7999999998","RO;CurÃ©-Labelle;Boulevard;206"
"EGENTRÃESERVICE","2018-05-02","02","05","289650,90000000002","5047806,5999999996","LR;Quintal;Avenue;335"
