"Annee_imposition","Genre","Age","Region_administrative","Nombre_de_particuliers","Credit_moyen"
2016,"Masculin","65 ans et plus","13 - Laval",529,1094.88
2016,"Masculin","65 ans et plus","14 - Lanaudière",559,1074.32
2016,"Masculin","65 ans et plus","15 - Laurentides",640,1087.47
2016,"Masculin","65 ans et plus","16 - Montérégie",1488,1089.65
2016,"Masculin","65 ans et plus","17 - Centre-du-Québec",253,1088.48
2017,"Féminin","Moins de 40 ans","01 - Bas-Saint-Laurent",12,1274.00
2017,"Féminin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",27,1121.47
2017,"Féminin","Moins de 40 ans","03 - Capitale-Nationale",59,1064.01
2017,"Féminin","Moins de 40 ans","04 - Mauricie",30,1095.47
2017,"Féminin","Moins de 40 ans","05 - Estrie",36,1235.06
2017,"Féminin","Moins de 40 ans","06 - Montréal",476,1277.32
2017,"Féminin","Moins de 40 ans","07 - Outaouais",47,1189.45
2017,"Féminin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",57,1204.35
2017,"Féminin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",28,1226.43
2017,"Féminin","Moins de 40 ans","12 - Chaudière-Appalaches",25,1062.27
2017,"Féminin","Moins de 40 ans","13 - Laval",134,1273.55
2017,"Féminin","Moins de 40 ans","14 - Lanaudière",91,1216.76
2017,"Féminin","Moins de 40 ans","15 - Laurentides",93,1132.75
2017,"Féminin","Moins de 40 ans","16 - Montérégie",224,1191.43
2017,"Féminin","Moins de 40 ans","17 - Centre-du-Québec",25,1213.54
2017,"Féminin","40 à 54 ans","01 - Bas-Saint-Laurent",172,1177.99
2017,"Féminin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",244,1179.50
2017,"Féminin","40 à 54 ans","03 - Capitale-Nationale",542,1168.00
2017,"Féminin","40 à 54 ans","04 - Mauricie",268,1217.42
2017,"Féminin","40 à 54 ans","05 - Estrie",363,1198.71
2017,"Féminin","40 à 54 ans","06 - Montréal",2681,1304.77
2017,"Féminin","40 à 54 ans","07 - Outaouais",413,1213.74
2017,"Féminin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",280,1235.42
2017,"Féminin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",244,1287.35
2017,"Féminin","40 à 54 ans","12 - Chaudière-Appalaches",311,1155.33
2017,"Féminin","40 à 54 ans","13 - Laval",911,1286.18
2017,"Féminin","40 à 54 ans","14 - Lanaudière",837,1214.32
2017,"Féminin","40 à 54 ans","15 - Laurentides",723,1188.57
2017,"Féminin","40 à 54 ans","16 - Montérégie",1663,1228.85
2017,"Féminin","40 à 54 ans","17 - Centre-du-Québec",215,1200.85
2017,"Féminin","55 à 64 ans","01 - Bas-Saint-Laurent",197,1164.16
2017,"Féminin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",273,1170.03
2017,"Féminin","55 à 64 ans","03 - Capitale-Nationale",583,1138.46
2017,"Féminin","55 à 64 ans","04 - Mauricie",281,1140.74
2017,"Féminin","55 à 64 ans","05 - Estrie",436,1169.71
2017,"Féminin","55 à 64 ans","06 - Montréal",2269,1207.25
2017,"Féminin","55 à 64 ans","07 - Outaouais",410,1148.46
2017,"Féminin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",233,1132.78
2017,"Féminin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",238,1243.73
2017,"Féminin","55 à 64 ans","12 - Chaudière-Appalaches",335,1166.93
2017,"Féminin","55 à 64 ans","13 - Laval",652,1208.69
2017,"Féminin","55 à 64 ans","14 - Lanaudière",651,1180.09
2017,"Féminin","55 à 64 ans","15 - Laurentides",639,1164.10
2017,"Féminin","55 à 64 ans","16 - Montérégie",1482,1153.62
2017,"Féminin","55 à 64 ans","17 - Centre-du-Québec",205,1193.88
2017,"Féminin","65 ans et plus","01 - Bas-Saint-Laurent",386,1064.56
2017,"Féminin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",526,1050.95
2017,"Féminin","65 ans et plus","03 - Capitale-Nationale",1187,1052.79
2017,"Féminin","65 ans et plus","04 - Mauricie",527,1063.32
2017,"Féminin","65 ans et plus","05 - Estrie",741,1068.08
2017,"Féminin","65 ans et plus","06 - Montréal",2753,1081.69
2017,"Féminin","65 ans et plus","07 - Outaouais",478,1067.63
2017,"Féminin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",353,1064.60
2017,"Féminin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",275,1117.82
2017,"Féminin","65 ans et plus","12 - Chaudière-Appalaches",720,1048.68
2017,"Féminin","65 ans et plus","13 - Laval",663,1079.11
2017,"Féminin","65 ans et plus","14 - Lanaudière",711,1061.81
2017,"Féminin","65 ans et plus","15 - Laurentides",908,1064.37
2017,"Féminin","65 ans et plus","16 - Montérégie",2060,1069.15
2017,"Féminin","65 ans et plus","17 - Centre-du-Québec",371,1079.22
2017,"Masculin","Moins de 40 ans","01 - Bas-Saint-Laurent",26,1178.06
2017,"Masculin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",28,1254.37
2017,"Masculin","Moins de 40 ans","03 - Capitale-Nationale",59,1151.55
2017,"Masculin","Moins de 40 ans","04 - Mauricie",31,1136.27
2017,"Masculin","Moins de 40 ans","05 - Estrie",43,1277.36
2017,"Masculin","Moins de 40 ans","06 - Montréal",427,1283.54
2017,"Masculin","Moins de 40 ans","07 - Outaouais",42,1112.33
2017,"Masculin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",50,1118.20
2017,"Masculin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",40,1320.64
2017,"Masculin","Moins de 40 ans","12 - Chaudière-Appalaches",32,1271.64
2017,"Masculin","Moins de 40 ans","13 - Laval",150,1288.08
2017,"Masculin","Moins de 40 ans","14 - Lanaudière",87,1192.74
2017,"Masculin","Moins de 40 ans","15 - Laurentides",67,1108.70
2017,"Masculin","Moins de 40 ans","16 - Montérégie",180,1187.21
2017,"Masculin","Moins de 40 ans","17 - Centre-du-Québec",29,1202.44
2017,"Masculin","40 à 54 ans","01 - Bas-Saint-Laurent",222,1233.51
2017,"Masculin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",283,1238.49
2017,"Masculin","40 à 54 ans","03 - Capitale-Nationale",484,1219.77
2017,"Masculin","40 à 54 ans","04 - Mauricie",210,1239.17
2017,"Masculin","40 à 54 ans","05 - Estrie",320,1220.03
2017,"Masculin","40 à 54 ans","06 - Montréal",2396,1356.20
2017,"Masculin","40 à 54 ans","07 - Outaouais",341,1242.47
2017,"Masculin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",264,1219.52
2017,"Masculin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",262,1289.99
2017,"Masculin","40 à 54 ans","12 - Chaudière-Appalaches",372,1251.77
2017,"Masculin","40 à 54 ans","13 - Laval",804,1366.36
2017,"Masculin","40 à 54 ans","14 - Lanaudière",786,1242.08
2017,"Masculin","40 à 54 ans","15 - Laurentides",622,1238.84
2017,"Masculin","40 à 54 ans","16 - Montérégie",1486,1292.46
2017,"Masculin","40 à 54 ans","17 - Centre-du-Québec",244,1217.19
2017,"Masculin","55 à 64 ans","01 - Bas-Saint-Laurent",228,1204.96
2017,"Masculin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",333,1207.96
2017,"Masculin","55 à 64 ans","03 - Capitale-Nationale",534,1195.93
2017,"Masculin","55 à 64 ans","04 - Mauricie",258,1170.94
2017,"Masculin","55 à 64 ans","05 - Estrie",391,1180.68
2017,"Masculin","55 à 64 ans","06 - Montréal",1848,1243.54
2017,"Masculin","55 à 64 ans","07 - Outaouais",323,1195.75
2017,"Masculin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",244,1228.80
2017,"Masculin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",260,1261.42
2017,"Masculin","55 à 64 ans","12 - Chaudière-Appalaches",438,1215.24
2017,"Masculin","55 à 64 ans","13 - Laval",570,1216.84
2017,"Masculin","55 à 64 ans","14 - Lanaudière",589,1193.99
2017,"Masculin","55 à 64 ans","15 - Laurentides",561,1155.32
2017,"Masculin","55 à 64 ans","16 - Montérégie",1350,1201.68
2017,"Masculin","55 à 64 ans","17 - Centre-du-Québec",199,1204.46
2017,"Masculin","65 ans et plus","01 - Bas-Saint-Laurent",258,1088.28
2017,"Masculin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",467,1107.82
2017,"Masculin","65 ans et plus","03 - Capitale-Nationale",759,1077.68
2017,"Masculin","65 ans et plus","04 - Mauricie",399,1071.87
2017,"Masculin","65 ans et plus","05 - Estrie",569,1072.51
2017,"Masculin","65 ans et plus","06 - Montréal",1933,1097.20
2017,"Masculin","65 ans et plus","07 - Outaouais",316,1086.92
2017,"Masculin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",271,1080.61
2017,"Masculin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",216,1122.58
2017,"Masculin","65 ans et plus","12 - Chaudière-Appalaches",509,1107.06
2017,"Masculin","65 ans et plus","13 - Laval",538,1095.53
2017,"Masculin","65 ans et plus","14 - Lanaudière",582,1073.93
2017,"Masculin","65 ans et plus","15 - Laurentides",657,1089.78
2017,"Masculin","65 ans et plus","16 - Montérégie",1609,1093.75
2017,"Masculin","65 ans et plus","17 - Centre-du-Québec",268,1118.58
2018,"Féminin","Moins de 40 ans","01 - Bas-Saint-Laurent",15,1213.95
2018,"Féminin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",27,1106.11
2018,"Féminin","Moins de 40 ans","03 - Capitale-Nationale",58,1092.44
2018,"Féminin","Moins de 40 ans","04 - Mauricie",31,1066.40
2018,"Féminin","Moins de 40 ans","05 - Estrie",37,1189.65
2018,"Féminin","Moins de 40 ans","06 - Montréal",469,1266.64
2018,"Féminin","Moins de 40 ans","07 - Outaouais",45,1108.17
2018,"Féminin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",43,1116.42
2018,"Féminin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",24,1127.93
2018,"Féminin","Moins de 40 ans","12 - Chaudière-Appalaches",27,977.87
2018,"Féminin","Moins de 40 ans","13 - Laval",137,1272.10
2018,"Féminin","Moins de 40 ans","14 - Lanaudière",103,1175.14
2018,"Féminin","Moins de 40 ans","15 - Laurentides",78,1126.10
2018,"Féminin","Moins de 40 ans","16 - Montérégie",201,1179.29
2018,"Féminin","Moins de 40 ans","17 - Centre-du-Québec",28,1074.70
2018,"Féminin","40 à 54 ans","01 - Bas-Saint-Laurent",184,1159.40
2018,"Féminin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",238,1142.84
2018,"Féminin","40 à 54 ans","03 - Capitale-Nationale",560,1147.93
2018,"Féminin","40 à 54 ans","04 - Mauricie",264,1153.23
2018,"Féminin","40 à 54 ans","05 - Estrie",395,1133.99
2018,"Féminin","40 à 54 ans","06 - Montréal",2727,1303.07
2018,"Féminin","40 à 54 ans","07 - Outaouais",432,1214.15
2018,"Féminin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",277,1178.53
2018,"Féminin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",246,1264.57
2018,"Féminin","40 à 54 ans","12 - Chaudière-Appalaches",308,1129.46
2018,"Féminin","40 à 54 ans","13 - Laval",934,1281.09
2018,"Féminin","40 à 54 ans","14 - Lanaudière",859,1200.89
2018,"Féminin","40 à 54 ans","15 - Laurentides",744,1196.98
2018,"Féminin","40 à 54 ans","16 - Montérégie",1685,1228.71
2018,"Féminin","40 à 54 ans","17 - Centre-du-Québec",223,1155.22
2018,"Féminin","55 à 64 ans","01 - Bas-Saint-Laurent",235,1147.86
2018,"Féminin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",302,1113.83
2018,"Féminin","55 à 64 ans","03 - Capitale-Nationale",623,1096.93
2018,"Féminin","55 à 64 ans","04 - Mauricie",311,1105.56
2018,"Féminin","55 à 64 ans","05 - Estrie",477,1123.61
2018,"Féminin","55 à 64 ans","06 - Montréal",2325,1183.34
2018,"Féminin","55 à 64 ans","07 - Outaouais",432,1135.06
2018,"Féminin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",269,1130.86
2018,"Féminin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",244,1176.31
2018,"Féminin","55 à 64 ans","12 - Chaudière-Appalaches",367,1117.73
2018,"Féminin","55 à 64 ans","13 - Laval",687,1207.19
2018,"Féminin","55 à 64 ans","14 - Lanaudière",701,1166.37
2018,"Féminin","55 à 64 ans","15 - Laurentides",679,1123.76
2018,"Féminin","55 à 64 ans","16 - Montérégie",1560,1133.94
2018,"Féminin","55 à 64 ans","17 - Centre-du-Québec",235,1140.68
2018,"Féminin","65 ans et plus","01 - Bas-Saint-Laurent",413,1053.97
2018,"Féminin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",570,1044.71
2018,"Féminin","65 ans et plus","03 - Capitale-Nationale",1264,1047.54
2018,"Féminin","65 ans et plus","04 - Mauricie",538,1058.91
2018,"Féminin","65 ans et plus","05 - Estrie",820,1050.50
2018,"Féminin","65 ans et plus","06 - Montréal",2856,1080.47
2018,"Féminin","65 ans et plus","07 - Outaouais",498,1066.60
2018,"Féminin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",398,1066.68
2018,"Féminin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",297,1103.45
2018,"Féminin","65 ans et plus","12 - Chaudière-Appalaches",782,1044.08
2018,"Féminin","65 ans et plus","13 - Laval",714,1084.43
2018,"Féminin","65 ans et plus","14 - Lanaudière",768,1059.73
2018,"Féminin","65 ans et plus","15 - Laurentides",934,1059.29
2018,"Féminin","65 ans et plus","16 - Montérégie",2171,1067.72
2018,"Féminin","65 ans et plus","17 - Centre-du-Québec",422,1060.36
2018,"Masculin","Moins de 40 ans","01 - Bas-Saint-Laurent",31,1219.49
2018,"Masculin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",34,1100.98
2018,"Masculin","Moins de 40 ans","03 - Capitale-Nationale",62,1118.84
2018,"Masculin","Moins de 40 ans","04 - Mauricie",33,1107.71
2018,"Masculin","Moins de 40 ans","05 - Estrie",41,1115.05
2018,"Masculin","Moins de 40 ans","06 - Montréal",414,1262.38
2018,"Masculin","Moins de 40 ans","07 - Outaouais",44,1029.57
2018,"Masculin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",48,1183.17
2018,"Masculin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",32,1395.92
2018,"Masculin","Moins de 40 ans","12 - Chaudière-Appalaches",33,1195.73
2018,"Masculin","Moins de 40 ans","13 - Laval",165,1271.52
2018,"Masculin","Moins de 40 ans","14 - Lanaudière",92,1130.26
2018,"Masculin","Moins de 40 ans","15 - Laurentides",73,1138.08
2018,"Masculin","Moins de 40 ans","16 - Montérégie",196,1161.06
2018,"Masculin","Moins de 40 ans","17 - Centre-du-Québec",27,1228.67
2018,"Masculin","40 à 54 ans","01 - Bas-Saint-Laurent",221,1233.71
2018,"Masculin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",268,1250.21
2018,"Masculin","40 à 54 ans","03 - Capitale-Nationale",466,1182.19
2018,"Masculin","40 à 54 ans","04 - Mauricie",207,1275.95
2018,"Masculin","40 à 54 ans","05 - Estrie",330,1187.84
2018,"Masculin","40 à 54 ans","06 - Montréal",2394,1361.25
2018,"Masculin","40 à 54 ans","07 - Outaouais",318,1232.50
2018,"Masculin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",254,1191.80
2018,"Masculin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",243,1273.93
2018,"Masculin","40 à 54 ans","12 - Chaudière-Appalaches",358,1225.67
2018,"Masculin","40 à 54 ans","13 - Laval",795,1359.99
2018,"Masculin","40 à 54 ans","14 - Lanaudière",751,1259.12
2018,"Masculin","40 à 54 ans","15 - Laurentides",636,1215.25
2018,"Masculin","40 à 54 ans","16 - Montérégie",1458,1276.26
2018,"Masculin","40 à 54 ans","17 - Centre-du-Québec",213,1224.81
2018,"Masculin","55 à 64 ans","01 - Bas-Saint-Laurent",217,1186.66
2018,"Masculin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",351,1171.15
2018,"Masculin","55 à 64 ans","03 - Capitale-Nationale",572,1168.42
2018,"Masculin","55 à 64 ans","04 - Mauricie",289,1141.52
2018,"Masculin","55 à 64 ans","05 - Estrie",411,1173.28
2018,"Masculin","55 à 64 ans","06 - Montréal",1880,1225.60
2018,"Masculin","55 à 64 ans","07 - Outaouais",350,1186.30
2018,"Masculin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",255,1215.04
2018,"Masculin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",257,1252.53
2018,"Masculin","55 à 64 ans","12 - Chaudière-Appalaches",445,1238.05
2018,"Masculin","55 à 64 ans","13 - Laval",572,1237.27
2018,"Masculin","55 à 64 ans","14 - Lanaudière",638,1187.65
2018,"Masculin","55 à 64 ans","15 - Laurentides",594,1154.26
2018,"Masculin","55 à 64 ans","16 - Montérégie",1451,1200.56
2018,"Masculin","55 à 64 ans","17 - Centre-du-Québec",222,1178.97
2018,"Masculin","65 ans et plus","01 - Bas-Saint-Laurent",265,1073.77
2018,"Masculin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",493,1110.28
2018,"Masculin","65 ans et plus","03 - Capitale-Nationale",821,1068.03
2018,"Masculin","65 ans et plus","04 - Mauricie",417,1067.78
2018,"Masculin","65 ans et plus","05 - Estrie",608,1073.13
2018,"Masculin","65 ans et plus","06 - Montréal",1992,1100.68
2018,"Masculin","65 ans et plus","07 - Outaouais",361,1081.26
2018,"Masculin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",294,1072.80
2018,"Masculin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",232,1098.28
2018,"Masculin","65 ans et plus","12 - Chaudière-Appalaches",568,1088.26
2018,"Masculin","65 ans et plus","13 - Laval",567,1098.20
2018,"Masculin","65 ans et plus","14 - Lanaudière",632,1068.91
2018,"Masculin","65 ans et plus","15 - Laurentides",695,1083.22
2018,"Masculin","65 ans et plus","16 - Montérégie",1649,1082.89
2018,"Masculin","65 ans et plus","17 - Centre-du-Québec",303,1083.27
2019,"Féminin","Moins de 40 ans","01 - Bas-Saint-Laurent",19,1173.59
2019,"Féminin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",26,1123.07
2019,"Féminin","Moins de 40 ans","03 - Capitale-Nationale",50,1065.20
2019,"Féminin","Moins de 40 ans","04 - Mauricie",35,1033.46
2019,"Féminin","Moins de 40 ans","05 - Estrie",44,1067.79
2019,"Féminin","Moins de 40 ans","06 - Montréal",470,1288.76
2019,"Féminin","Moins de 40 ans","07 - Outaouais",28,1094.58
2019,"Féminin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",43,1092.80
2019,"Féminin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",24,1117.02
2019,"Féminin","Moins de 40 ans","12 - Chaudière-Appalaches",28,1059.30
2019,"Féminin","Moins de 40 ans","13 - Laval",147,1276.47
2019,"Féminin","Moins de 40 ans","14 - Lanaudière",111,1170.02
2019,"Féminin","Moins de 40 ans","15 - Laurentides",84,1095.59
2019,"Féminin","Moins de 40 ans","16 - Montérégie",220,1180.07
2019,"Féminin","Moins de 40 ans","17 - Centre-du-Québec",25,1016.01
2019,"Féminin","40 à 54 ans","01 - Bas-Saint-Laurent",173,1134.16
2019,"Féminin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",225,1180.83
2019,"Féminin","40 à 54 ans","03 - Capitale-Nationale",553,1173.32
2019,"Féminin","40 à 54 ans","04 - Mauricie",274,1191.31
2019,"Féminin","40 à 54 ans","05 - Estrie",386,1164.66
2019,"Féminin","40 à 54 ans","06 - Montréal",2825,1309.48
2019,"Féminin","40 à 54 ans","07 - Outaouais",438,1231.78
2019,"Féminin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",277,1182.50
2019,"Féminin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",221,1311.90
2019,"Féminin","40 à 54 ans","12 - Chaudière-Appalaches",300,1110.58
2019,"Féminin","40 à 54 ans","13 - Laval",911,1298.85
2019,"Féminin","40 à 54 ans","14 - Lanaudière",849,1210.00
2019,"Féminin","40 à 54 ans","15 - Laurentides",726,1186.85
2019,"Féminin","40 à 54 ans","16 - Montérégie",1729,1242.10
2019,"Féminin","40 à 54 ans","17 - Centre-du-Québec",216,1172.12
2019,"Féminin","55 à 64 ans","01 - Bas-Saint-Laurent",243,1136.24
2019,"Féminin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",315,1135.49
2019,"Féminin","55 à 64 ans","03 - Capitale-Nationale",610,1124.97
2019,"Féminin","55 à 64 ans","04 - Mauricie",303,1118.26
2019,"Féminin","55 à 64 ans","05 - Estrie",470,1133.94
2019,"Féminin","55 à 64 ans","06 - Montréal",2358,1191.41
2019,"Féminin","55 à 64 ans","07 - Outaouais",466,1127.72
2019,"Féminin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",275,1116.37
2019,"Féminin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",253,1162.71
2019,"Féminin","55 à 64 ans","12 - Chaudière-Appalaches",361,1119.72
2019,"Féminin","55 à 64 ans","13 - Laval",691,1203.76
2019,"Féminin","55 à 64 ans","14 - Lanaudière",740,1158.90
2019,"Féminin","55 à 64 ans","15 - Laurentides",708,1146.69
2019,"Féminin","55 à 64 ans","16 - Montérégie",1568,1148.57
2019,"Féminin","55 à 64 ans","17 - Centre-du-Québec",245,1165.31
2019,"Féminin","65 ans et plus","01 - Bas-Saint-Laurent",425,1058.49
2019,"Féminin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",567,1060.22
2019,"Féminin","65 ans et plus","03 - Capitale-Nationale",1219,1065.14
2019,"Féminin","65 ans et plus","04 - Mauricie",543,1073.68
2019,"Féminin","65 ans et plus","05 - Estrie",832,1064.40
2019,"Féminin","65 ans et plus","06 - Montréal",2890,1095.78
2019,"Féminin","65 ans et plus","07 - Outaouais",530,1075.93
2019,"Féminin","65 ans et plus","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",421,1078.72
2019,"Féminin","65 ans et plus","11 - Gaspésie - Îles-de-la-Madeleine",321,1103.55
2019,"Féminin","65 ans et plus","12 - Chaudière-Appalaches",788,1059.64
2019,"Féminin","65 ans et plus","13 - Laval",746,1112.68
2019,"Féminin","65 ans et plus","14 - Lanaudière",775,1084.95
2019,"Féminin","65 ans et plus","15 - Laurentides",911,1068.37
2019,"Féminin","65 ans et plus","16 - Montérégie",2178,1090.18
2019,"Féminin","65 ans et plus","17 - Centre-du-Québec",447,1064.31
2019,"Masculin","Moins de 40 ans","01 - Bas-Saint-Laurent",18,1163.26
2019,"Masculin","Moins de 40 ans","02 - Saguenay - Lac-Saint-Jean",33,1178.46
2019,"Masculin","Moins de 40 ans","03 - Capitale-Nationale",64,1093.23
2019,"Masculin","Moins de 40 ans","04 - Mauricie",29,1086.59
2019,"Masculin","Moins de 40 ans","05 - Estrie",38,1188.87
2019,"Masculin","Moins de 40 ans","06 - Montréal",434,1274.12
2019,"Masculin","Moins de 40 ans","07 - Outaouais",42,1216.10
2019,"Masculin","Moins de 40 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",50,1155.27
2019,"Masculin","Moins de 40 ans","11 - Gaspésie - Îles-de-la-Madeleine",30,1375.09
2019,"Masculin","Moins de 40 ans","12 - Chaudière-Appalaches",30,1163.83
2019,"Masculin","Moins de 40 ans","13 - Laval",169,1285.20
2019,"Masculin","Moins de 40 ans","14 - Lanaudière",92,1123.73
2019,"Masculin","Moins de 40 ans","15 - Laurentides",80,1166.38
2019,"Masculin","Moins de 40 ans","16 - Montérégie",227,1236.96
2019,"Masculin","Moins de 40 ans","17 - Centre-du-Québec",22,1320.66
2019,"Masculin","40 à 54 ans","01 - Bas-Saint-Laurent",222,1255.03
2019,"Masculin","40 à 54 ans","02 - Saguenay - Lac-Saint-Jean",248,1216.05
2019,"Masculin","40 à 54 ans","03 - Capitale-Nationale",454,1190.94
2019,"Masculin","40 à 54 ans","04 - Mauricie",208,1239.07
2019,"Masculin","40 à 54 ans","05 - Estrie",334,1180.31
2019,"Masculin","40 à 54 ans","06 - Montréal",2366,1378.52
2019,"Masculin","40 à 54 ans","07 - Outaouais",294,1248.64
2019,"Masculin","40 à 54 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",240,1195.34
2019,"Masculin","40 à 54 ans","11 - Gaspésie - Îles-de-la-Madeleine",211,1279.47
2019,"Masculin","40 à 54 ans","12 - Chaudière-Appalaches",340,1231.32
2019,"Masculin","40 à 54 ans","13 - Laval",831,1382.71
2019,"Masculin","40 à 54 ans","14 - Lanaudière",714,1276.70
2019,"Masculin","40 à 54 ans","15 - Laurentides",646,1205.69
2019,"Masculin","40 à 54 ans","16 - Montérégie",1465,1261.85
2019,"Masculin","40 à 54 ans","17 - Centre-du-Québec",193,1216.37
2019,"Masculin","55 à 64 ans","01 - Bas-Saint-Laurent",210,1198.26
2019,"Masculin","55 à 64 ans","02 - Saguenay - Lac-Saint-Jean",358,1196.54
2019,"Masculin","55 à 64 ans","03 - Capitale-Nationale",550,1154.59
2019,"Masculin","55 à 64 ans","04 - Mauricie",294,1148.77
2019,"Masculin","55 à 64 ans","05 - Estrie",420,1195.27
2019,"Masculin","55 à 64 ans","06 - Montréal",1877,1252.03
2019,"Masculin","55 à 64 ans","07 - Outaouais",342,1221.43
2019,"Masculin","55 à 64 ans","08+09+10 - Abitibi-Témiscamingue + Côte-Nord + Nord-du-Québec",265,1252.91
2019,"Masculin","55 à 64 ans","11 - Gaspésie - Îles-de-la-Madeleine",240,1249.23
2019,"Masculin","55 à 64 ans","12 - Chaudière-Appalaches",440,1234.72
2019,"Masculin","55 à 64 ans","13 - Laval",641,1262.63
2019,"Masculin","55 à 64 ans","14 - Lanaudière",639,1195.75
2019,"Masculin","55 à 64 ans","15 - Laurentides",594,1174.29
2019,"Masculin","55 à 64 ans","16 - Montérégie",1453,1210.20
2019,"Masculin","55 à 64 ans","17 - Centre-du-Québec",225,1178.32
2019,"Masculin","65 ans et plus","01 - Bas-Saint-Laurent",268,1085.41
2019,"Masculin","65 ans et plus","02 - Saguenay - Lac-Saint-Jean",510,1135.02
2019,"Masculin","65 ans et plus","03 - Capitale-Nationale",839,1090.60
2019,"Masculin","65 ans et plus","04 - Mauricie",424,1061.78
2019,"Masculin","65 ans et plus","05 - Estrie",604,1083.36
2019,"Masculin","65 ans et plus","06 - Montréal",2009,1119.14
2019,"Masculin","65 ans et plus","07 - Outaouais",380,1086.08
