"Station","Date","%OD","O2 (mg/L)","COND.","pH","TEMP  (oC)","Signe COLI","COLI","MÉTÉO","Ag (µg/L)","Al (µg/L)","As (µg/L)","Ba (µg/L)","Be (µg/L)","Ca (µg/L)","Cd (µg/L)","Co (µg/L)","COT (µg/L)","Cr (µg/L)","Cu (µg/L)","Fe (µg/L)","K (µg/L)","Mg (µg/L)","Mn (µg/L)","Mo (µg/L)","Na (µg/L)","NH3 (µg/L)","Ni (µg/L)","Ptot (µg/L)","Pb (µg/L)","MES  (mg/L)","Sb (µg/L)","Se (µg/L)","Sn (µg/L)","U (µg/L)","V (µg/L)","Zn (µg/L)"
"FSL-49L","2011-09-28  12:07:03","95","8,8",270,"8,6","19,1","=","10","-2","0,1","42,1","0,8","22,5","0,1","31240,0","0,1","0,1","2,8","0,6","0,9","61,0","1551,8","8052,0","4,1","1,1","11826,0","20,0","0,6","7,0","0,2","1,4","0,5","0,5","1,0","0,3","0,4","3,0"
"FSL-49L","2011-10-17  02:59:18","101","10,7",293,"8,4","12,8","=","15","-1","0,1","280,6","0,7","24,8","0,1","32320,0","0,1","0,1","2,2","0,6","1,0","300,0","1665,0","8236,0","13,5","1,0","12270,0","20,0","0,8","18,0","0,3","8,0","0,5","0,5","1,0","0,3","0,7","3,0"
"FSL-49L","2011-10-31  12:44:34","100","11,4",281,"8,1","9,7","=","8","1","0,1","95,3","0,8","24,1","0,1","26800,0","0,1","0,1","2,8","0,6","0,9","141,6","1328,0","6846,0","5,5","1,0","10506,0","20,0","0,7","11,0","0,2","2,3","0,5","0,5","1,0","0,3","0,5","5,7"
"FSL-50R","2011-08-01  12:34:56","107","9,0",274,"8,4","25,3","=","21","0","0,1","54,9","0,8","23,0","0,1","28020,0","0,1","0,1","3,6","0,9","2,6","98,7","1512,8","7364,0","10,1","1,0","13016,0","20,0","0,6","14,0","0,2","2,5","0,5","0,5","1,0","0,3","0,6","3,0"
"FSL-50R","2011-08-16  12:17:51","100","8,4",276,"8,4","24,1","=","16","-2","0,1","81,5","1,0","23,6","0,1","29720,0","0,1","0,1","3,1","0,3","1,3","131,4","1642,0","7760,0","10,1","1,5","13242,0","20,0","0,7","14,0","0,4","2,1","0,5","0,5","1,1","0,4","0,6","3,0"
"FSL-50R","2011-09-07  11:50:06","102","9,0",254,"8,2","21,6","=","48","-1","0,1","93,3","0,8","21,9","0,1","26700,0","0,1","0,1","3,7","0,4","1,5","134,6","1492,0","6978,0","9,1","1,0","12474,0","20,0","0,7","19,0","0,5","3,2","0,5","0,5","1,0","0,3","0,6","3,0"
"FSL-50R","2011-09-21  12:30:33","101","9,4",245,"8,4","18,8","=","54","-1","0,1","93,3","0,8","22,0","0,1","27160,0","0,1","0,1","3,3","0,3","1,4","143,1","1545,0","7288,0","9,5","1,0","13590,0","20,0","0,6","16,0","0,4","2,4","0,5","0,5","1,0","0,3","0,5","3,3"
"FSL-50R","2011-09-28  12:14:31","96","8,9",240,"8,5","19,1","=","62","-2","0,1","52,2","0,7","20,6","0,1","26300,0","0,1","0,1","3,4","0,6","1,1","86,7","1395,6","6776,0","6,4","1,0","11150,0","20,0","0,5","31,0","0,2","1,8","0,5","0,5","1,0","0,3","0,4","3,0"
"FSL-50R","2011-10-17  03:08:21","104","10,7",289,"8,2","13,9","=","42","-1","0,1","191,0","0,9","24,8","0,1","30920,0","0,1","0,2","2,5","0,5","1,3","229,8","1766,0","8284,0","11,3","1,4","14618,0","20,0","0,7","19,0","0,4","4,9","0,5","0,5","1,1","0,4","0,7","3,0"
"FSL-50R","2011-10-31  12:53:07","99","11,2",266,"8,0","9,8","=","5","1","0,1","117,1","0,7","23,4","0,1","24020,0","0,1","0,1","3,2","0,7","6,4","166,9","1306,2","6300,0","7,3","1,0","11038,0","20,0","0,7","14,0","0,3","2,2","0,5","0,5","1,0","0,3","0,6","6,1"
"FSL-52R","2011-08-01  12:09:53","114","9,5",277,"8,5","24,7","=","8","1",,,,,,,,,"3,0",,,,,,,,,,,"10,0",,"2,1",,,,,,
"FSL-52R","2011-08-16  12:00:31","101","8,6",278,"8,5","23,3","=","15","-2",,,,,,,,,"2,9",,,,,,,,,,,"13,0",,"3,3",,,,,,
"FSL-52R","2011-09-07  11:35:26","103","9,2",274,"8,3","21,0","<","2","-1",,,,,,,,,"3,0",,,,,,,,,,,"14,0",,"2,2",,,,,,
"FSL-52R","2011-09-21  12:16:18","107","10,0",267,"8,7","18,2","=","3","-1",,,,,,,,,"2,5",,,,,,,,,,,"9,0",,"1,8",,,,,,
"FSL-52R","2011-09-28  11:57:04","94","8,7",267,"8,6","19,1","=","18","-2",,,,,,,,,"2,8",,,,,,,,,,,"8,0",,"1,8",,,,,,
"FSL-52R","2011-10-17  02:50:57","99","10,5",294,"8,3","12,9","=","23","-1",,,,,,,,,"2,2",,,,,,,,,,,"28,0",,"7,8",,,,,,
"FSL-52R","2011-10-31  12:37:52","100","11,4",278,"8,1","9,6","=","2","1",,,,,,,,,"2,8",,,,,,,,,,,"12,0",,"2,5",,,,,,
"FSL-53R","2011-08-01  12:01:15","108","9,0",279,"8,5","24,6","=","7","1",,,,,,,,,"3,1",,,,,,,,,,,"14,0",,"1,7",,,,,,
"FSL-53R","2011-08-16  11:54:11","102","8,7",283,"8,5","23,3","=","13","-2",,,,,,,,,"2,8",,,,,,,,,,,"14,0",,"3,2",,,,,,
"FSL-53R","2011-09-07  11:29:11","103","9,2",278,"8,3","21,1","=","11","-1",,,,,,,,,"3,0",,,,,,,,,,,"14,0",,"2,8",,,,,,
"FSL-53R","2011-09-21  12:10:23","103","9,7",263,"8,6","18,1","=","11","-1",,,,,,,,,"2,6",,,,,,,,,,,"10,0",,"2,0",,,,,,
"FSL-53R","2011-09-28  11:50:26","94","8,8",269,"8,6","19,0","=","31","-2",,,,,,,,,"2,8",,,,,,,,,,,"11,0",,"1,7",,,,,,
"FSL-53R","2011-10-17  02:43:14","100","10,6",295,"8,3","12,9","=","28","-1",,,,,,,,,"2,2",,,,,,,,,,,"16,0",,"8,0",,,,,,
"FSL-53R","2011-10-31  12:30:40","100","11,4",282,"8,1","9,7","=","5","1",,,,,,,,,"2,7",,,,,,,,,,,"11,0",,"2,5",,,,,,
"FSL-55R","2011-08-01  11:29:21","104","8,8",283,"8,4","24,4","=","10","1",,,,,,,,,"3,1",,,,,,,,,,,"11,0",,"1,8",,,,,,
"FSL-55R","2011-08-16  11:37:08","100","8,6",285,"8,4","23,3","=","8","-2",,,,,,,,,"2,8",,,,,,,,,,,"13,0",,"3,1",,,,,,
"FSL-55R","2011-09-07  11:13:09","102","9,1",279,"8,3","21,1","=","16","-1",,,,,,,,,"2,9",,,,,,,,,,,"14,0",,"2,8",,,,,,
"FSL-55R","2011-09-21  11:52:10","102","9,6",265,"8,6","17,9","=","8","-1",,,,,,,,,"2,5",,,,,,,,,,,"10,0",,"2,3",,,,,,
"FSL-55R","2011-09-28  11:34:15","93","8,7",268,"8,5","19,0","=","11","-2",,,,,,,,,"2,7",,,,,,,,,,,"27,0",,"2,1",,,,,,
"FSL-55R","2011-10-17  02:34:39","101","10,6",297,"8,3","13,0","=","18","-1",,,,,,,,,"2,1",,,,,,,,,,,"16,0",,"7,6",,,,,,
"FSL-55R","2011-10-31  12:14:16","99","11,3",285,"8,1","9,7","=","3","1",,,,,,,,,"2,7",,,,,,,,,,,"11,0",,"2,6",,,,,,
"FSL-56L","2011-08-01  11:18:36","103","8,6",308,"8,4","24,1","=","10","1","0,1","68,0","0,9","24,9","0,1","34320,0","0,1","0,1","2,6","0,8","1,3","95,1","1664,4","8912,0","4,9","1,2","13844,0","20,0","0,8","10,0","0,2","2,5","0,5","0,5","1,0","0,3","0,5","3,0"
"FSL-56L","2011-08-16  11:26:28","98","8,4",300,"8,4","23,3","=","150","-2","0,1","82,7","1,0","24,0","0,1","33980,0","0,1","0,1","2,6","1,2","0,9","114,6","1706,0","8732,0","6,3","1,3","13260,0","20,0","0,7","16,0","0,2","3,0","0,5","0,5","1,0","0,4","0,5","3,0"
"FSL-56L","2011-09-07  11:02:59","101","9,0",296,"8,3","21,2","=","98","-1","0,1","98,2","0,9","23,3","0,1","32700,0","0,1","0,1","2,6","0,3","0,8","121,1","1652,6","8612,0","5,5","1,1","12932,0","20,0","0,6","17,0","0,2","3,1","0,5","0,5","1,0","0,3","0,5","3,0"
"FSL-56L","2011-09-21  11:41:54","101","9,5",276,"8,5","18,1","=","8","-1","0,1","42,9","0,8","23,1","0,1","33400,0","0,1","0,1","2,3","0,8","0,8","65,2","1613,8","8620,0","3,3","1,1","12912,0","20,0","0,6","9,0","0,2","2,6","0,5","0,5","1,0","0,3","0,3","3,0"
"FSL-56L","2011-09-28  11:24:46","93","8,7",279,"8,5","18,9","=","13","-2","0,1","41,5","0,9","22,5","0,1","31940,0","0,1","0,1","2,7","0,3","1,0","74,2","1569,8","8152,0","3,7","1,4","12098,0","54,6","0,6","23,0","0,2","1,9","0,5","0,5","1,0","0,4","0,3","3,0"
"FSL-56L","2011-10-17  02:23:20","99","10,4",314,"8,3","13,1","=","46","-1","0,1","177,8","0,8","25,3","0,1","35580,0","0,1","0,1","2,0","0,4","0,9","189,4","1799,8","9046,0","8,0","1,1","13596,0","20,0","0,7","29,0","0,2","4,9","0,5","0,5","1,0","0,4","0,5","3,0"
"FSL-56L","2011-10-31  12:00:26","98","11,1",301,"8,1","10,0","=","8","1","0,1","50,1","0,8","24,9","0,1","28900,0","0,1","0,1","2,4","0,6","0,9","80,8","1367,0","7412,0","3,3","1,0","11154,0","20,0","0,6","8,0","0,2","2,1","0,5","0,5","1,0","0,3","0,4","3,0"
"FSL-56R","2011-08-01  11:10:03","102","8,5",283,"8,4","24,4","=","13","1",,,,,,,,,"3,0",,,,,,,,,,,"10,0",,"2,3",,,,,,
"FSL-56R","2011-08-16  11:17:43","99","8,5",286,"8,4","23,2","=","20","-2",,,,,,,,,"2,8",,,,,,,,,,,"13,0",,"3,8",,,,,,
"FSL-56R","2011-09-07  10:58:07","102","9,0",280,"8,3","21,1","=","15","-1",,,,,,,,,"2,9",,,,,,,,,,,"15,0",,"3,1",,,,,,
"FSL-56R","2011-09-21  11:36:03","102","9,6",265,"8,5","18,0","=","7","-1",,,,,,,,,"2,5",,,,,,,,,,,"10,0",,"2,0",,,,,,
"FSL-56R","2011-09-28  11:19:18","96","8,9",269,"8,5","19,0","=","25","-2",,,,,,,,,"2,9",,,,,,,,,,,"28,0",,"1,8",,,,,,
"FSL-56R","2011-10-17  02:18:31","101","10,6",297,"8,3","13,0","=","21","-1",,,,,,,,,"2,0",,,,,,,,,,,"16,0",,"7,2",,,,,,
"FSL-56R","2011-10-31  11:55:32","100","11,3",285,"8,1","9,6","=","11","1",,,,,,,,,"2,6",,,,,,,,,,,"12,0",,"4,0",,,,,,
"FSL-57R","2011-08-01  11:04:24","102","8,2",289,"8,4","24,7","=","21","1",,,,,,,,,"3,0",,,,,,,,,,,"10,0",,"2,6",,,,,,
"FSL-57R","2011-08-16  11:10:41","98","8,3",284,"8,4","23,3","=","26","-2",,,,,,,,,"2,8",,,,,,,,,,,"11,0",,"1,9",,,,,,
"FSL-57R","2011-09-07  10:51:37","101","9,0",283,"8,3","21,1","=","21","-1",,,,,,,,,"2,9",,,,,,,,,,,"14,0",,"3,0",,,,,,
"FSL-57R","2011-09-21  11:30:44","101","9,6",264,"8,5","17,9","=","25","-1",,,,,,,,,"2,6",,,,,,,,,,,"10,0",,"2,1",,,,,,
"FSL-57R","2011-09-28  11:12:25","96","8,8",270,"8,5","19,2","=","15","-2",,,,,,,,,"2,8",,,,,,,,,,,"17,0",,"2,1",,,,,,
"FSL-57R","2011-10-17  02:13:23","100","10,5",297,"8,3","13,0","=","48","-1",,,,,,,,,"2,0",,,,,,,,,,,"16,0",,"7,1",,,,,,
"FSL-57R","2011-10-31  11:50:59","101","11,5",280,"8,1","9,6","=","250","1",,,,,,,,,"2,6",,,,,,,,,,,"12,0",,"3,3",,,,,,
"FSL-60R","2011-08-01  10:42:11","102","8,4",285,"8,3","24,3","=","7","1",,,,,,,,,"3,1",,,,,,,,,,,"10,0",,"2,3",,,,,,
"FSL-60R","2011-08-16  10:52:16","96","8,2",286,"8,4","23,1","=","15","-2",,,,,,,,,"2,7",,,,,,,,,,,"13,0",,"4,0",,,,,,
"FSL-60R","2011-09-07  10:40:43","102","9,0",284,"8,3","21,2","=","26","-1",,,,,,,,,"2,8",,,,,,,,,,,"14,0",,"3,5",,,,,,
"FSL-60R","2011-09-21  11:19:44","101","9,6",265,"8,6","18,0","=","26","-1",,,,,,,,,"2,6",,,,,,,,,,,"10,0",,"2,4",,,,,,
"FSL-60R","2011-09-28  10:58:26","92","8,6",270,"8,5","19,1","=","28","-2",,,,,,,,,"2,7",,,,,,,,,,,"8,0",,"2,3",,,,,,
"FSL-60R","2011-10-17  02:01:47","98","10,4",296,"8,3","13,0","=","20","-1",,,,,,,,,"2,0",,,,,,,,,,,"18,0",,"8,0",,,,,,
"FSL-60R","2011-10-31  11:41:26","100","11,3",284,"8,1","9,6","=","38","1",,,,,,,,,"2,5",,,,,,,,,,,"12,0",,"3,5",,,,,,
"FSL-63R","2011-08-01  10:17:45","99","8,3",296,"8,3","24,3","=","15","1",,,,,,,,,"3,0",,,,,,,,,,,"12,0",,"2,3",,,,,,
"FSL-63R","2011-08-16  10:32:24","97","8,3",287,"8,4","23,2","=","21","-2",,,,,,,,,"2,8",,,,,,,,,,,"14,0",,"3,9",,,,,,
"FSL-63R","2011-09-07  10:24:03","102","9,1",283,"8,3","21,2","=","18","-1",,,,,,,,,"2,9",,,,,,,,,,,"15,0",,"3,3",,,,,,
"FSL-63R","2011-09-21  11:03:32","101","9,6",264,"8,5","18,0","=","10","-1",,,,,,,,,"2,6",,,,,,,,,,,"11,0",,"2,5",,,,,,
"FSL-63R","2011-09-28  10:40:19","95","8,8",270,"8,5","19,0","=","20","-2",,,,,,,,,"2,8",,,,,,,,,,,"15,0",,"2,0",,,,,,
"FSL-63R","2011-10-17  01:45:34","100","10,5",297,"8,3","13,0","=","36","-1",,,,,,,,,"2,0",,,,,,,,,,,"17,0",,"8,0",,,,,,
"FSL-63R","2011-10-31  11:23:33","103","11,7",285,"8,1","9,6","=","44","1",,,,,,,,,"2,6",,,,,,,,,,,"12,0",,"3,2",,,,,,
"FSL-65L","2011-09-21  10:54:44","101","9,5",274,"8,5","18,1","=","180","-1",,,,,,,,,"2,4",,,,,,,,,,,"10,0",,"2,2",,,,,,
"FSL-65L","2011-09-28  10:28:44","92","8,6",278,"8,4","18,8","=","230","-2",,,,,,,,,"2,5",,,,,,,,,,,"15,0",,"1,7",,,,,,
"FSL-65L","2011-10-17  01:35:40","100","10,5",306,"8,3","13,2","=","1400","-1",,,,,,,,,"1,9",,,,,,,,,,,"16,0",,"6,6",,,,,,
"FSL-65L","2011-10-31  11:11:20","102","11,6",301,"8,2","9,9","=","430","1",,,,,,,,,"2,3",,,,,,,,,,,"10,0",,"2,2",,,,,,
"FSL-67R","2011-08-01  09:40:57","104","8,8",292,"8,4","24,4","=","40","1",,,,,,,,,"3,0",,,,,,,,,,,"11,0",,"2,5",,,,,,
"FSL-67R","2011-08-16  09:56:53","99","8,5",286,"8,4","23,2","=","100","-2",,,,,,,,,"2,8",,,,,,,,,,,"15,0",,"3,2",,,,,,
"FSL-67R","2011-09-07  09:49:11","102","9,0",290,"8,4","21,1","=","40","-1",,,,,,,,,"2,8",,,,,,,,,,,"14,0",,"2,8",,,,,,
"FSL-67R","2011-09-21  10:19:16","101","9,6",268,"8,5","17,9","=","84","-1",,,,,,,,,"2,6",,,,,,,,,,,"10,0",,"2,3",,,,,,
"FSL-67R","2011-09-28  09:57:38","95","8,8",270,"8,5","19,0","=","25","-2",,,,,,,,,"2,6",,,,,,,,,,,"37,0",,"2,2",,,,,,
"FSL-67R","2011-10-17  01:07:30","99","10,4",304,"8,4","13,1","=","100","-1",,,,,,,,,"2,0",,,,,,,,,,,"13,0",,"4,4",,,,,,
"FSL-67R","2011-10-31  10:27:22","105","12,0",283,"8,0","9,6","=","20","1",,,,,,,,,"2,6",,,,,,,,,,,"12,0",,"2,8",,,,,,
"FSL-67RS","2011-08-01  09:58:30","101","8,2",311,"8,4","24,4","=","15","1","0,1","139,6","1,0","26,6","0,1","35080,0","0,1","0,1","2,8","0,9","1,6","168,2","1723,4","9172,0","8,8","1,2","14350,0","20,0","0,8","20,0","0,4","5,1","0,5","0,5","1,0","0,4","0,7","3,3"
"FSL-67RS","2011-08-16  10:11:22","98","8,4",303,"8,5","23,1","=","23","-2","0,1","99,9","1,0","23,8","0,1","32600,0","0,1","0,1","2,6","1,0","0,9","130,2","1671,6","8452,0","7,1","1,2","13300,0","20,0","0,7","17,0","0,2","3,4","0,5","0,5","1,0","0,4","0,5","3,0"
"FSL-67RS","2011-09-07  10:03:15","98","8,7",304,"8,3","20,9","=","1300","-1","0,1","99,0","0,9","23,4","0,1","32600,0","0,1","0,1","3,1","0,3","0,9","118,2","1675,0","8422,0","6,5","1,1","12902,0","20,0","0,7","26,0","0,2","3,5","0,5","0,5","1,0","0,3","0,5","3,0"
"FSL-67RS","2011-09-21  10:39:40","101","9,6",280,"8,6","17,7","=","88","-1","0,1","103,7","0,8","24,2","0,1","34200,0","0,1","0,1","2,6","0,3","1,0","131,7","1707,0","8966,0","6,3","1,1","13430,0","20,0","0,6","17,0","0,3","3,4","0,5","0,5","1,0","0,4","0,5","3,0"
"FSL-67RS","2011-09-28  10:11:52","96","8,9",281,"8,7","19,1","=","68","-2","0,1","63,2","0,8","22,9","0,1","32060,0","0,1","0,1","2,6","0,4","0,9","84,7","1600,8","8206,0","5,1","1,1","12254,0","29,4","0,6","13,0","0,2","2,7","0,5","0,5","1,0","0,3","0,4","3,0"
"FSL-67RS","2011-10-17  01:21:04","100","10,6",321,"8,3","12,9","=","1900","-1","0,1","132,8","0,9","25,9","0,1","36540,0","0,1","0,1","2,4","0,4","1,0","148,7","1921,8","9382,0","6,6","1,3","14800,0","20,0","0,7","18,0","0,3","3,2","0,5","0,5","1,0","0,4","0,5","3,0"
"FSL-67RS","2011-10-31  10:58:08","107","12,3",307,"8,1","9,1","=","31","1","0,1","79,5","0,8","25,7","0,1","30020,0","0,1","0,1","2,5","0,6","1,2","127,1","1468,0","7728,0","5,0","1,0","11726,0","20,0","0,7","14,0","0,2","2,4","0,5","0,5","1,0","0,4","0,4","3,7"
"FSL-69R","2011-08-01  09:28:35","106","8,9",296,"8,4","24,5","=","580","1",,,,,,,,,"2,9",,,,,,,,,,,"17,0",,"4,5",,,,,,
"FSL-69R","2011-08-16  09:47:04","98","8,3",287,"8,4","23,1","=","170","-2",,,,,,,,,"2,9",,,,,,,,,,,"15,0",,"3,4",,,,,,
"FSL-69R","2011-09-07  09:40:02","101","9,0",291,"8,3","20,8","=","430","-1",,,,,,,,,"2,9",,,,,,,,,,,"15,0",,"2,2",,,,,,
"FSL-69R","2011-09-21  10:10:07","101","9,6",269,"8,5","17,8","=","510","-1",,,,,,,,,"2,6",,,,,,,,,,,"11,0",,"2,0",,,,,,
"FSL-69R","2011-09-28  09:47:37","92","8,6",273,"8,5","18,9","=","360","-2",,,,,,,,,"2,7",,,,,,,,,,,"38,0",,"2,3",,,,,,
"FSL-69R","2011-10-17  00:59:15","100","10,5",307,"8,4","13,0","=","250","-1",,,,,,,,,"2,1",,,,,,,,,,,"13,0",,"3,4",,,,,,
"FSL-69R","2011-10-31  10:18:05","104","11,9",283,"8,0","9,5","=","520","1",,,,,,,,,"2,7",,,,,,,,,,,"13,0",,"2,2",,,,,,
"FSL-71R","2011-08-01  09:18:11","100","8,4",294,"8,4","24,3","=","310","1",,,,,,,,,"3,0",,,,,,,,,,,"13,0",,"3,5",,,,,,
"FSL-71R","2011-08-16  09:38:29","96","8,2",287,"8,4","23,1","=","91","-2",,,,,,,,,"2,7",,,,,,,,,,,"13,0",,"3,4",,,,,,
"FSL-71R","2011-09-07  09:30:05","101","9,0",293,"8,3","21,1","=","100","-1",,,,,,,,,"2,8",,,,,,,,,,,"15,0",,"2,4",,,,,,
"FSL-71R","2011-09-21  09:59:55","101","9,6",268,"8,5","17,8","=","120","-1",,,,,,,,,"2,7",,,,,,,,,,,"11,0",,"2,4",,,,,,
"FSL-71R","2011-09-28  09:39:45","93","8,6",270,"8,5","19,0","=","96","-2",,,,,,,,,"2,8",,,,,,,,,,,"9,0",,"2,4",,,,,,
"FSL-71R","2011-10-17  00:51:19","100","10,5",307,"8,3","13,1","=","76","-1",,,,,,,,,"2,0",,,,,,,,,,,"12,0",,"4,1",,,,,,
"FSL-71R","2011-10-31  10:06:58","104","11,9",282,"8,0","9,5","=","600","1",,,,,,,,,"2,6",,,,,,,,,,,"21,0",,"3,4",,,,,,
"FSL-72.5R","2011-08-01  09:06:26","102",,292,"8,4","24,3","=","210","1","0,1","134,6","1,0","26,9","0,1","34380,0","0,1","0,1","3,0","0,9","1,8","173,0","1696,6","8892,0","10,1","1,1","14468,0","20,0","0,8","19,0","0,5","6,1","0,5","0,5",,,,
"FSL-72.5R","2011-08-16  09:29:12","97","8,3",285,"8,4","23,1","=","88","-2","0,1","165,0","1,0","24,3","0,1","32680,0","0,1","0,1","2,7","1,3","1,2","192,8","1706,6","8394,0","9,0","1,1","13198,0","20,0","0,8","15,0","0,2","4,3","0,5","0,5",,,,
"FSL-72.5R","2011-09-07  09:18:42","102","9,1",291,"8,3","21,1","=","66","-1","0,1","108,6","0,8","23,0","0,1","31660,0","0,1","0,1","2,6","0,3","1,0","134,9","1606,6","8140,0","7,3","1,1","12958,0","20,0","0,7","16,0","0,2","3,0","0,5","0,5",,,,
"FSL-72.5R","2011-09-21  09:51:27","100","9,5",267,"8,5","17,9","=","100","-1","0,1","88,9","0,8","23,2","0,1","32360,0","0,1","0,1","2,7","0,9","1,0","109,3","1584,0","8276,0","6,0","1,1","12792,0","20,0","0,6","11,0","0,2","3,0","0,5","0,5",,,,
"FSL-72.5R","2011-09-28  09:32:27","112","10,4",270,"8,5","19,0","=","64","-2","0,1","73,9","0,7","23,3","0,1","30580,0","0,1","0,1","2,7","0,5","0,8","96,6","1504,6","7706,0","6,0","1,1","11616,0","20,0","0,7","23,0","0,2","2,7","0,5","0,5",,,,
"FSL-72.5R","2011-10-17  00:43:53","98","10,3",305,"8,3","13,0","=","100","-1","0,1","181,0","0,8","25,6","0,1","34080,0","0,1","0,1","2,1","0,4","1,0","199,0","1729,8","8616,0","8,9","1,2","13548,0","20,0","0,7","14,0","0,2","5,2","0,5","0,5",,,,
"FSL-72.5R","2011-10-31  09:58:19","109","12,4",279,"8,1","9,4","=","370","1","0,1","128,1","0,8","23,7","0,1","26300,0","0,1","0,1","2,7","0,8","1,1","189,3","1321,6","6626,0","7,3","1,0","10430,0","20,0","0,7","13,0","0,2","3,4","0,5","0,5",,,,
"FSL-73L","2011-08-01  08:53:04","99","8,2",291,"8,3","24,2","=","5","1","0,1","89,2","0,9","24,0","0,1","32200,0","0,1","0,1","3,0","0,3","1,5","116,0","1582,8","8266,0","5,9","1,1","12960,0","20,0","0,7","11,0","0,2","3,0","0,5","0,5",,,,
"FSL-73L","2011-08-16  09:21:20","97","8,3",285,"8,4","23,2","=","8","-2","0,1","133,2","0,9","23,1","0,1","31280,0","0,1","0,1","2,6","1,1","0,9","164,8","1618,2","8004,0","7,9","1,0","12322,0","20,0","0,7","13,0","0,2","3,5","0,5","0,5",,,,
"FSL-73L","2011-09-07  09:12:30","101","9,0",286,"8,3","21,2","=","11","-1","0,1","97,0","0,8","23,2","0,1","30440,0","0,1","0,1","2,7","0,3","1,0","119,2","1589,0","8216,0","6,6","1,1","12584,0","20,0","0,7","15,0","0,2","3,2","0,5","0,5",,,,
"FSL-73L","2011-09-21  09:44:09","101","9,5",266,"8,5","17,9","=","13","-1","0,1","74,2","0,8","22,6","0,1","32320,0","0,1","0,1","2,6","0,8","0,9","98,1","1598,4","8352,0","5,4","1,1","12676,0","20,0","0,6","10,0","0,2","2,4","0,5","0,5",,,,
"FSL-73L","2011-09-28  09:25:53","112","10,3",270,"8,5","19,0","=","18","-2","0,1","54,6","0,7","21,6","0,1","30520,0","0,1","0,1","2,5","0,4","0,8","70,7","1493,6","7668,0","4,7","1,0","11540,0","20,0","0,6","8,0","0,2","2,2","0,5","0,5",,,,
"FSL-73L","2011-10-17  00:38:37","115","12,1",300,"8,3","13,1","=","13","-1","0,1","233,8","0,8","25,7","0,1","33620,0","0,1","0,1","2,1","0,6","1,0","252,2","1708,2","8522,0","11,1","1,1","12726,0","20,0","0,8","15,0","0,3","6,6","0,5","0,5",,,,
"FSL-73L","2011-10-31  09:42:25","105","11,9",284,"8,0","9,6","=","21","1","0,1","111,2","0,9","25,4","0,1","27000,0","0,1","0,1","2,7","0,7","1,7","162,1","1339,4","6974,0","6,0","1,3","10638,0","20,0","0,9","12,0","0,6","3,1","0,5","0,5",,,,
"FSL-73R","2011-08-01  08:42:39","101","8,5",292,"8,4","24,3","=","190","1","0,1","140,7","0,9","24,9","0,1","32840,0","0,1","0,1","3,0","0,4","1,6","161,4","1608,8","8380,0","8,0","1,1","13200,0","20,0","0,8","16,0","0,2","3,9","0,5","0,5",,,,
"FSL-73R","2011-08-16  09:14:46","98","8,4",285,"8,4","23,1","=","80","-2","0,1","151,9","0,8","24,0","0,1","32580,0","0,1","0,1","2,6","1,2","1,2","185,4","1681,8","8292,0","9,0","1,0","12910,0","20,0","0,8","15,0","0,2","3,8","0,5","0,5",,,,
"FSL-73R","2011-09-07  09:04:41","99","8,8",291,"8,4","21,1","=","62","-1","0,1","115,5","0,9","23,0","0,1","31320,0","0,1","0,1","2,8","0,4","1,2","140,6","1610,4","8190,0","7,5","1,1","13120,0","20,0","0,7","15,0","0,2","3,5","0,5","0,5",,,,
"FSL-73R","2011-09-21  09:34:48","101","9,6",267,"8,6","17,9","=","98","-1","0,1","90,7","0,9","23,1","0,1","31400,0","0,1","0,2","2,6","0,8","1,0","132,4","1622,4","8250,0","6,2","1,6","12796,0","20,0","0,7","11,0","0,2","2,5","0,5","0,5",,,,
"FSL-73R","2011-09-28  09:21:21","110","10,3",271,"8,6","19,0","=","60","-2","0,1","70,2","0,8","23,4","0,1","30980,0","0,1","0,1","2,7","0,5","0,9","92,7","1537,0","7878,0","6,1","1,1","12094,0","20,0","0,6","9,0","0,2","2,5","0,5","0,5",,,,
"FSL-73R","2011-10-17  00:22:03","112","11,8",304,"8,2","13,0","=","120","-1","0,1","191,8","0,8","25,0","0,1","33600,0","0,1","0,1","2,0","0,4","1,1","197,2","1707,6","8462,0","9,0","1,1","13350,0","20,0","0,7","14,0","0,3","5,2","0,5","0,5",,,,
"FSL-73R","2011-10-31  09:36:15","103","11,8",279,"8,0","9,5","=","220","1","0,1","130,2","0,8","26,1","0,1","26820,0","0,1","0,1","2,7","0,8","1,3","186,4","1369,2","6822,0","7,4","1,0","10684,0","20,0","0,8","12,0","0,2","3,1","0,5","0,5",,,,
"OER-CERS","2011-08-01  10:31:55","99","8,3",307,"8,3","23,9","=","10","1","0,1","72,8","0,9","24,9","0,1","34440,0","0,1","0,1","2,5","1,1","1,4","106,0","1657,4","8876,0","4,8","1,1","13736,0","20,0","0,7","10,0","0,2","2,7","0,5","0,5",,,,
"OER-CERS","2011-08-16  10:44:31","96","8,2",299,"8,4","23,2","=","160","-2","0,1","94,0","0,9","23,4","0,1","33800,0","0,1","0,1","2,5","1,0","0,8","112,4","1649,2","8388,0","5,6","1,1","12880,0","20,0","0,6","11,0","0,2","3,1","0,5","0,5",,,,
