NOM_IMAGE,URLGEOTIFF,URLJPG2000,TYPE_IMAGE,ANNEE,DATE_DEBUT,LISTE_DATE,SAISON,RESOL_CM,COULEUR,SYSTE_REF,LICENCE,CAMERA,TYPECAMERA,PROPRIETAI,DIFFUSEUR,TAILLE_MO,URL_WMS,FORMAT,PROJET 
MOS_20_269-5129_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_269-5129_15CM_F07.TIF,,Mosaïque,2020,2020-05-14,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_218-5171_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_218-5171_15CM_F07.TIF,,Mosaïque,2020,2020-05-07,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_326-5147_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_326-5147_15CM_F07.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_287-5105_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_287-5105_15CM_F07.TIF,,Mosaïque,2020,2020-05-14,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_359-5198_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_359-5198_15CM_F07.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_320-5168_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_320-5168_15CM_F07.TIF,,Mosaïque,2020,2020-06-14,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_266-5171_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_266-5171_15CM_F07.TIF,,Mosaïque,2020,2020-06-02,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_314-5198_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_314-5198_15CM_F07.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_323-5159_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_323-5159_15CM_F07.TIF,,Mosaïque,2020,2020-06-15,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_320-5093_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_320-5093_15CM_F07.TIF,,Mosaïque,2020,2020-05-14,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1146.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_314-5135_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_314-5135_15CM_F07.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_212-5168_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_212-5168_15CM_F07.TIF,,Mosaïque,2020,2020-05-07,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_263-5138_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_263-5138_15CM_F07.TIF,,Mosaïque,2020,2020-05-13,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_224-5165_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_224-5165_15CM_F07.TIF,,Mosaïque,2020,2020-05-13,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_347-5213_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_347-5213_15CM_F07.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_215-5087_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_215-5087_15CM_F07.TIF,,Mosaïque,2020,2020-05-13,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1146.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_263-5156_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_263-5156_15CM_F07.TIF,,Mosaïque,2020,2020-05-06,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_248-5096_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_248-5096_15CM_F07.TIF,,Mosaïque,2020,2020-05-13,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_284-5183_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_284-5183_15CM_F07.TIF,,Mosaïque,2020,2020-06-02,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_254-5078_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_254-5078_15CM_F07.TIF,,Mosaïque,2020,2020-05-23,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_308-5141_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_308-5141_15CM_F07.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_287-5192_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_287-5192_15CM_F07.TIF,,Mosaïque,2020,2020-06-08,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Eagle,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_362-5222_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_362-5222_15CM_F07.TIF,,Mosaïque,2020,2020-05-25,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_320-5165_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_320-5165_15CM_F07.TIF,,Mosaïque,2020,2020-06-15,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_275-5153_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_275-5153_15CM_F07.TIF,,Mosaïque,2020,2020-05-13,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_242-5141_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_242-5141_15CM_F07.TIF,,Mosaïque,2020,2020-05-07,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_251-5117_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_251-5117_15CM_F07.TIF,,Mosaïque,2020,2020-05-23,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_248-5117_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_248-5117_15CM_F07.TIF,,Mosaïque,2020,2020-05-23,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_266-5165_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_266-5165_15CM_F07.TIF,,Mosaïque,2020,2020-06-02,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_287-5123_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_287-5123_15CM_F07.TIF,,Mosaïque,2020,2020-05-14,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_239-5075_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_239-5075_15CM_F07.TIF,,Mosaïque,2020,2020-05-23,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_293-5135_15CM_F07A,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_293-5135_15CM_F07A.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1146.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_308-5150_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_308-5150_15CM_F07.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_293-5099_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_293-5099_15CM_F07.TIF,,Mosaïque,2020,2020-05-14,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Chaudiere_15cm
MOS_20_320-5156_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_320-5156_15CM_F07.TIF,,Mosaïque,2020,2020-06-10,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
MOS_20_353-5204_15CM_F07,https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Imagerie/Orthomosaique/2020_Chaudiereappalaches_15cm_Rvb/Mtm7/Geotiff/MOS_20_353-5204_15CM_F07.TIF,,Mosaïque,2020,2020-05-24,,Printemps,0.15,Couleur naturelle,"MTM fuseau 7, NAD83 (SCRS)",Creative Commons (https://creativecommons.org/licenses/by/4.0/deed.fr),Vexcel Ultracam Xp,Caméra Numérique,MRC de la région de Chaudière-Appalaches,https://www.donneesquebec.ca/recherche/dataset/orthophotographie-2020-levis,1144.4,https://imagesgeo-atlas.mrnf.gouv.qc.ca/TERRITOIRE/Imagerie_2020_Chaudiere-Appalaches.xml,GEOTIFF,2020_Appalaches_15cm
